User,Message,Sentiment
น***.,"ได้ของไม่ครบ สั่ง 4 ได้แค่ 3 ตัว
ไม่ได้ถ่ายวีดีโอตอนเปิดถุง และร้านยืนยันจำนวนตามขนาดถุงแพค เลยเคลมไม่ได้",Negative
สุภาภรณ์ ส.,สั่งสีดำ2ตัว ได้สีน้ำเงินกับเขียวเข้มๆ ร้านตาบอดสีหรอ ไม่มีสีดำก็แจ้งมาสิว่าไม่มี,Negative
S***.,ส่งสินค้าไม่ครบสั่งสามได้หนึ่ง😌 เสียความรู้สึก ทักไปหาร้านแต่ไห้แอดไลน์เสียเวลาค่ะ,Negative
Chani P.,ทิ้งไว้หลังรถก็ยังแย่,Negative
แค่คน เ.,นุ้งดีมากค่ะเข้าชรงดีด้วยค่ะ,Negative
*******624,สีขาวบางมาก เห็นกางเกงใน สีดำโอเค,Negative
*******103,เล็กเกินไปมาก ไม่ตรงไซส์ เราเอว27ใส่ไม่ได้เลย,Negative
Ja,ส่งมาผิดไซส์  ทุเรศมาก ไซส์ช้าง ไซส์ม้า ส่งมาได้ ไม่รู้ออเดอร์รึไงว่าสั่งอะไรไป เสียเวลามาก,Negative
บวรลักษณ์ ร.,"ขนาดไม่ได้มาตรฐานที้งที่ไซด์เดียวกัน
แต่เวลาใส่บางตัวหลวมสวมสบาย
บางตัวเวลาเดินเข้าก้นเข้าขาไม่สบายตัว
เสียดายตังค์ค่ะ",Negative
*******081,สั่ง3ตัวได้มา2ตัวคือห่วยแตกมากค่ะลืมอัดวีดีโอกะถ้าคนอื่นมาสั่งนะทุกคนระวังจะเจอแบบเราเอานะ,Negative
Hat D.,โอเคอยู่ผ้าไม่บางมากสมกับราคาคะ่,Negative
6***1,เย็บใช้ได้ ทรงแย่ไม่ตรงตามรูป สีและเนื้อผ้าสมราคา,Negative
Lee J.,ราคาถูกแต่ทรงไม่สวย ซื้อมาแล้วเสียดายเงิน การออกแบบ:-1000000,Negative
Chollada W.,แย่มากๆๆๆ สั่ง 3 ตัว 3 สี ได้ไม่ตรงตามที่สั่งสักสีเดียวเลย ขายของอยากได้แต่เงิน ไม่มีความเป็นพ่อค้าแม่ค้าที่ดีเลย ใจเขาใจเรานึกคิดบ้างไหมค่ะ ว่าสีที่ส่งมาลูกค้าจะใส่เข้ากับผิวเขาไหม ที่ส่งมาขายเนี่ย แย่ที่สุด,Negative
S***.,วัสดุ:ดี ขนาด:เกือบพอดี การออกแบบ:สวย,Negative
Nannapat C.,เหี้นมากกุสั่งสีดำได้สีน้ำเงินอย่าสั่งร้านนี่อีเวรอีเหี้ย,Negative
Suwannarat T.,สีไม่ตรงปกค่ะ🥺,Negative
ฮ***.,สำหรับเราเนื้อผ้าทั้งการตัดเย็บไม่โอเคสำหรับเราแต่ถามว่าสมราคามั้ยก้สมราคาแต่เเค่เราไม่โอเคกะเนื้อผ้า,Negative
ภากมล แ.,สั่งสีขาวจีได้สีส้มแป๊ด ปวดหัว ร้านค้าตอบกลับดี แต่คงไม่อุดหนุนแล้วค่ะ เสียความรู้สึกไปแล้วอะค่า,Negative
จำเรียง เ.,การออกแบบ:ไม่สวยเลย,Negative
Hying H.,เล็กไปหน่อยค่ะ,Negative
0***7,สั่ง2ตัวได้ตัวเดียวเซงมาก,Negative
Pupe P.,ได้รับ สิ้นค้า แล้วค่ะ ผิดหวัง มากค่ะ สั่งไซต์ใหญ่มา แต่สิ่งที่ได้รับมา ตัวเล็ก นิดเดียว เองค่เ ผิดหวังมาก ใส่ไม่ได้,Negative
*******250,สั่งขาสั้น1ขายาว1 แต่ได้ขายาวทั้ง2 คืออะไร สั่งครั้งเดียวพอค่ะ,Negative
Namfon F.,ร้านค้าบอกขาสั้นแต่ได้ยาว,Negative
*******308,ไม่ตรงปกอย่างยิ่ง,Negative
0***9,ขาลอย ตัวกะน้อย,Negative
อชิรญา ด.,ตัวเล็กมากๆๆๆๆ ผ้ามีกลินแปลกๆ,Negative
นิชาภัทร ป.,ได้สินค้าไม่ครบ,Negative
0***7,ได้รับสินค้าแล้วคะ ดีมาก สีสวย ขนาดพอดีเลยคะ,Negative
nok M.,สั่งสีเขียวหัวเป็ดส่งสีเขียวอ่อนมาให้สินค้าไม่ตรงปก,Negative
0***8,สั่งของไปแต่ไม่ได้ของ ดีนะสั่งเก็บปลายทางยังไม่ได้จ่าย ชึ้นสถานะส่งสำเร็จแล้ว แต่ยังไม่เห็นมาส่งเลย,Negative
0***4,ส่งของให้ไม่ครบหายไป 2 ตัว,Negative
Simlan J.,ทรงสวย เนื้อผ้าใช้ได้สมราคาคะ,Negative
กัลยา พ.,สภาพแย่มาก,Negative
วิไล อ.,เล็กเกินไป,Negative
อังคนา โ.,เล็กมากไส่ไม่ได้เหมือนของเด็กเลยไม่ผ่าน,Negative
สานิตย์ จ.,ไม่ตรงปก​ ถูกหลอก​ ขนาดที่อ่านก็ไม่ใช่​ แย่​ ตัวเล็กมากกกกก​ ของเด็กไหมค่ะ,Negative
****7,ทางร้านส่งมาไม่ครบทักแซทไปรับเรื่องจะส่งมาให้เพิ่มผ่านไปหลายวันละยังไม่ส่งมาเพิ่มให้เลย,Negative
ฟานซ่า,แย่ไม่ตรงปก ตัวเล็กมาก,Negative
เล็ก น.,"ไม่ได้รับไม่รู้สินค้าอยู่ที่ไหน
คงจะตรงช่วงที่เราไม่อยู่บ้าน ก็ไม่เป็นไร",Negative
วรรณวิสา ว.,ได้รับของตรงตามที่สั่ง,Negative
*******019,"ขนาด:  หัวยางยืดเหมือนกางเกงใสแล้วแย่มากๆๆ
 การออกแบบ:   เหมือนกางเกงใสแล้วเอามาขายยางยืดมาก",Negative
Pimpim,หนีไป๊ ไม่สวย สั่งมา2 ตัว ทิ้งฮะ,Negative
P***m,ไม่สวยเลย สั่งมา 2 ตัว ทิ้ง ทั้ง2เสียดายเงินมาก,Negative
0***2,นำเสนอให้ชัดเจนกว่านี้,Negative
Mimi B.,"ขนาดเล็กกว่าอีกร้านที่เคยสั่ง เข้าใจว่าไซส์จะมารฐานเท่ากัน เลยคับไปหน่อย
 วัสดุ:สีมิ้นผ้าบางมากกก",Negative
Vipadao K.,บาง สมราคา,Negative
Sasiluck S.,คุยกับร้านค้าแล้วว่าจะเปลี่ยนสีกางเกงใหัส่งไปนานมากแล้วไม่เห็นส่งคืนกลับมาเลน,Negative
Bow B.,ส่งมาผิดสีค่ะ สั่งสีดำกับน้ำตาล แต่ได้สีดำกับสีเลือดหมู,Negative
*******409,ขนาด:ม่สวยเนื้อผ้าม่ดีตัวเล้กมากเด็ก10ขวบใส่ไม่ใด้,Negative
0***9,"การออกแบบ:  ทรงไม่สวยลีบมากสำหรับคนที่ไม่มีเนื้อหนังผอมแห้ง
 ขนาด:  ถ้าจะสั่งต้องเพิ่มขนาด",Negative
9***3,สินค้าไม่ตรงปรก,Negative
Malisa S.,ให้มาผิดสี,Negative
*******359,ส่งสีเหี้ยอะไรมาก็ไม่รู้ไม่ตรงที่สั่ง,Negative
อรณี​ แ.,"ขนาด：ไม่สมส่วนเอวใหญ่สะโพกเล็กมาก
กางเกงเด็ก",Negative
อรณี​ แ.,ขนาด：ไม่สมส่วนเอวใหญ่สะโพกเล็กมาก,Negative
อรณี​ แ.,ขนาด:ไม่สมส่วนเอวใหญ่สะโพกเล็กมาก,Negative
พรรณีย์ เ.,กางเกงเอวใส่พอดีค่ะ,Negative
0***9,สินค้าเหมาะสมกับราคา ไม่ใส่เลยคะ,Negative
0***9,ไม่ใส่เลยคะ สินค้าเหมาะสมกับราคา,Negative
6***5,ขนาด:เล็กมากๆ ไซร้ไม่ได้คุณภาพ😑 เเย่,Negative
Vopo P.,ไม่แนะนำคะ,Negative
P***.,ส่งของมาไม่ตรงกับสีที่สั่ง,Negative
P***m,วัสดุ:บางมากๆๆ ขนาดสีดำยังบางเลน,Negative
มนสิชา ท.,สั่งสีตุ้กทำไมส่งสีชมพูกะปิมาคะ,Negative
N***o,ขนาดสินค้าไม่ได้มาตรฐาน ตัวเล็กมากกว่าปกติและไซด์เดียวกันแต่ขนาดไม่เท่ากันทุกตัว,Negative
Thanaporn M.,แย่มากเนื้อผ้าไม่ดี,Negative
Oatchara O.,ไม่ได้รับสิ้นค้า แต่ในแอปขึ้นว่าจัดส่งสำเร็จ งงมากคะ พนักงานเอาสิ้นค้าไปทิ้งตรงไหนคะ ยังไม่ได้จ่ายเงินสิ้นค้าก็ยังไม่ได้รับ แต่สถานะสิ้นค้าขึ้นแบบนี้2วันแล้ว ยังใงคะเนี้ย,Negative
*******553,ขนาดไม่ได้มาตราฐาน เย็บไม่ดี,Negative
