User,Message,Sentiment
supanun,สินค้าไม่ตรงปกเลยซื้อกางเกงสองตัวแต่คนละแบบกันผ้าก็คนละแบบแต่ในรูปแบบเดียวกัน,Negative
N***.,ส่งมาผิดไซส์ ขอเปลี่ยนไม่ได้,Negative
จากไปแต่ ใ.,ตรงปกมากค่ะชอบมาก,Negative
Phatchariya P.,สินค้าไม่ตรงปกค่ะเสียความรู้สึกมากกให้1ดาวพอค่ะ,Negative
0***8,ทรงโอเคแต่ไม่ใช่เนื้อผ้ายีน😢,Negative
ปานไพลิน แ.,ผ้าไม่ตรงปกมากก  แนะนำไปร้านอื่น 😪,Negative
ร***.,มาไม่ตรกปกไม่ชอบไม่ผ่านไม่อย่างสั่งแล้ว,Negative
6***5,กางเกงไม่ตรงปกค่ะ,Negative
Monnapat,แน่มากไม่ตรงปก❗️❗️❗️ขาลอยไซค์ไม่มาตรฐาน,Negative
8***5,ไม่ตรงปกจ๊ะ คนละอย่างกันเลย  เสียความรู้สึกมากๆ อย่าซื้อนะคะอย่าเห็นแก่ของถูกเลย ไปซื้อของแพงแต่ตรงปกดีกว่านีิ นี่310บาท แต่ๆด้อะไรมาไม่รู้,Negative
ทิฆัมพร อ.,แย่มากกกกกก ไม่เหมือนในรูปเลยสีกนิดแย่ที่สุด,Negative
****5,สั่งมาเเล้วไม่ตรงปกค่ะ,Negative
*******347,สีไม่ตรงปรกดลยค่ะ,Negative
0***8,ไม่เหมือนในรูปไม่สวยเลย,Negative
อรอุมา,ห่วยแตกมากผ้าไม่ดีเหมือนที่รีวิว,Negative
H***.,แย่มากๆๆเนื้อผ้าแย่สีแย่ สั่งสองตัวสีเดียวกันแต่ได้สีต่างกันเนื่อผ้าต่างกัน,Negative
WANIDA🤍🦋,คนละสีกะที่สั่งเลย.,Negative
Nee,ดีค่ะถ้ามีโอกาสจะมาอุดนู้นไหมน่ะค่ะ,Negative
ล***.,สีซีดเก่าไม่สวย,Negative
0***1,สั่งกางเกง​สี่ตัวได้มาสามตัวแตเงินคิดเต็มแย่มากทีหลังไม่สั่งร้านนี้แล้ว,Negative
สุรางคนา แ.,กางเกงยีนต์ทำไมไม่ใส่กะดุมมาให้แล้วจะหากะดุมที่ไหนมาใส่ค่ะ  แย่มากเลยนะ ขายของยังไง ไม่เขคสินค้าก่อน ตะเอาแต่ตังเนอะ,Negative
Pucharapa C.,ผ้าไม่สาวเลยค่ะ บางกว่าในรูป,Negative
พ***.,ไม่ตรงไซส์,Negative
เพ็ญศรี บ.,แย่ แย่ แย่ แย่ๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ ไม่ตรงปกสั่งขายาวได้ขาสั้น กางเกงก็ห่วยมากๆๆๆๆๆๆๆๆ,Negative
L***.,ไม่ตรงปก,Negative
S***w,ไม่ตรงปก,Negative
Seaview,ไม่ตรงปก,Negative
Seaview,ไม่ตรงปก,Negative
0***9,ไม่ตรงปก,Negative
วลัยกร,ไม่ตรงปก,Negative
****2,เนื้อผ้า,Negative
*******136,แย่มาก,Negative
กิติยา น.,สินค้าไม่ตรงปก,Negative
ดาริน🥺,ไม่สาย,Negative
