User,Message,Sentiment
0***7,ส่งโฟมอุดรอยรั่ว ส่งกระดาษชิดชู่มาให้ แน่นนอนจริงๆขอบพระคุณอย้างสุงครับไว้โอกาศน้าจะมาใช้บริการใหม่นะคับ,Negative
บ***.,สั่งสเปรย์โฟมส่งกระดาษทิชชู่มาให้,Negative
Pepe O.,"สินค้ามีปัญหาครับ ชำรุด สภาพไม่ดีครับ
ขอคืนเงินครับ",Negative
ก้านยาว,ใช้ยังไงครับ..ไม่มี.หัวฉีด,Negative
อ***.,"สั่งไป 3 กระป๋อง ส่งมาแค่ 2 กระป๋อง 

สิ้นค้ายังไม่แกะ แค่จับดูก็รู้แล้วว่ามีแค่ 2 กระป๋อง
ใส่ถุงพลาสติกมา",Negative
สิริชัย ม.,ข้างในมีน้อยมาก,Negative
Jettapol M.,คุณภาพไม่ค่อยดีความหนาแน่นต่ำแข็งตัวช้า,Negative
9***0,เอาไปดาวเดียวพอ ไม่มีหลอดฉีดมาให้,Negative
เนติ ว.,ได้ของไม่ครบตามที่สั่ง แย่มาก,Negative
นารารัตน์ ด.,ใต้กระป๋องมันหมดอายุแล้ว,Negative
กฤติน ส.,ไม่ให้หัวฉีดมา แล้วจะใช้ยังไง,Negative
8***8,"ไม่ไหวค่ะใส่ในกล่องมา
กล่องก็เเตกข้างๆทําไไม่ห่อให้ด้วยล่ะค่ะ
ตั้ง4ชิ้นน่ะค่ะของก็หนัก",Negative
บอย2536,ไม่มีหลอดเสียบฉีดแล้วจะฉีดยังไงงงมาก,Negative
ณ***.,ไม่ส่งหัวฉีดมาให้แย่มากๆ,Negative
jayda T.,ส่วไวมาก แต่ ไม่ได้ให้หัวฉีดมา จะใช้ยังไงคะ,Negative
ประภัสสร,สเปรย์ไม่ส่งที่กดฉีดมาด้วยจะใช้ยังไงรับผิดชอบหน่อยไม่เช็คเลยก่อนส่ง,Negative
Jeab K.,สั่งไป2ได่แค่อันเดียว ห่วยค่ะ,Negative
น***.,ได้รับของแต่ไม่มีหลอดฉีดมาให้ ติดต่อร้านไปให้ส่งหลอดฉีดมาให้ ร้านรับทราบ แต่รอแล้วรออีกก็ไม่ส่งมาให้,Negative
*******782,มีแต่กระป๋องหัวฉีดไม่ให้มาด้วย,Negative
Thidarat P.,หัวก้ไม่แถมมาไห้โฟมก้บีบได้ไม่ค่อยดี,Negative
S***.,มีความเสียหาย 1 กป.,Negative
0***0,แย่มากค่ะ ร้านลืมหัวฉีดมาให้ พอทักถามก็บอกให้เราแจ้งคืนสินค้า แทนที่จะส่งของมาให้และไม่มีคำขอโทษ...(เสียเวลาและต้องมาแพ็คของคืนอีก) ***ไม่แถมหัวฉีดให้ ไม่สามารถใช้งานได้ ต้องซื้อมาใช้เอง,Negative
*******921,"เขย่ากระป๋องเปล่าอยู่ตั้งนาน สุดท้ายมีแต่ลม วูบเดียวหมด
จึงไม่เห็นอะไรเลย เข็ด..",Negative
กิจติศักดิ์ บ.,ใช้งานจริงไม่ได้เนื้อน้อยมากๆๆๆๆๆๆๆ,Negative
ปราณี ย.,อุปกรณ์​ไม่ครบขาดหัวฉีด,Negative
ภูวเดช ส.,สั่งไป 2 ชิ้น ส่งมาชิ้นเดียว  แต่โทษใครไม่ได้รอดจากตัวเองเพราะไม่ได้ถ่ายวีดีโอเก็บไว้ ใครจะซื้อจากร้านนี้ ดูให้ดีๆนะคับ,Negative
0***6,ดีค่ะชอบมาก,Negative
Netnapa N.,ไม่ให้หลอดฉีดมาจะใข้ได้อย่างไร,Negative
กัญญวีร์ เ.,ส่งงของมาแต่ใช่ไม่ได้ ไม่มีหลอดมาให้แล้วจะใข่ อย่างไง เหมือนซื้อมาทิ้ง,Negative
อดิศัย ท.,ร้านค้าส่งของมา แต่ไม่ส่งอุปกรณ์ฉีดพ่นมาให้ (ซึ่งไม่มีราคา หรือคุค่าใดๆ) ทำให้เราไม่มีที่จะฉีดพ่น เราเพิ่งเห็นตอนจะใช้งาน ว่าไม่มีตัวสำหรับฉีดพ่น. ขอ ไปทางร้านค้า เขาจะเอาหลักฐานใบปะหน้ากล่อง. ซึ่งเราทิ้งไปแล้ว เพราะได้ของครบจำนวน (แต่ไม่ทันได้สังเกตุว่าไม่มีที่ฉีดพ่นมาให้ )  และก็ไม่ได้ถ่ายวีดีโอไว้  มันไม่เป็นไปตามกฏของร้านเขา. เขาจึงยืนยันที่จะไม่ส่งให้เรา  ไม่สนใจว่าของที่ส่งมาให้เราต้องสูญเปล่า (เพราะข้ออ้างว่าเป็นกฎของร้านเขา ซึ่งเราไม่ทราบ และเขาก็คงยืนยันว่าเราต้องทราบ ว่าเป็นกฎของร้าน),Negative
Vinai B.,ร้านนี้อย่าสั่งสั่งโฟมอุดรอยรั่วส่งน้ำหอมอะไรมาก็ไม่รู้ไม่ตรงปกแย่มากๆๆ,Negative
วัฒนา เ.,ส่งสินค้าไม่ครบตามจำนวน,Negative
จักรพงษ์ จ.,ส่งอุปกรณ์ไม่ครบ ติดต่อแล้วหายเงียบ,Negative
นาย ณ.,หัวฉีดไม่เห็นมีมาให้ แล้วผมจะฉีดยังไงล่ะครับ,Negative
ส***.,ใช้ไม่ดีไม่เกาะชิ้นงานซื้อแพงนิดไม่เสียเวลาแก้งาน,Negative
ม***.,ถุงใส่ของที่ส่งมันขาด  ทำให้ได้รับกาวตะปูเพียง 6 หลอดจาก 10 หลอด,Negative
มงคล พ.,หัวฉีดสเปรย์ไม่มีแล้วจะใช้ยังไงครับ,Negative
0***6,"ทำไมไม่มีหัวฉีดมาให้แล้วผมจะใช้ยังไง
ส่งตามมาจะแก้ให้",Negative
Supin P.,ไช้ดีมากคุ้ม,Negative
nawarat S.,ส่งของมาก็ไม่ให้หัวฉีด,Negative
*******891,ไม่เหนียว โฟมไม่ค่อยฟู,Negative
พระสุ​พจน์​วาทปิโย,แบ่มากซื้อมา6กป.ไม่ให้หัวฉีดด้วย,Negative
อนุวิท เ.,ไม่ดีครับ,Negative
ปิยะศักดิ์ ศ.,แพงมาก 12.12 นึกว่าได้หลายกระป๋อง 160 บาท ได้กะป๋องเดียว และจัดส่งช้าเกินวันกำหนดอีกต่างหาก,Negative
จ***.,ยเมื่อเทียบกับยี่ห้อแบรนตลาด.....ไม่คุ้มเลย,Negative
ภัทระ พ.,ของชำรุด,Negative
ปิยวรรณ เ.,แย่มาก โฟมออกหมดแล้ว ทางร้านรับผิดชอบเพิ่มดาวให้,Negative
Light,เนื้อโฟมไม่แน่นอย่างที่คิด แต่การขยายตัวเร็ว แต่ไม่ค่อยพอใจเท่าไหร่ รู้สึกเสียความรู้สึกนิดๆ ไม่เหมือนที่ลงโฆษณาเลย คงจะครั้งเดียวล่ะทีนี้,Negative
R***n,จกตาพ่นจะหมดกระป๋องยังไม่เห็นคราบจะออกเสียเงินฟรี,Negative
ไอรายา อ.,สั่งซื้อโฟมอุดรอยรั่ว​ ได้​กระดาษทิชชู.. ถ้าสิ้นค้าไม่มีก็บอกได้นะคะ.. ไม่ต้องอย่างอื่นมาให้เสียความรู้สึก..,Negative
ลัดดาวรรณ ส.,หัวฉีดไม่มีจะฉีดยังไงงงงงง,Negative
อาทิติยา ศ.,"ส่งของมาให้คือกระดาษราคา212
เกินไปไหมคะแย่มากๆๆๆๆ",Negative
0***4,ไม่มีหัวฉีดมาให้,Negative
กษิดิศ เ.,ไม่มีหัวฉีดมาด้วย ไม่รุ้จะใช้ยังไง,Negative
Hien L.,👎🏿,Negative
B***k,ไม่ให้หัวฉีดมา แล้วจะใช้อย่างไร   แย่มาก,Negative
nirut,ไม่มีหัวฉีดแถมมาให้  ใช้งานไม่ได้,Negative
