User,Message,Sentiment
N***.,สมราคามากค่ะ สั่งมา5เรือน ตอนนี้เสียไปแล้ว3 ค่ะ ไม่ซื้ออีกแน่นอน แย่สุดๆ เพิ่งจะซื้อหยุดเดินซะแล้วค่ะ👎👎👎คิดจะซื้อ คิดให้มากๆค่ะ ขอบคุณค่ะ,Negative
9***1,สวยมากค่ะ  ชอบ,Negative
*******767,ห่อของไม่ดี กระจกนาฬิกาแตก เข็มคต,Negative
Nana N.,กระจกแตก ใช้งานไม่ได้,Negative
พลอย,ยังไม่ได้รับของเลยเหมือนจะหาย,Negative
เปมิกา เ.,ไม่เดิน1เรือน,Negative
T***.,สั่งของมาใช้ไม่ได้ค่ะใา่ถ่านไปแล้วก้อไม่เดินจร้า,Negative
thanaphat S.,คุณภาพตามราคาอย่าคาดหวังเยอะกับของราคาไม่ถึง100เข็มวิเดินไม่ได้ติดกับเข็มยาวต้องเอามาซ่อมอีก,Negative
Pae ธ.,"นาฬิกาใส่ถ่ายเดินปกติได้ไม่ถึง 5 นาที หยุด
เปลี่ยนถ่ายก่อนใหม่ก็เป็นอีก",Negative
Natthawut T.,สินค้าคุณภาพแย่ๆๆๆ,Negative
ชาติยา ล.,"การเคลื่อนไหวที่เงียบสงบและราบรื่น, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ใส่ถ่านไปแล้วก็วิ่งไม่ตรงเดินๆหยุดๆ",Negative
LFN,นาฬิกาเสีย เดินช้า ตั้งปรับทุกวันก็เดินไม่ตรงเวลา ทางร้านโยนไปโยนมา กับลาชาด้า การบริการเเน่มาก ซื้อมา2 ตัวใช้งานไม่ได้ทั้ง2 ตัวใครกำลังจะซื้อไปชื้อร้านอื่นได้เลยครับ,Negative
???????? ?.,สินค้าที่ลูกค้าสั่งมาให้มีคุณภาพหน่อย,Negative
ณรงศักดิ์,แย่มาก ใช้ไม่ได้ ใส่ถ่าน แล้ว ไม่เดิน,Negative
ม***.,นาฬิกา เดินๆหยุดๆ ตอนนี้ พังไปแล้ว,Negative
