User,Message,Sentiment
*******953,ดีค่ะเนิ้อผ้าดี สมราคา,Negative
orawan P.,สั่งตามไซส์ใส่ไม่ได้เลยคะ,Negative
จันทนา ใ.,สินค้าเล็กมากๆๆๆๆๆๆๆใส่ไม่ได้,Negative
Tip J.,ได้รับสินค้าแล้ว ตัวเล็กมากใส่ไม่ได้,Negative
�***�,กางเกง ใส่วันเดียว ขาดแล้วค่ะ การตัดเย็บน่าจะไม่ดี ตามราคามั้งคะ,Negative
Kantika,ไม่ดีใส่วันแรก เป้าขาด กระเป๋ากางเกงก็ขาดมาเลย2ข้าง,Negative
Nang T.,เล็กมากๆเลย,Negative
0***5,รับสินค้าครบถูกใจ แต่พอมาลองใส่ กลับใส่ไม่ได้ มันคือไซส์เด็กประถม พอขอเปลี่ยนไซส์กางเกง พนักงานใช้คำพูดไม่เหมาะสม ค่ะ  จะรายงานค่ะไม่ยอม,Negative
ศศิธร ด.,นึกว่ากางเกงเด็กค่ะ ห่วยแตก,Negative
0***4,ได้รับสินค้าแล้ว. ตรงปก สวยๆๆๆคือดีมากๆๆๆๆๆๆๆๆๆๆๆ,Negative
อดุลย์. ท.,ไม่ดี,Negative
*******405,ไม่ตรงปก,Negative
อมีนา เ.,แย่มากเล็กมากเลย,Negative
Kwanruethai S.,กางเกงชำรุดขาด,Negative
รชต ศ.,กางเกงไซส์หใส่ค่ะ ผิดหวังมาก ขนาดไซส์ใหญ่แล้วนะใส่ได้แค่หัวเข่าค่ะ เราน้ำหนัก45 ยังใส่ไม่ได้เก็บไว้ให้หมาที่บ้านใส่นะคะอย่าเอามาขาย,Negative
kaofang,เเย่ที่สุด,Negative
Good L.,อืม,Negative
A***.,ส่งช้ามากกกกกกกกกกกกกกกกกกกก,Negative
ตาล' ล.,เเย่มากๆๆๆๆๆๆๆๆ,Negative
วง ก.,แย่มากๆๆ,Negative
🍊 S.,กางเกงมาขาดคะ,Negative
อามินะ ท.,ได้มาใส่ไม่ไ้แล้าก็จาดทั้ง2ตัว,Negative
0***1,👍👍👍👍,Negative
Fang O.,แย่มาก ยังไม่ได้ใส่เลย ขาขาดแล้ว รุ้ว่าถูกแต่ก้อให้ใช้งานก่อนไหม,Negative
Neenooy M.,กางเกงขาด1ตัวจ้า,Negative
0***9,แย่มากไดไม่ตรงตามที่สั่ง,Negative
0***9,ซักครั้งแรกก่น่าจะเปื่อยเลยแหละ,Negative
Best H.,ไม่แนะนำให้ซื้อค่ะ,Negative
aiyarin,"แย่มากเลยคะ ส่งกางเกงขาดมาขายให้1ตัว
เสียความรู้สึก วันหลังจะไม่สั่งร้านนี้อีกแล้วคะ",Negative
💝Lucky ?.,เล็กมากเกิน ต้องเด็กใส่,Negative
วิไลพร ท.,ผ้าสมราคาดีค่ะ ใส่ครั้งเดียวขาดหมดเลยค่ะทั้งเป้าและขา,Negative
0***4,ใสสบาย,Negative
G❤️,สวยรวมๆตรงปก,Negative
Charany B.,สวยค๊าาสมราคา,Negative
ลมเปลี่ยนทิศ แ.,ผ้ไม่ดีเลยไม่เคร,Negative
0***3,สวยมากค่ะ,Negative
พรรณ​รวินทร์​ บ.,ได้รับสินค้าแล้วตัวเล็กมากๆใสไม่ได้,Negative
ม***.,็เนื้อผ้าแข็ง,Negative
