User,Message,Sentiment
Narong,"สั้นวัดจากเอวถึงปลายขายาวแค่ 20""แต่บอกสินค้ายาว 28""",Negative
'แนน ไ.,ก็โอ แต่ขี้ด้ายเต็มเลย,Negative
k***.,สั่งไป 3 ลาย ๆ ละตัว สรุป ได้มาลายเดียวกันเลย,Negative
บวรเดช ม.,งกับที่สั่ง,Negative
V***.,สั่งสีดำ กับน้ำเงิน แต่จัดส่งมาให้แค่สีดำ,Negative
Wirote J.,สั่งสีน้ำเงิน ได้สีดำ,Negative
พุทธคุณ ร.,สินค้าไม่ตรงปก,Negative
พิศาล เ.,ใส่ไม่ได้ครับตัวเล็ก,Negative
T***.,ส่งมาตัวเล็กครับนุ่งไม่ได้,Negative
ไพรัตน์ แ.,สินค้าไม่ดี,Negative
มงคล ช.,ดีครับ​กางเกง​ดายหลุดหมดแล้ว👎,Negative
อ***.,สั่งไป2ตัว ได้ตัวเดียว แล้วก็จ่ายตังไป2ตัวด้วย แย่มากครับ,Negative
ชัยธวัช เ.,ไม่ชอบเลยแต่ก็ใส่ได้,Negative
สมโภชน์-ศศิโรจน์,"ผ
เนื้อผ้าบางมาก เอวเล็ก ไม่กล้าสั่งเสื้อผ้าอีกแล้ว ตัวก่อนหน้านี้
ก็เป็นผ้าขี้ริ้ว",Negative
Sakchai,เซ็ง​ สั่งไป​ 2​ สี​ ดันส่งมาสีเดียวกัน​  แพ็คของ​ไม่ดูให้ดีร้านนี้​ เข็ดเลยห่วยเสียเวลา,Negative
Nrg A.,ใหญ่ฉิบหาย แค่นั้น,Negative
ปริญญา ศ.,คุณ​ภาพของสินค้าไม่สมกับคำโฆษณา​,Negative
Charnchai C.,กางเกงที่ตัดเย็บไม่มาตราฐานเสียดายเงิน,Negative
ธนวัฒน์ เ.,ใส่สบายมาก,Negative
0***3,ใจมันสั่นตัวก็ร้อนเหมือนจะเป็นไข้เห็นผู้ชายคนนั้นใส่กางเกงสีดำตัวนี้มาโชร์,Negative
6***0,ราครของ64คนส่งมาเก็บ 70คับเเย่มาก ขอดีๆก็ได้คับ,Negative
0***2,สินค้าไม่ตรงกับรูป..ขนาดก็ใส่ไม่ได้,Negative
*******846,กางเกงส่งมา หัวซิบหลุดไม่มี ตะเข็บซิบก็หลุดบางส่วนไม่สมบ,Negative
ภูวดิท ธ.,คุณภาพแย่ครับ เย็บมาหลุดก่อนใส่อีก,Negative
0***9,"ได้รับสินค้าแล้ว
ไม่ตรงปกค่ะ
กางเกงตัวเล็กมากเหมือนกางเกงเด็ก
ขนาดสั่งไซด๋ใหญ่สุดแล้ว
ไม่โอเคกับสินค้าค่ะ",Negative
8***8,่แย่มากเสียดายตังไม่เหมือนในรูปเหมือนกางใส่นอนแย่,Negative
Chai U.,ใส่ได้ครั้งเดียวเป้าแตก เสียความรู้สึกมากสิ้นค้าไม่มีคุณภาพมากสั่งมาเสียด้ายเงินเลย ร้านนี่อย่าสั่งเลยครับ,Negative
ไ***.,ห่วยมากกกกกกกกกกกกกก   เหมือนเอวเด็กใส่ ขายของน่าเกียจมาก แย่มากๆๆๆๆๆ,Negative
Infinite,่ไม่ได้เรื่อง จะไม่สั่งอะไรอีกต่อไป,Negative
ยุวพร ฐ.,บางไป,Negative
เป็นเพียงผู้หญิง ท.,ได้ของไม่ครบ เครมยาก,Negative
Kanchaya,ความปราณีตหามีไม่ ครั้งเดียวเดินพอ เสียดายตังค์,Negative
0***6,สั่งสีน้ำเงิน 1 ตัว สีดำ 1 ตัว แต่สิ่งที่ส่งมา ดำ2 ตัว,Negative
ชลิต จ.,แย่มาก กระเป๋าหลุดตะเข็บทุกตัว ให้ฟรียังโกรธเลยครับ,Negative
สิริชัย ส.,ส่งสินค้าช้า,Negative
