User,Message,Sentiment
อดิภัฎ ส.,วัสดุเป็นผ้ายืด ตัวเล็ก,Neutrally
Yayee T.,สินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวน,Neutrally
อนุษรา เ.,สั่งสีเทาได้สีฟ้า,Neutrally
0***2,เนื้อผ้าบางไปหน่อย,Neutrally
Kruawan P.,คนละแบบกับที่สั่งมาเลย แย่มากๆ,Neutrally
S***.,ผ้าบางไปหน่อย แต่ก็สมราคา,Neutrally
Bullung P.,ผ้าบางไปหน่อยครับ,Neutrally
S***.,ดี,Neutrally
อาร์ต,ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย,Neutrally
สุภาพร ส.,สั่งกาลเกงสีเขียวเป็ดไป แต่ที่ร้านส่งสีกรมมาให้เฉย ไม่แจ้งด้วยนะ ว่าหมดหรืออะไร หรือทางร้านมองสีไม่ออกค่ะ แต่ดีนะเนื้อผ้า โดยรวมๆโอเครอยู่ไม่ได้น่าเกลียดหรือบางเกินไป ขนส่งน่ารักมากๆค่ะ บริการดีมากๆ สุภาพมากค่ะ,Neutrally
0***8,เนื้อผ้าลื่นๆไม่นิ่มไม่เหมือนครั่งแรกที่สั่งคนล่ะเนื้อผ้ากันเลยเ,Neutrally
ณัชชา ป.,มันมีฝุ่นผ้าเยอะมาก เอาไปซักรวมกับผ้าเช็ดตัวที่ใช้อยู่ เราเอามาเช็ดตัว พอทาโลชัน ฝุ่นผ้าเช็ดตัวมันติดตัวเราเต็มเลย แล้วเส้นได้ขนผ้าก็รุ่ยง่ายมาก ไม่ประทับใจค่ะ,Neutrally
*******974,แปดสิบ เจ็ดสิบสี่,Neutrally
nattida ?.,สีสวยดีแต่ผ้าบาง,Neutrally
สุวิช อ.,จัดส่งได้รวดเร็วดี งานตัดเย็บพอใช้ได้ เนื้อผ้าสมราคา คุ้มค่าคุ้มราคาดี,Neutrally
สอาด พ.,ผ้าดีแต่ตัวเล็กมากสำหรับคนเอวเล็กดีครับ,Neutrally
Thanitchda K.,เสียไปอันนึงค่ะ ดังข้างนึงอีกข้างไม่ดัง กล่องบุบมากด้วย น่าจะเป็นที่ขนส่ง,Neutrally
0***6,ข้างในแก้วมีรอยต่อเป็นทางยาวซึ่งรุ่นอื่นเขาไม่มีรอยต่อถือว่าไม่เนียนพอ,Neutrally
Come,คับมากไป แน่นไปหมด,Neutrally
พลอย'ย ไ.,เนื้ือผ้าไม่ค่อยดีเเต่ตรงอื่นตรงปก,Neutrally
Ausnisa S.,าด และ อย่างละใบ แต่ส่งขนาด มาให้ใบเลย เราต้องการใช้ขนาด ที่ต่างกันนะคะ,Neutrally
ห***ย,ได้รับสิ้นค้าแล้วสิ้นค้ามีลอยบุบไม่รู้ว่าจะมีผลต่อการใช้งานไหมสิ้นค้าห่อมาไม่ค่อยโอเท่าไหร่,Neutrally
0***0,สวยถูกใจ,Neutrally
N***.,แก้วเก็บความเย็น ไม่รู้เป็นที่ อะไร เสียเวลาเสียตังค์ ไปป่าวๆ เลยครับ แย่ครับ เสีย ความรู้สึก,Neutrally
Urai S.,เนื้อผ้าดี แต่ขนหลุด ฝุ่นกระจาย ซักแล้วสะบัด ขนติดเสื้อผ้าคนสะบัดเต็ม,Neutrally
Judy’s,ซิปไม่ค่อยดี,Neutrally
B***.,ไซด์เล็กใส่ไม่ได้เลยขนาดแจ้งแล้วยังได้ตัวเล็กเลย,Neutrally
Kanya N.,ผ้าบาง ไม่มีกระเป๋า,Neutrally
Suwanna P.,ผ้าค่อนข้างบางค่ะ,Neutrally
สุนิสา ค.,ไม่มีกระเป๋า,Neutrally
ห***ล,กลาง,Neutrally
Nu_nuy,สินค้าไม่โอเคด้ายเย็บหลุดออก,Neutrally
ชื่อ '.,ตามราคา คอย่นไปหน่อยคะ,Neutrally
0***9,้เนื้อผ้าบางมากใส่แล้งความรู้สึกไม่ค่อยคล่องเหมือนตัดเย็บไม่ได้ขนาดกับสัดส่วน,Neutrally
Best,สีไม่ตรงคะสีตกด้วย,Neutrally
Sunaree L.,ขนติดหน้าเป็นสำลีเลย,Neutrally
อาฟ,ราคาถูก,Neutrally
perfectwivi,บางแต่ดี,Neutrally
สมบูรณ์ ท.,บางมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Neutrally
W***.,เสื้อบาง มากกกกกก ตัวเล็กกว่าที่สั่งนิดหน่อย สีไม่ตรงปก ปกเป็นสีเหลืองเข้มๆแต่ได้สีเหลืองเฉยออกอ่อนมา แต่เสื้อก็สวยอยู่,Neutrally
ดวงจิตร ท.,ตามราคา ผ้าบางเชือกบาง,Neutrally
*******533,รูปแบบสวย ใช้งานได้ดี,Neutrally
ค***ง,การห่อของได้แย่มากมีถุงพลาสติกหุ้มมาอย่างเดียวยอมรับการขนส่งเร็วมาก สินค้ามีรอยบุบด้วยแต่ตอนแรกคิดแต่จะหนาแต่บางๆ แต่ก็รับได้แต่การส่งห่อนี่สิ แย่มากๆ,Neutrally
r***u,ผ้ายืดใส่แนบเนื้อ,Neutrally
เอ พ.,ชำรุดและขาดครับ,Neutrally
Phichet T.,ผ้าบางไปนิดครับใส่แล้วไม่มั่นใจเท่าไร,Neutrally
0***9,ใหญ่แต่เองยางทรงกางเกงลีบเล็กกางเกงสีดำไม่ตรงปกกระเป๋าก็ไม่มีผ้าก็บาง,Neutrally
ณัผฐฒิกาญจน์ น.,สีได้ไม่ตรงกับที่สั่งซื้อ,Neutrally
Rusji2510,บางไปนิด,Neutrally
Uriwan S.,สั่งไปสึแต่ได้มาสีเดียวกอ่นสั่งแชทบอกกอ่นแล้วว่าเอาตัวสีอะไรบ้างขี้ม้าเขียวหัวเป็ดมังคุดแต่ที่ได้มาสีขี้ม้าทั้งตัว,Neutrally
8***1,ขนาด ถ้าคนเอวนิ้วใส่ได้จะดีกว่านี้,Neutrally
8***1,ขนาด ฟรีไซส์เอวเล็กไปนะคะ,Neutrally
c***t,หีบห่อดี ได้รับสินค้าครบถ้วน หลังจากซักแล้วผ้าแข็ง ขนหลุดเป็นขุย ซับน้ำได้ค่อนข้างดี,Neutrally
M***.,ให้น็อตมาไม่ครบ,Neutrally
ปรีชา ส.,รับสินค้าแล้ว โอเคครับ,Neutrally
Chp I.,ราคาโดนใจ ผ้าพอได้ใข้ ส่งเร็วแต่อยากได้สีเข้มๆ,Neutrally
*******655,สั่งสีเทาสีไม่เหมือนในรูปเลยแงงแต่พอดี,Neutrally
****6,ดีค่ะ,Neutrally
ช***.,ขนาด เนื้อผ้าไม่ดีเลยสินค้าไม่มีคุณภาพ ชื้อที่โลตัส บิ๊กชี ตามตลาดยังดีกว่าและราคาถูกกว่าอีกไม่แนะนำ,Neutrally
Monsunee S.,คุณภาพพอใช้ได้ สมราคาค่ะ,Neutrally
วิมลรัตน์ บ.,วัสดุผ้าบางสมราคาถ้าคนที่ต้องการผ้าหนาแนะนำให้ไปซื้อที่ราคาสูงกว่านี้,Neutrally
น***.,สินค้าตรงปกนะคะ แต่ยังไม่ได้ทดลองใช้เลย,Neutrally
พระปะทอง,บางๆๆๆครับซื้อตลาดดีกว่าเพิ่มบาท,Neutrally
อ***.,สั่งแดงกับฟ้า ได้แดงกับน้ำตาล แต่ไม่เปนไรการตัดเย็บดีค่ะ,Neutrally
วิภาวี ว.,ใหญ่ดี แต่ลมไม่แรงเลยเบอร์ก็ไม่แรง,Neutrally
kannika L.,สมราคาดีครับ,Neutrally
Bonut J.,แบตลดเร็วมากแบตโทรศัพท์กำลังเอง ขึ้นก็ช้า,Neutrally
ณิศวรา ร.,กางเกงไซส์กำลังพอดีเลยคับแต่เนื้อผ้าเป็นขุยๆๆ แต่ก็ถือว่าสมราคา ทรงสวยใส่แล้วขายาวมากคับ ตัดตรงด้ายรุ่ยๆ เยอะไปหน่อย,Neutrally
Uvadee W.,ให้สีเดียวกันทั้ง ตัว สั่งน้ำเงิน กับดำ ลายเดียวกัน ใส่เองเหมือนใส่ยูนิฟอร์ม และการเย็บหยาบมาก ด้ายเป็นกระจุกกองใหญ่ ทั้งตัวเลย ไม่น่าใส่ แต่สมราคาของถูกไม่ดี,Neutrally
*******109,หน้าตาได้ครับแต่ไหนที่บอกว่ามีมีแบทในตัวไม่เห็นมีครับคือต้องใช้เสียบหรือครับ,Neutrally
บุญช่วย แ.,วัสดุเป็นไปตามราคา ขนาดสั่งสีขาว แต่สิ่งที่ได้คือสีเทา และผิดไซด์อีกด้วย,Neutrally
****1,ผ้าบาง ใส่ลำลองได้ดี เย็นสบาย,Neutrally
*******871,สั่งตัวใหญ่ได้ตัวเล็ก,Neutrally
พัชร์พิชา ก.,ส่งช้า ขอเปลี่ยยไซ์ไมาได้,Neutrally
หมูหวาน,ผ้าบางแต่สมราคา,Neutrally
Thu T.,ดีค่ะ,Neutrally
นภารัตน์ ม.,รับได้จ้า,Neutrally
k***n,ดีค่ะผ้าไม่ยืด,Neutrally
ณัฐวุฒิ ศ.,ได้รับของแล้วคุณภาพก็เหมาะสมกับราคาที่จ่ายไปผ้าร่มสวยใส่น่าจะสบายสั่งไปตัวสีได้มาสีเดียว,Neutrally
Suprawee B.,เล็กกว่าที่คิด,Neutrally
พิม,ตรงปกค่ะ,Neutrally
อุทัย,คุณภาพตามราคา,Neutrally
นภาพร พ.,ตัวเล็กกว่าที่คิด,Neutrally
*******939,ตามราคา ไม่ได้นิ่มขนาดนั้นขนาดใส่ถุงเท้าและใส่เดินยังมีเจ็บๆๆ บีบๆๆเท้า,Neutrally
0***4,เสียงดีครับแต่ ดังข้างเดียว ผมงงมากกกกกกกกกกกดด,Neutrally
เล็ก,วัสดุ ขนาด การออกแบบ,Neutrally
0***6,ลายสวยค่ะ แต่บางไปหน่อย,Neutrally
ธนัช ง.,วัสดุเยื้อผ้าโอเคดีครับ ขนาดกำลังดี การออกแบบเหมือนเพิ่งออกจากโรงงานแบบรีบร้อนยังมีเศษเส้นด้ายติดมาพอสมควร,Neutrally
0***5,สินค้ามาถึงแล้ว มาครบทั้ง ตัว กว่าบาท,Neutrally
พ***.,สั่งสีน้ำเงิน ตัว สีดำ ได้สีน้ำเงินมา,Neutrally
พ***.,ตัวเล็กๆ ผ้าบางๆๆ,Neutrally
ดนัย ป.,เป้าต่ำมาก ใส่ไม่สบายเลยย เนื้อผ้าดีใช้ได้ ราคาถูก แต่ใส่จริงไม่สบาย,Neutrally
Siri,บางคะ ตัวเล็ก,Neutrally
0***3,รูปทรงสวยแต่เนื้อผ้าบางมากๆๆ,Neutrally
Thisa,ผ้าบางมาก,Neutrally
K***.,บอกสั่งก่อนเที่ยงคืนจะจัดส่งภายใน วัน แต่ส่งจริง กระเป๋าหนังบาง แต่ก็เหมาะสมกับราคา ติดตรงส่งไม่ตรงเวลาแค่นั้น,Neutrally
ว***ญ,สีขาวบางไปนิด แต่ก็เหมาะกับอากาศร้อน,Neutrally
ม***.,สินค้าตรงปก,Neutrally
คมสันต์,ตัวเล็กไปหน่อย,Neutrally
Yayee T.,สินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวนสินค้าได้ครบตามจำนวน,Neutrally
น***.,สั่งสีน้ำเงิน แต่ดันส่งสีดำมาให้ แนะนำให้ตรวจตาบอดสีครับ แต่สินค้าก็โอเคใช้ได้อยู่ ใส่สบาย แค่ไม่ตรงใจนิดหน่อย ดาวพอครับ,Neutrally
เ***ี,ส่งไว,Neutrally
0***6,ส่งเร็ว ราคาถูกตัดเย็บไม่ดีด้ายพันกันต้องมาตัดเองตรงเอวก็ยังเห็นยางยืดไม่เรียบร้อยเหมาะสมกับราคา,Neutrally
ได'โน '.,ลมเบามากกกกกกกกกกกกกกกกกกกกกกกกกก ใบพัดใหญ่แต่ทำไมลมเบาเวอร์ แอบเสียใจเห็นเขารีวิวว่าลมแรงแต่ความจริงคือ,Neutrally
มั่น ม.,สมราคาคะ,Neutrally
panthong,สินค้ามีรอยยุบ ไม่มีด้าม,Neutrally
สุภาพบุรุษ ส.,ผ้าบ้างบางๆๆๆ เหมือนกางเกงบอล เหมาะสมกับราคาแหละใส่เล่นๆ คุณภาพตามราคาบาทอะโน๊ะ ก็ไม่ได้ว้าวมากมาย แต่ส่งไวดี,Neutrally
Sumsee D.,ผ้าบางไปหน่อย,Neutrally
su207326,ผ้าบางมากๆ,Neutrally
ท***.,วัสดุไม่ค่อยดี ผ้าลื่นๆ ใส่น่าจะร้อน,Neutrally
Wilaiporn,สีจริงต่างจากในภาพ จืด แต่ความยาวโอเคร เราสูง ยาวพอดีเลย,Neutrally
ห***.,เนื้อผ้าคุณภาพพอใช้ได้ระบายอากาศไม่ค่อยดีขนาดรอบเอวเล็กไปขาสั้นไปนิดกนึ่งแต่ก็พอใส่ได้,Neutrally
วิเชียร. แ.,วัสดุผ้ายืดวูลลูฟ ขนาด การออกแบบกางเกงขาสั้นมีกระเป๋าข้าง สินค้าส่งไวแต่สั่งสีฟ้าไม่ใช่สีเขียวเห้อสรุปซื้อมาตัวได้กางเกงโทนสีคล้ายกันมาตัวเห้อสั่งรอบไม่ค่อยโอเคเลยไม่ได้ตามที่สั่งใครจะใส่ผ้าสีโทนเดียวกันตัวเห้อ,Neutrally
Kannika T.,ผ้าเบาสบายใส่สบายเสียแต่ไม่มีกระเป๋า,Neutrally
นายณรงค์ศักดิ์ โ.,คุณภาพผ้าต่ำมาก ขนาดก็ต่างจากขนาดปกติ รู้ว่ามีขนาดความยาวรอบเอวเป็ย ซมให้ แต่มันก็ยังไม่ดีเท่ากับการใช้ขนาดตามมาตรฐาน เพื่อลดความเข้าใจผิดขอผู้ซื้อ,Neutrally
Fareeda M.,เนื้อผ้าสมราคา โดนรวมแล้วก็ดีราคา,Neutrally
วิชัย อ.,สั่งขนาดเอกแอล ทุกตัวสีเทาเบอร์ ใส่ได้ ผ้าหนาดี สีดำสองตัวดันจัดตัวเล็ก เบอร์ มาให้ แถมผ้าบางใส ขายของไม่ใส่ใจ,Neutrally
0***4,เสื้อบางมากเลยค่ะ สั้งมาตัวบางทุกตัวเลยค่ะ แต่สีสวยน่ารัก เหมาะสมกับราคา ส่งไวมาค่ะ,Neutrally
นภาวรรณ โ.,น่าจะห่อให้ดีกว่านี้ใส่กล่องหืรอห่อกระดาษก็ได้มากแบบบุบเลยเสียดายใส่แค่ถุงพลาสติกเอง,Neutrally
นงค์ลักษณ์ ค.,สั่งสีน้ำเงินด้วย แต่ทำไมได้สีดำทั้งหมด,Neutrally
นาย ส.,สินค้าส่งช้าสักนิดนึง จะเป็นสนิมเร็วหน่อยนะครับราคานี้ก็พอซื้อได้ซื้อไว้ติดบ้านได้ใช้ยามจำเป็น ไม่แพงมาก ผมให้ ดาวนะครับโดยรวม ถ้าจะดีก็คือ ระดับ ขึ้นไป จะให้ ดาวครับอาจารย์มีนะครับผม เพื่อนๆ,Neutrally
P***.,วัสดุพอใช้ได้ดดดดดดดดดดดดดดดดดดดดดดดดเดดเดเดดดดดดดดดดดเดดดดดดดดดดดดดดดดดดดดดดดดดดดดด,Neutrally
สุวรรณา ไ.,สั่งมา ตัวขนาดเดียวกัน โชคดีแม่บ้านใส่ได้ ไม่เคยสั่ง ร้านเดียวกัน ขนาดเดียวกัน มันต่างกันขนาดเนี้ยะ,Neutrally
0***2,ได้รับอุปกรณ์เรียบร้อย สวยงามใช้ได้,Neutrally
ปิยะมาต,ส่งไวมากสั่งได้แต่ขอหักคะแนนนะคะฟังได้แค่ข้างเดียวค่ะอีกข้างไม่ดังเลยเสียอารมฌ์,Neutrally
เนตรพร เ.,เนื้อผ้าบางไปนิด แต่ก้อเหมาะสมตามราคา เอวก่อนยืดเล็กไปนิด ถ้าคนใส่เอว ขึ้น น่าจะใส่แล้วอึดอัด,Neutrally
*******671,ไม่ค่อยสะอาดต้องเช็ดหลายรอบ ราคาถูก,Neutrally
****7,กระเป๋ากางเกงตัดเย็บไม่ดีค่ะ,Neutrally
พระสมหมาย จ.,สั่งสองได้หนึ่ง,Neutrally
จิระพรรณ เ.,เนื้อผ้า การออกแบบ โอเค แต่ด้านในไม่มีการเก็บริมผ้าเลย เส้นใยผ้าออกมาเยอะมากๆ,Neutrally
จ***ี,ที่ได้มาตัวเล็กกว่าท้องตลาดขายเอวค่อนข้างรัด สะโพกตึงเป๊ะ ผ้าบางควรใส่ขาสั้นด้านใน,Neutrally
N***t,ผ้าบางๆๆใส่ทำงานบ้านสบายๆๆ หรือ ใส่นอนก็เหมาะ ใส่เหมือนไม่ใส่ สีสวย แจ่มดีๆๆๆๆ,Neutrally
*******953,สั่งน้ำตาลได้สีดำ,Neutrally
Sek-p S.,สบายดีครับ ไม่บางมากเหมาะสมกับราคา,Neutrally
ปภาวี ฤ.,เนื้อผ้าดี ลำตัว ปลายขาโอเค แต่เอวยืดได้น้อย ใสแล้วรัดเอว,Neutrally
*******838,เสียงไมค์ไช้ไม่ได้ครับ,Neutrally
M***e,คุณภาพตามราคาเลยค่ะ,Neutrally
จีรวรรณ เ.,ยาวไปใส่แล้วเหมือนป้า ผ้าโอเคซักไม่ต้องรีดใส่สบายแต่ทรงดูตันๆนะ ขาน่าจะกว้างกว่านี้หน่อย จะเดินสบายไม่ฟิต,Neutrally
Thida M.,สั่งไปสองชิ้นได้กล่องมาสองกล่องนะแต่ข้างในมีหูฟังชิ้นเดียวอีกอันคึอได้แค่กล่องเปล่า,Neutrally
บัวลอย เ.,ผ้านิ่มและเรียบ,Neutrally
น***.,ของที่ส่งมาถือว่าใช้ได้เลยคราบ ใช้งานได้ดี ของใช้ได้ แต่ใช้ได้นานไหมค่อยมาดูกันอีกที่คร้าบ,Neutrally
0***0,เนื้อผ้าโอเครแต่เล็กไปหน่อย,Neutrally
p***.,ใส่อยู่บ้านได้ใส่ออกข้างนอกไม่ไหวเหมือนกางเกงเต้นแอโรบิคเลย,Neutrally
Jantana K.,ได้รับสินค้าแล้วคะ ถือว่าใช้ได้เลยคะ สมกับราคาคะ,Neutrally
v***y,สั่งสีดำ ตัว สีเทา แต่มาส่งสีเทาพร้อมกัน มา จัดส่งล่าช้า วัน สะ่ง ของมา วันที่,Neutrally
วรพงษ์ น.,สินค้าได้รับเรียบร้อยขนาดเล็กกว่าที่สั่งไป ลูกค้าเอว นิ้ว ใส่ไม่ได้ การจัดส่งได้เร็วและแพ็คสินค้าได้เรียบร้อยดี,Neutrally
ธ***.,เนื้อผ้าเนียนดี ไร้ตำหนิ,Neutrally
9***5,พนักงานขนส่งไม่สุภาพพูดจาแย่มาก,Neutrally
กิ่งกาญจน์ ห.,ผ้านิ่ม แต่บาง ใส่นอนคงสบาย,Neutrally
วิยะดา จ.,สั่งกะทะ ไม่มีหู แชดก็ไม่ตอบ,Neutrally
*******506,ผ้าบางไปตามราคาแต่ใส่แล้วพอใช้,Neutrally
Tnat T.,สีไม่เหมือนกับรอยก่อน แถมบางกว่า,Neutrally
wilaiwan T.,ผ้าบางไปนิดนึงค่ะ,Neutrally
น***ล,สินค้าบาง เหมาะสมกับราคา ใส่สบาย จัดส่งรวดเร็ว ขนาดเหมาะกับคนตัวเล็ก เหมาะสมราคา,Neutrally
Jaral N.,สมควรกับราคา,Neutrally
*******133,ไซส์เล็กกว่าที่คิดยืดน้อยใส่ไม่สบายเท่าที่ควร,Neutrally
Ponpee U.,คุณภาพตามราคาพอใช้ได้,Neutrally
ก้อย เ.,ได้รับของแล้วค่ะแพ็กกะดี แต่ดูถุงขาด กะทะบุบ ปากกะทะก็เปี้ยวค่ะ ด้ามกะทะขูดริดหน่อยค่ะ,Neutrally
Ronnarong P.,เนื้อผ้าบางเกินคาด,Neutrally
นายประสาท เ.,สำหรับเด็กผู้ชายให้หลาน,Neutrally
มยุรี ศ.,ชอบนะแต่ขาสั้นไปนิด,Neutrally
ภ***.,คุณภาพตามราคา,Neutrally
N***a,ผ้าบางเบา ลักษณะเหมือนผ้าร่ม เอาไว้ใส่เล่นอยู่บ้านพอได้ แต่ไม่ทราบว่าจะร้อนไหม ระบายอากาศได้ดีไหม เพราะยังไม่ได้ลองใส่,Neutrally
tinnapop,เนื้อผ้าดีพอใช้ แต่การตัดเย็บต้องปรับปรุง สินค้ารวมค่าส่ง บาทกับคุณภาพสินค้ายังถือว่าแพงกว่าซื้อตามตลาดนัด,Neutrally
จุฑาทิพย์ ร.,ตามราคา,Neutrally
ส***黄,บางมาก การเย็บ เป็นผ้าจากจีนที่ คุณภาพไม่ค่อยดี แต่พอใช้ได้ เอามาใส่เล่น ดูเวลาขี่จักรยาน เป้า ขาดไหม,Neutrally
s***.,ในรูปสวยนะ,Neutrally
ttanakorn,ผ้าไม่ค่อยดี,Neutrally
Penpisut S.,ส่งสีเสื้อมาไม่ตรงกับที่สั่ง,Neutrally
Wassana P.,ที่จับเล็กไปค่ะ,Neutrally
k***9,คุณภาพสมกับราคา ยังดีที่มีเอ็น ถ้ามีแค่เชือกหมดสิทธิ์,Neutrally
*******702,โอเคค่ะ ตามราคาค่ะ,Neutrally
รัฐรินทร์ ส.,ลายตรงสีตรงผ้ายืดไม่ใช่ผ้าพริ้วเอวยางเองตัวเล็กคนผอมนนไม่เกินน่าจะใส่สวยเกินกว่านั้นฟิตราคานี้ก็อย่าคาดหวังอะไรเด็กกับคนตัวเล็กคนผอมใส่ได้คนอวบคนอ้วนคนสูงจบข่าว,Neutrally
jirapat12345,ดังข้างเดียว,Neutrally
Kolakod L.,คิดว่าจะเป็นยีนปกติเหมือนยีนสีฟ้า แต่มันไม่ใช่มันคือสียีนแบบเท่ๆอ่า ทำไมเอาอีกรูปมาลงส่งอีกแบบมา,Neutrally
