User,Message,Sentiment
วิเชียร. แ.,"วัสดุ:กางเกงผ้ายืดวูลลูฟ
 ขนาด:32-34
 การออกแบบ:ผ้าวูลลูฟมีกระเป๋า1ข้าง
สินค้าส่งไวในรูปเป็นสีเหลืองอ่อนๆแต่ที่ได้มาสีเข้มมากแต่ก็โอเคไม่ชอบผ้าสีหม่นเท่าไหร่",Neutrally
จ***.,"สั่ง7 ได้รับ6 ขายาวสีขาวไม่ได้
สินค้าดีสมราคา แต่ของๆไม่ครบ",Neutrally
สุพรรษา พ.,ยืดมากคะแต่เอวใส่ได้พออดี,Neutrally
G***.,หักดาวเพราะการแพคไม่ห่อถุงพสาติกมาให้เลย ห่อแต่หน้านอกด้วนๆถ้าเอามีดกรีดถุงที่ห่อมาแล้วมีสิทธิ์จะโดนเนื้อผ้าได้ ขี้เหนียวเกินควรห่ออะไรมาอีกชั้นกันเลอะด้วย ถ้าคนไม่ระวังผ้าขาดแน่ๆ,Neutrally
N***t,"ผ้าบางๆๆใส่ทำงานบ้านสบายๆๆ  หรือ  ใส่นอนก็เหมาะ 
ใส่เหมือนไม่ใส่ 5555555

สีสวย แจ่มดีๆๆๆๆ",Neutrally
Smile J.,กางเกงใส่สบายๆ ไม่รู้เรียกว่าผ้าอะไร แต่กางเกงไม่ต้องรีดคือกางเกงที่ดี5555 เอวไม่ได้สูงมากค่ะ ตามภาพ,Neutrally
อ***า,กางเกงตัวใหญ่มาก  เราตัวอวบยังใส่หลวมมาก  เหมาะสำหรับสาวเจ้าเนื้อ ร้านแพคของเร็ว  พนักงานส่งของตามเวลา,Neutrally
8***6,สั่ง3ตัวได้2ตัว อะไรกันเนี้ย,Neutrally
สุภาพร ส.,สั่งกาลเกงสีเขียวเป็ดไป แต่ที่ร้านส่งสีกรมมาให้เฉย ไม่แจ้งด้วยนะ ว่าหมดหรืออะไร หรือทางร้านมองสีไม่ออกค่ะ แต่ดีนะเนื้อผ้า โดยรวมๆโอเครอยู่ไม่ได้น่าเกลียดหรือบางเกินไป #ขนส่งน่ารักมากๆค่ะ บริการดีมากๆ สุภาพมากค่ะ,Neutrally
สุภาพร ส.,"สั่งกาลเกงสีเขียวเป็ดไป แต่ที่ร้านส่งสีกรมมาให้เฉย ไม่แจ้งด้วยนะ ว่าหมดหรืออะไร หรือทางร้านมองสีไม่ออกค่ะ แต่ดีนะเนื้อผ้า โดยรวมๆโอเครอยู่ไม่ได้น่าเกลียดหรือบางเกินไป
#ขนส่งของน่ารักมากๆๆค่ะ สุขภาพเรียบร้อยพูดจาน่ารักค่ะ",Neutrally
S***.,เนื้อผ้าไม่ตรงปก ราคาถูกแต่คุณภาพของตามราคา ส่งมาให้เร็วพอใช้ได้ แล้วครับขอบคุณครับ,Neutrally
M***k,ใส่สบาย ผ้าบางตามราคา,Neutrally
M***k,ใส่สบาย แต่ผ้าบางง,Neutrally
ศ***.,"วัสดุ: พอใช้
 ขนาด: ตรงตามที่ระบุ
 การออกแบบ: พอใช้
ควรปรับปรุงคุณภาพในเรื่องของการเก็บงานเสร็จได้และการเย็บด้วยถึงแม้ว่าจะเป็นสินค้าราคาพิเศษแต่ควรจะมีมาตรฐานคุณภาพก่อนจัดส่งให้ลูกค้า",Neutrally
MAYEIEI,ส่งไวแต่ตรงก้นเป็นขาดเป็นรู,Neutrally
ห***ง,กางเกงขาสั้นจัดส่งไวรวดเร็ว ตัดเย็บเรียบร้อย จำนวนครบถ้วนตามสั่ง บรรจุดีไม่เสียหาย ราค,Neutrally
Napaporn,สินค้ามาคราวนี้สีอ่อนมากๆใส่ดูบาง,Neutrally
0***2,เล็กเอวแน่นมากไม่ตรงไซร์,Neutrally
r***u,ผ้ายืดใส่แนบเนื้อ,Neutrally
Thanaporn C.,สีไม่ค่อยตรงปกเท่าไร,Neutrally
อ***า,สุ่มสีไม่สวยคะไม่ชอบสี,Neutrally
*******048,เล็กไปนิดหน่อย,Neutrally
อนันกนกนันท์ บ.,ผ้าดีใช้ได้..ขนาดใหญ่ถูกใจ..ส่งเร็ว,Neutrally
*******955,เนื้อผ้าก็โอเคดีค่ะสวยแต่ตัวเล็กใส่ไม่ใด้ตูดใหญ่,Neutrally
สุทธดา ต.,สั่งสีดำได้สีขาว,Neutrally
s***a,ขนาด:แนบลำตัวไปหน่อยคงเพราะเราอ้วนเกินไป,Neutrally
กัญญา ใ.,วัสดุ:ผ้าบาง สมราคา,Neutrally
*******348,ร้านค้าจัดสินค้าล่าช้ามากจนเปลี่ยนใจยกเลิกสินค้าแล้วจึงได้ทำการจัดส่งถ้าปรับเปลี่ยนการจัดส่งได้ทุกอย่างคงโอเคกว่านี้นะ,Neutrally
สุนิสา ค.,ไม่มีกระเป๋า,Neutrally
Suvaree R.,ใช้ใส่นอนใส่ไว้ข้างในน่าจะดีกว่า,Neutrally
N***.,ไม่ได้สีตามที่สั่งแต่คุณภาพดีเนื้อผ้าโอเค วัสดุ:,Neutrally
Kawizara H.,ส่งมาผิดสี,Neutrally
S***.,เนื้อผ้าใส่สบายค่ะถูกใจ,Neutrally
นงเยาว์ ร.,สมราคาคะผ้าใสแล้วสบาย,Neutrally
0***7,ตัวเล็กมากคะเหมือนของเด็ก,Neutrally
พนิดา ต.,เนื้อผ้าบางกว่าครั้งที่แล้ว รู้สึกผิดหวังค่ะ ราคาจับต้องได้ไม่แพง ก็สมกับเนื้อผ้าที่ได้,Neutrally
*******953,สั่งน้ำตาลได้สีดำ,Neutrally
ม***.,สินค้าตรงปก,Neutrally
0***8,สั่งอีกสี ส่งมาอีกสี ค่ะ,Neutrally
Koy1150 D.,ขาด1ตัวแย่มากค่ะ,Neutrally
Pooka K.,เนื้อผ้าบาง แต่ใส่เป็นซับในกันโป๊ได้ค่ะ,Neutrally
สุวิมล เ.,ได้รับของแล้วค่ะ แต่ขาสั้นสีได้ไม่ตรงที่สั่ง,Neutrally
D***@,ผ้านิ่มดี แต่ช่วงสะโพกทำแคบไปหน่อย,Neutrally
ทิพวรรณ อ.,ตอนแรกคิดว่าเนื้อผ้าจะไม่ดีแต่พอได้รับสินค้าแล้วรู้สึกพอใจราคากับสินค้าคุณภาพเท่ากันค่ะรูปลักษณ์ภายนอกสีสันก็สวยกว่าที่คิดโดยรวมแล้วชอบสั่งมาทีเดียว 4 สีเลยค่ะ,Neutrally
A***.,ตัวเล็กกว่าที่คิด,Neutrally
0***9,ผ้าบางเกิน,Neutrally
0***5,กางเกงดีผ้าดีแต่ขอติตรงเอวเย็บไม่ติดยาวคืบหนึ่งกอ่นจะใส่ตอ้งเอาไปให้ช่างเย็ยใหม่ดีที่เป็นตัวเดียว,Neutrally
ครูแอ๊ด,ไซส์เล็กกว่าที่บอกไว้เลยเป็นข้าวต้มมัดเลย,Neutrally
กุหลาบ เ.,ทรงไม่โอ ใส่แล้วรัดเป้า  ผ้าบาง ไม่มีกระเป๋าข้าง ไม่เหมือนร้านเดิมที่เคยสั่ง,Neutrally
อ***.,สั่งแดงกับฟ้า​  ได้แดงกับน้ำตาล​  แต่ไม่เปนไรการตัดเย็บ​ดีค่ะ,Neutrally
อนงค์กรณ์ เ.,ตัวใหญ่ยุนะ..ก้อสวยดีแต่ตัวใหญ่ไป,Neutrally
Aung ✌.,สั่งสีฟ้าได้สีดำ,Neutrally
ร้านทรัพย์ไพสิฐ,สั่งไซด์เดียวกัน แต่ได้มาคนละไซด์ สรุปใส่ได้ตัวเดียว ตอนแพ็คของน่าจะดูให้ดี ไซด์ต่างกันมาก เสียดายที่จริงเนื้อผ้าดี ใส่สบาย,Neutrally
0***0,ไม่เคยสั่งร้านนี้ค่ะ ขนาดไซร์เล็กมากค่ะ ลองสั่งมาใส่ดู ปรากฏว่าใส่ไม่ได้ค่ะ รอดูทางร้านให้เปลี่ยนหรือเปล่าค่ะ,Neutrally
C***.,ต้องบวกเพิ่มอีก1ไซร์จะพอดี,Neutrally
ปานใจ ไ.,คุณภาพตามราคา,Neutrally
Kannika T.,ผ้าเบาสบายใส่สบายเสียแต่ไม่มีกระเป๋า,Neutrally
พิไลวรรณ,ได้รับของแล้วสมราคาแต่ไม่มีกระเป๋าพอใช้ได้ ก็ดีค่ะ,Neutrally
N***.,สั่ง 3 ตัว ขนาดเอ็ม ตัดเย็บไม่ค่อยเท่ากัน มีหนึ่งตัว ขอบแตก น่าจะไม่ได้เช็คก่อนส่ง สงสัยน่าจะรีบมาก ควรตรวจก่อนคะ อย่าให้การซื้อออนทางออนฯ หมดใจเด้อ,Neutrally
Pornsuda T.,เล็กไปหน่อยค่ะ,Neutrally
m***t,สินค้าตามราคา,Neutrally
มัทนา อ.,ตัวเล็กเกินไป,Neutrally
AnnNaKa55,ไม่คิดว่าเป็นผ้ายืด นึกว่าเป็นผ้าฮานาโกะ,Neutrally
สุปราณี,บางไปหน่อยสมราคา,Neutrally
น.ส.สมจิตร์ ส.,ดี สมราคา,Neutrally
0***1,ผ้ารัดรูป แต่ใส่ออกกำลังกาย น่าจะเหมาะ,Neutrally
รัดดาวรรณ ก.,ขนาด:เหมาะเป็นกางเกงซับใน เล็กกว่าปกติ ไม่ตรงที่แจ้ง,Neutrally
D***.,สีไม่ตรงปก,Neutrally
มด-X,ไซส์เดียวกันแต่ไม่เท่ากันค่ะเนื้อผ้าโอเค,Neutrally
b***m,สั่งขนาดเท่ากัน แค่ตัวนึงใส่ได้ ตัวนึงใส่ไม่ได้,Neutrally
b***m,สั่งขนาดเท่ากัน แต่ตัวนึงใส่ได้ ตัวนึงใส่ไม่ได้,Neutrally
ทิพวรรณ อ.,สีดำไม่มีกระเป๋าค่ะ,Neutrally
ลัดดา เ.,"ผ้ายืดที่ดีมาก!,",Neutrally
Kluay R.,กางเกงผ้าไม่ได้หนาใส่สบาย แต่สีดำที่สั่งไปไม่มีกระเป๋ากางเกง สีอื่นมีกระเป๋าข้างให้ 1 ข้าง,Neutrally
กัลยารัตน์ ห.,"การออกแบบ:
สีขาวไม่ตรงไม่มีกระเป๋าใหญ่ไม่ตรงตามแบบค่ค",Neutrally
วรรณพร ห.,เล็กกว่าปกติ,Neutrally
*******359,"วัสดุ:ผ้าบางมาก  เป็นผ้าหนังไก่
 ขนาด:พอดี",Neutrally
พรทิพย์ ภ.,สีไม่ตรงปกค่ะ สั่งไป 3 ตรงปกแค่ 1 ทางร้านก็ไม่ได้แจ้งว่าสีหมดหรืออะไร อาจจะเป็นเพราะราคาถูก,Neutrally
0***9,ใหญ่แต่เองยางทรงกางเกงลีบเล็กกางเกงสีดำไม่ตรงปกกระเป๋าก็ไม่มีผ้าก็บาง,Neutrally
อนุษรา เ.,สั่งสีเทาได้สีฟ้า,Neutrally
Natshanisha P.,สั่ง3ตัวมีกระเป๋ากางเกงตัวเดียว,Neutrally
น.ส. อ.,ผ้ายืดใส่เล่นๆได้,Neutrally
ห***.,ขาด1ตัวแต่เย็บได้ แต่จริงๆก็ไม่ควรชำรุดนะคะ,Neutrally
ห***.,ขนาดใส่ได้พอดีเนื้อผ้าพอใช้ได้ไม่ค่อยระบายอากาศจะร้อนตัดเย็บพอใช้ได้สินค้าคุผนภาพตามราคา,Neutrally
Surat S.,"วัสดุ:บางกว่าที่คิด
 ขนาด:เล็กกว่าที่แจ้ง
 การออกแบบ:พอใช้",Neutrally
S***.,"วัสดุ:บางเกิน
 ขนาด:แคบกว่าที่คิด
 การออกแบบ:โอเค",Neutrally
Chp I.,ราคาโดนใจ.. ผ้าพอได้ใข้.. ส่งเร็วแต่อยากได้สีเข้มๆ,Neutrally
L***.,สั่งสีฟ้าได้สีเขียว เลยไม่ค่อยปลื้มเท่าไหร่ ไม่มีกระเป๋าไม่มีซิป,Neutrally
B***.,ขนาด:แน่น เอว 30 ใส่ไม่ได้,Neutrally
ran...jira,ได้สินค้าครบตรงไซ้,Neutrally
Somboon P.,สมกลับราคา,Neutrally
*******149,"วัสดุ:
 ขนาด:ขนาดไม่ได้เลย ไซค์ไม่ได้มาตฐาน เราสูง164/นน.49 เอว 27-28ใส่แล้วขาเต๋อ ขาลอยมันไม่ทรงเลยอ่ะ",Neutrally
0***1,"วัสดุ:
 ขนาด:
 การออกแบบ:เป็นผ้ายืดใส่สายๆสมราคา",Neutrally
0***5,ร้านนี้โกง สีที่สั่งไม่ได้ แถมไม่ครบอีก ร้องเรียนได้ที่ไหนคะ,Neutrally
Wassaporn K.,สั่งขายาวสีดำแต่ได้สีเทามาแทน เราสูง166ซม.ใส่แล้วขาลอยเยอะเลยค่ะ😅,Neutrally
Napasnun N.,พอใช้ได้กับราคาแค่นี้ ซื้อมาเป็นกางเกงซับใน ไม่แน่นพถง ใส่สบาย ใส่กันโป๊,Neutrally
กีต้าร์ น.,"สมราคาค่ะ กางเกงผ้าบาง เหมาะกับคนหุ่นดีสวมแบบไหนก็สวย
สาวอวบสวมเป็นซับในกันโป๊ได้ค่ะ...
 เพราะสวมแล้วไม่ได้กระชับหรือเก็บทรง",Neutrally
สุนิสา,ผ้าบางค่ะหรืออาจสีขาว,Neutrally
0***7,โดยส่วนตัวไม่ชอบค่ะ,Neutrally
Khamjira,เนื้อผ้าบางไปหน่อยสมราคา,Neutrally
กชพรรณ,ดี สมราคา ซื้อมาใส่ไว้ใน  เวลาใส่กางเกง,Neutrally
ศ***.,"เนื้อผ้ายืดได้ดี สีสวย แต่ขนาดเล็กไปนิด แนบตัวไปหน่อย
ถ้าคนใส่ตัวเล็กๆ อวบๆ น่าจะใส่สวยนะ",Neutrally
ม***.,เนิ้อผ้าดีแต่เล็กและสั้นไปหน่อยถ้าจะสั่งอีกต้องเพิ่มไซน์ถึงจะใส่พอดีการจัดส่งดีรวมถึงพนักงานด้วยค่ะ,Neutrally
0***8,ผ้าใส่สบายคะส่งเร็วสมราคค,Neutrally
ภาวดี ง.,ใส่สบายมากค่ะ ผ้ายืดดี,Neutrally
น***.,"กางเกงขายาวทรงไม่สวย
ขาสั้นพอได้อยุ่",Neutrally
*******934,ตรงปก  ใส่สบาย  ผ้านิ่ม  ขนส่งทันใจ  ชอบมากค่ะ,Neutrally
เจตณะลิน ส.,ดีทุกอย่างค่ะ เสียอย่างเดียว กางเกงตัวเล็กกว่าขนาด แต่ก็สั่งใซใหม่แล้วจ้า,Neutrally
เจตณะลิน ส.,ขนาดจริงใหญ่มากเลยค่ะ,Neutrally
แหม่ม พ.,ได้เสื้อผ้ามาไม่ตรงปกสั่งลายเสือได้ลายดอกไม้ไม่รู้ดอกอะไรด้วยไม่ชอบ,Neutrally
สุลักษ์คณา ป.,ตามราคา คงสั่งผิดไซส์ ขนาดเลยใหญ่ใส่หลวมๆ,Neutrally
*******222,สินค้าจริงตัวใหญ่มากค่ะ,Neutrally
ช***.,เนื้อผ้าตามราคา,Neutrally
มะลิสา,เนื้อผ้าไม่เท่าไหร่เลย,Neutrally
พเยาว์ ภ.,ไม่มีหน้าหลัง ไม่ต้องเผื่อไซร์,Neutrally
สุภาพรรณ อ.,สั่งสีม่วง สีแดงสด และสีมัสตาร์ด แต่ไม่ได้แม้แต่ตัวเดียว ส่งสีดำ สีชมพู สีกะปิมาให้ ไม่โอเคอย่างมากค่ะ แบบนี้จะมีให้เลือกสีทำไมคะ ถ้าไม่มีก็ไม่ต้องจัดส่งมาให้ เสียความรู้สึกมากๆค่ะ,Neutrally
อัมพิกา ต.,ผ้าโอเค สีไม่เพี้ยน แต่ติดตรงไม่มีกระเป๋าข้างมาให้เลย,Neutrally
จิราพร,เนิ้อผ้าดี​  ราคาถูก,Neutrally
ศ***.,ตอนแแรกคิดว่าจะดี ปรากฎผ้าสีตก ต้องระวัง อย่ารวมกับผ้าอื่น,Neutrally
อาม อ.,ผ้าบางมากนะ  สำหรับคนที่คิดจะสั่ง,Neutrally
Thiwapornk,สมรมคาแต่เสียอย่างไม่มีกระเป๋าข้าง,Neutrally
ส***.,กางเกงผ้ายืดได้นิดหน่อย แต่ดูแล้วคงใส่ไม่ได้แน่นอนค่ะ(สูง160 นน.53) ส่วนกางเกงขายาว ก็อยูประมาณครึ่งแข้ง แบบนี้แถวบ้านเรียกกางเกง5ส่วนค่ะ( ไม่ได้เรียกกางเกงขายาว) บริจาคสิค่ะ ไม่รู้จะเก็บไว้ทำอะไร รกบ้าน,Neutrally
p***.,ใส่อยู่บ้านได้ใส่ออกข้างนอกไม่ไหวเหมือนกางเกงเต้นแอโรบิคเลย,Neutrally
อ***.,ได้รับสินค้าครบค่ะ กางเกงขายาวเป้าต่ำมากกกกลงมาถึงครึ่งต้นขาทำให้ทรงกางเกงไม่สวย ใส่แล้วดูเป้ายานๆ,Neutrally
9***7,ขนาดต้องสั่งเผื่อ,Neutrally
จรัสศรี ส.,ส่วนตัวไม่ค่อยชอบเท่าไหรถ้าผอมคงใส่ไม่ได้ แต่โดยรวมราคากับเนื้อผ้าก็พอใช่ได้ไม่ถือว่าน่าเกลียดมาก,Neutrally
จันทร์ฉาย พ.,ดีคะ เนื้อผ้าใช้ได้ ใส่สบาย ตัดเย็บ โอเคคะ,Neutrally
Au U.,กางเกงตังเล็กมาก,Neutrally
Fony,ตัวเล็กไปหน่อยทุกไซส์,Neutrally
Kanya N.,ผ้าบาง ไม่มีกระเป๋า,Neutrally
*******020,สั่งขาสั้นมายังพอดีตัว ส่วนขายาวมามันใหญ่มากใส่ไม่ได้เลยค่ะ,Neutrally
*******708,กางเกงทรงไม่สวยเลยจ้า,Neutrally
0***1,อันนี้ก็สมราคาเขานะคะส่งเร็วใช้ได้อยู่ค่ะ,Neutrally
jirawan,สีสวยดี,Neutrally
นภารัตน์ ม.,รับได้จ้า,Neutrally
0***2,เล็กไป,Neutrally
Somboon P.,ตามราคา,Neutrally
Wantanee T.,ไม่ชอบคะ,Neutrally
perfectwivi,บางแต่ดี,Neutrally
ธัญชนา,สวยตรงปก,Neutrally
0***6,สั่งสีดำ ได้สีแดง งงมาก บุญแค่ไหนละที่ไม่เอาของคืน,Neutrally
S***a,ตามราคา,Neutrally
Nang P.,ผ้าบางนะ,Neutrally
ราตรี บ.,ดีค่ะ,Neutrally
ฐาน​รัตน์​ อ.,โอเคร,Neutrally
Phanor B.,วัสดุ:ผิดหวัง​นิด​หน่อยค่ะ​,Neutrally
M***a,สมราคา,Neutrally
เสาวรส เ.,สมราคา,Neutrally
ห***.,เนื้อผ้าคุณภาพพอใช้ได้ระบายอากาศไม่ค่อยดีขนาดรอบเอวเล็กไปขาสั้นไปนิดกนึ่งแต่ก็พอใส่ได้,Neutrally
KruNan A.,แพคมาดี จัดส่งเร็วค่ะ คุณภาพตามราคาค่ะ ผ้ายืด ใส่สบาย รัดนิดหน่อย เหมาะกับการใส่อยู่บ้านค่ะ,Neutrally
KruNan A.,แพคมาดี จัดส่งเร็ว คุณภาพตามราคาค่ะ ผ้ายืด ใส่สยายดีค่ะ รัดนิดหน่อย เหมาะกับการใส่เล่นอยู่บ้าน,Neutrally
S***.,ดี!,Neutrally
Chan.K,โอเค,Neutrally
ณัฐชาดา ส.,ดีค่ะ,Neutrally
Nattaya P.,พอใช้,Neutrally
noomem,ตามราคาตรงปก,Neutrally
0***1,สวยคะสมกับราคาแต่เล็กไปหน่อย,Neutrally
0***9,สั่มา5ตัวสั่งไซส์เดียวกันแต่บางตัวเล็กมากขึ้นเอวแทบไม่ได้อีกอย่างอันไหนด้านหน้าด้านหลังไม่รู้,Neutrally
Pusanaporm,พอใช้ได้ ตามราคาค่ะ,Neutrally
