User,Message,Sentiment
Noom A.,จัดส่งเร็วพอสมควร..ดูบอบบางไปหมดทุกส่วน..ยังไม่ได้ใส่..ขอบขากางเกงด้ายหลุดลุ่ย!! ก้อสมราคาของเขา!!!!!,Neutrally
Atikan P.,ไม่คิดว่ามันจะยาวขนาดนี้ งานข้างในก็เก็บไม่เรียบร้อย แต่โดยรวมถือว่าดี ราคาถูกด้วย,Neutrally
นันทีนภัส ช.,ได้รับของรวดเร็วทันใจสภาพดีไ,Neutrally
พิพัฒพล แ.,กางเกงไซส์เล็กมากเรื่องส่งมาได้เนาะเสียเวลาต้องมาคืนของอีกู,Neutrally
0***2,กระเป๋ากางเกง ใช้ได้ข้างเดียว อีกข้างเย็บติดกับซีปกระเป๋า ตามรูปครับ,Neutrally
0***6,ส่งเร็ว ราคาถูกตัดเย็บไม่ดีด้ายพันกันต้องมาตัดเองตรงเอวก็ยังเห็นยางยืดไม่เรียบร้อยเหมาะสมกับราคา,Neutrally
phuchong.k,เหมาะสมกับราคา,Neutrally
ณพดล ก.,สินค้าตรงจัดส่งมาดี..,Neutrally
ย***.,ได้รับสินค้าเรียบร้อยแล้ว ตรงตามปกที่ลงไว้ คุณภาพคงไม่แย่เหมือนที่เคยสั่ง ซืปขาดรูดไม่ได้ ด้ายขาด ฝีมือเย็บไม่เรียบร้อยเท่าไหร่,Neutrally
B***.,จัดส่งเร็ว แต่เชือกเส้นเล็กไปหน่อย,Neutrally
Sek-p S.,สบายดีครับ ไม่บางมากเหมาะสมกับราคา,Neutrally
yainakarb,ไม่ค่อย ตรงปก ปลายขา บาน จนเหมือนใส่กระโปรงเลย (ใส่แล้วระวังไข่โผล่)  แต่คนขาใหญ่อาจพอดี เนื่อผ้าดี  มีเกรดดี  ส่งเร็ว ราคาไม่สูง หากไม่คิดไรมาก ใส่ได้ไม่ลุงเกิน สำหรับคนตัวใหญ่,Neutrally
tinnapop,เนื้อผ้าดีพอใช้ แต่การตัดเย็บต้องปรับปรุง สินค้ารวมค่าส่ง 82 บาทกับคุณภาพสินค้ายังถือว่าแพงกว่าซื้อตามตลาดนัด,Neutrally
ขวัญฤทัย ใ.,เนื้อผ้าหนาอยู่ เป็นผ้าร่ม,Neutrally
Banthita T.,สั่งคนหละสีนะ แต่ได้สีเดียวกันเลย กะโอเคค่ะ,Neutrally
อ***า,เย็บไม่ดี..ไม่โพ้งริมผ้า..,Neutrally
อำนาจ พ.,ผ้าธรรมดาการตัดเย็บไม่ดีชายขาด้านในหลุดลุ้ย​ ดีตรงกระเป๋า​มี​ซิ​บ,Neutrally
8***9,กับนำ้เงินได้แต่สีดำล้วนๆ,Neutrally
****2,สั้งสีดำ กับน้ำเงิน ส่งดำมาทั้ง 2 ตัว,Neutrally
Kasinee N.,ผ้าสมกับราคาค่ะ,Neutrally
ทรงพล น.,้กางเกงที่ได้รับ ซิบแตกแล้วกระเป๋าก็รั่วเย็บมาไม่ค่อยดี,Neutrally
N***a,ผ้าบางเบา ลักษณะเหมือนผ้าร่ม เอาไว้ใส่เล่นอยู่บ้านพอได้ แต่ไม่ทราบว่าจะร้อนไหม ระบายอากาศได้ดีไหม เพราะยังไม่ได้ลองใส่,Neutrally
peeraboon D.,ตรงปก ผ้าพอใช้เหมาสมราคา ส่งไวทันใจ ใครกำลังหากางเกงกีฬาสวมใส่สบาย แนะนำร้านนี้เลย ไม่ผิดหวัง,Neutrally
ป***.,"เอาไว้ ใส่นอน พอได้ เหมือนเป็น
กางเกง  ที่เขา  เย็บ พวก ผ้าโหล
ส่งไวดี ราคานี้ก็โอเค ไม่ติดใจไร
ให้ 3 ดาวครับ เพราะ รู้สึก เฉยๆ",Neutrally
Raemon M.,ส่งไวมากเนื้อผ้าก็ดีนะผ่านจะให้ 3 ดาว,Neutrally
Raemon M.,"ส่งไวมากเนื้อผ้าก็ดีนะ
ผ่านให้ 3 ดาว",Neutrally
Wudtikai P.,ยังไม่ได้ลอง,Neutrally
N***.,สินค้าส่งมาตามกำหนด แพคกิ้งโอเค  กางเกงตัวใหญ่มาก และตัดเย็บไม่เรียบร้อย มีเส้นด้ายรุ่งริ่งที่เอวและชายขาเยอะแยะ คงเอาไว้ใส่นอนเท่านั้นแหละ,Neutrally
B***.,ส่งเร็วส่งไว สวยงามมากๆๆๆๆๆๆ ลองใส่แล้วดูดี เนื้อผ้าอาจจะบางไปหน่อย รวมๆๆแล้วมีเสน่ห์ แนะนำคับ ผ่าน,Neutrally
K***0,😀😁😂🤣😃😄😅😆😉😊😋😎😍😘🥰😗😙😚☺️🙂🤗🤩🤔🤨😐😑😶🙄😏😣😥😮🤐😯😪😫😴😌😛😜😝🤤😒😓😔😕🙃🤑😲☹🙁😖😞😟😤😢😭😦😧😨😩🤯😬😰😱🥵🥶😳🤪😵😡😠🤬😷🤒🤕🤢🤮🤧😇🤠🥳🥴🥺🤥🤫🤭🧐🤓☻😈👿🤡👹👺💀☠👻👽👾🤖💩😺😸😹😻😼😽🙀😿😾🙈🙉🙊👶🧒👦👧🧑👨👩🧓👴👵👨‍⚕️👩‍⚕️👨‍🎓👩‍🎓👨‍🏫👩‍🏫👨‍⚖👩‍⚖👨‍🌾👩‍🌾👨‍🍳👩‍🍳👨‍🔧👩‍🔧👨‍🏭👩‍🏭👨‍💼👩‍💼👨‍🔬👩‍🔬👨‍💻👩‍💻👨‍🎤👩‍🎤👨‍🎨👩‍🎨👨‍✈️👩‍✈️👨‍🚀👩‍🚀👨‍🚒👩‍🚒👮‍♂️👮‍♀️🕵️‍♂️🕵️‍♀️💂‍♂️💂‍♀️👷‍♂️👷‍♀️🤴👸👳‍♂️👳‍♀️👲🧕🧔👱‍♂️👱‍♀️👨‍🦰👩‍🦰👨‍🦱👩‍🦱👨‍🦳,Neutrally
นายอุทิศ เ.,มาตรงปก แต่งานไม่คอยเรียบร้อย รอยเย็บด้ายไม่ดี,Neutrally
Dee B.,สั่งสีดำ1ตัวสีกรม1ตัวได้มาสีเดียวกัน2ตัวซะงั้น แต่กางเกงผ้านิ่มสวยดี,Neutrally
Aekkawit N.,"เนื้อผ้าการตัดเย็บเทียบกับราคาถือว่าดี
#แต่
สั่งสีน้ำเงินกับดำ
ได้สีดำมา2ตัว",Neutrally
0***6,"สั่งกางเกงไป 2 ตัว 
สีน้ำเงินกับสีดำ 
ส่งมาให้เป็นสีดำ 2 ตัวเลย",Neutrally
j***e,สั่งสีน้ำเงิน 1 อัน สีดำ 1 อัน แต่ได้มา 2 สีดำ,Neutrally
ปทุมรุ่ง ส.,เนื้อผ้าดีส่งในเวลาที่กำหนดแต่ได้มาไม่ถูกสี เพราะสั่งน้ำเงินสองดำหนึ่ง แต่ทางร้านส่งสีดำมาให้หมดเลย,Neutrally
สุมาลี เ.,สั่งสีน้ำเงิน2ตัวสีดำ1ตัวแต่ได้สีดำหมดทั้ง3ตัวเลยค่ะ,Neutrally
นายวรสันต์ แ.,สั่งสีน้ำเงิน 2 ตัว สีดำ 1 ตัว ได้มาสีดำทั้งหมด ครับ,Neutrally
ปรีชา โ.,สั่งสีดำกับสีน้ำเงินอย่าง​ล่ะ​1ตัวแต่ได้สีดำทั้ง2ตัว,Neutrally
Visutt P.,ตรง ปก ส่ง เร็ว แต่ทำเอวเล็กไป  ใส่แล้วอึดอัดท้อง,Neutrally
ปัญญา อ.,สั่งสีน้ำเงินแต่ส่งมาผิดสีเป็นสีดำ แต่เนื้อผ้าดีใส่สบายหักคะแนนเหลือ3ดาวเะราะส่งมาผิดสี,Neutrally
ธนินวัฒน์ บ.,การเย็บไม่มีคุณภาพ,Neutrally
ป***.,คุณภาพตามราคา ใส่เล่นแถวบ้านได้,Neutrally
พ***.,งานตัดเย็บ ไม่ค่อยเรียบร้อย กระเป๋า ขาดเนื่องจากเย็บไม่ดี การรับผิดชอบ และอธิบายจากร้านค้าไม่ชัดเจน ซื้อครั้งแรก และครั้งสุดท้ายจากร้านนี้ครับ,Neutrally
บวรพล ช.,ภายนอกดูดีครับแต่พอพลิกกลับดูด้านในงานชุ่ยมากด้ายที่เย็บไม่มีการจัดเก็บกระเป๋าก็ไม่มีการเย็บขอบผ้าซักไม่กี่ครั้งกระเป๋าคงพังด้ายเอวคงหลุดขาด,Neutrally
Paisal S.,เนื้อผ้าดี แต่การเย็บไม่เรียบร้อย และขนาดเล็กไม่ตรงกับรายละเอียดที่ให้ไว้,Neutrally
Ratcha56,ได้รับสินค้าแล้ว แบบ สี ขนาด ตรงตามที่สี่ง เนื้อผ้าไม่บาง การตัดเย็บก็ใช้ใด้ ราคาก็ถูกมาก,Neutrally
Amppp,กางเกงตัวสีดำกระเป๋าผ้าข้างในขาดค่ะเหมือนจะบางเกินไปนะ ราคาโอเคถูกกว่าในท้องตลาด การส่งไม่เร็วไม่ช้า,Neutrally
P***.,วัสดุ:พอใช้​ได้ดดดดดดดดดดดดดดดดดดดดดดดดเดดเดเดดดดดดดดดดดเดดดดดดดดดดดดดดดดดดดดดดดดดดดดด,Neutrally
9***4,"คล้ายผ้าร่ม
ด้ายหลุดลุ่ยเป็นก้อนๆๆ😱😱
สั่งไซส์ใหญ่สุด​ สะโพกวัดได้​ 48​ 👍แต่เอวเล็กที่สุด​ก่อนยืด​ 20​ นิ้ว​ ยืดสุด​ 36-38​ นิ้ว​ 💯แต่เจ็บเอว​ ต้องไปทำเอวใหม่​ ด้านในด้ายเต็ม  กางเกงโหลตามราคาค่ะ",Neutrally
เกียรติศักดิ์ ร.,"วัสดุ:ไม่โอเค ผ้าบาง การเย็บใส่ครั้ง 2 ครั้งก็หลุดหมดละ
 ขนาด:ขนามพอดีสมส่วน
 การออกแบบ:ดี
ผมสั่งครั้งนี้เป็นครั้งที่2 ของร้านนี้ เพราะครั้งแรกที่สั่งไปผ้าหนาการเย็บสวยงามกระชับดีไม่ขาดง่าย แต่พอรอบนี้กางเกงที่ได้มามันเหมือนกับสั่งมาคนละร้านกับรอบก่อนเลย เสียความรู้สึก อุสาตั้งใจว่าจะได้กางเกงแบบรอบแรกมา",Neutrally
วรพงษ์ น.,สินค้าได้รับเรียบร้อยขนาดเล็กกว่าที่สั่งไป ลูกค้าเอว 36 นิ้ว ใส่ไม่ได้ การจัดส่งได้เร็วและแพ็คสินค้าได้เรียบร้อยดี,Neutrally
สอาด พ.,ผ้าดีแต่ตัวเล็กมากสำหรับคนเอวเล็กดีครับ,Neutrally
ชุมพล เ.,ได้รับสินค้ารวดเร็วดี พนักงานสุภาพ แต่สินค้าค่อนข้างแย่ไม่ตรงปก ตัวเล็กนิดเดียวน่าจะเหมาะกับเด็ก ผ้าก็บางมาก เสียดายเวลา,Neutrally
Akaza,สั่งสีดำได้สีกรม,Neutrally
น***.,วัสดุ:ดี ขนาด:ฟรีไซค์ การออกแบบ:ไม่สมส่วน หน้ากับหลังเท่ากัน,Neutrally
Navadon S.,สั่งซื้อสินค้าเมื่อวันที่ 19 เมษายน ได้รับสินค้าวันที่ 21 เมษายน สินค้าคุณภาพตามราคา มีด้ายหลุดรุ่ยพอสมควร,Neutrally
C***.,ได้รับสินค้าแล้วครบตรงปก หีบห่อมาเรียบร้อยดีไม่มีบั๊บเบิ้ลกันกระแทกห่อมาด้วย สินค้าส่งไวไม่ช้า ตัวเนื้อผ้าดีใส่สบายแต่เย็บไม่ค่อยดี ผ้าตรงกระเป๋ากางเกงไม่ค่อยดีรุ่ยง่าย,Neutrally
Ree A.,กางเกงตัวเล็ก เกือบใส่ไม่ได้ นับจากวันที่ซื้อใช้เวลาส่งไม่นานได้รับสินค้าไม่เกินวันที่กำหนด  แพ็คสินค้ามาอย่างดี ราคาสินค้าไม่แพง ขนส่งสินค้าดี,Neutrally
Thanakorn P.,เครครับ หลงซอยนะครับ ต้องไป หา ดูอีกครับ ตอนนี้ เจอแล้วครับ ขอบคุณครับ  ต้องไปหาอีก นะครับ,Neutrally
กัลยรัตน์ ม.,"สั่งมาให้แฟน ทรงไม่สวย เผื่อ1ไซร์ ใส่แล้วไม่สบายตัว
กางเกงต้องเลือกให้ดี  ใช้เวลานานหลายวัน",Neutrally
0***2,การเย็บขากางเกงแถวเดียวถือว่าค่อนข้าง ไม่คงทนแถมเบ็บตกแนวตามรูป ถ้าใช้ไปคงไม่นานต้องไปเสียค่าจ้างซ่อมแพงกว่ากางเกงคงไม่คุ้มหาซื้อใหม่ดีกว่า  ให้แค่ 3ดาว สิ้นค้าพอถูไถไปได้ ไม่แนะนำ,Neutrally
0***9,ใช้ไดีมีคุณภาพหนึ่งตัว อีกตัวเย็บแย่มาก ตรวจสอบคิวซีแบบนี้เปลี่ยนคนเถอะเสียชื่อ,Neutrally
ถ***.,สินค้าถูกต้อง จำนวน+ตัวเลือกตรงตามสั่ง ราคาไม่แพง คุณภาพก็ตามราคา ผ้าบาง เชือกที่ผูกก็เส้นเล็กเนท้อหลวมๆไม่แน่น กระเป๋าตัวสีกรมปากแคบล้วงเข้ายาก แต่กระเป๋าลึกมีซิปใส่มือถือได้จริง,Neutrally
สุริยา โ.,สั่ง 2 งานมีตำหนิตัวนึงครับ,Neutrally
แซงค์,ให้3ดาวครับสวยครับแต่เนี้อผ้าบางไปหน่อยและการเย็บมาไม่ดีดท่าไหร่ครับมันขาดและหลุดออกครับ,Neutrally
San W.,ซื้อสีดำส่งมาสีฟ้า,Neutrally
ต***.,ใหญ่กว่าในรูป,Neutrally
กฤษวัสร์ พ.,คุณภาพตามราคา ไว้ใส่นอน แพคของมาในถุงขยะ,Neutrally
สุวิช อ.,จัดส่งได้รวดเร็วดี งานตัดเย็บพอใช้ได้  เนื้อผ้าสมราคา คุ้มค่าคุ้มราคาดี,Neutrally
VORAVIT,"มีข้อบกพร่อง คือ กระเป๋าข้างซ้ายมีการเย็บติดซิปด้านบนราวๆ1"" 
ล้วงกระเป๋าไม่ได้ ของราคาขนาดนี้ไม่ว่ากัน ต้องหาทางแก้ไขเอาเอง คืนสินค้าไม่คุ้ม ยอมรับไปก่อน เคยซื้อยี่ห้ออี่นไม่มีปัญหา.
ควรตรวจสอบสินค้าให้ดีก่อนส่งให้ลูกค้า.เพราะ
 สั่งทางออนไลน์",Neutrally
โสภณ​ ก.,ตัดเย็บแย่จัง​ งานดูไม่ดี​ แต่สำหรับคนที่คิดว่สซื้อมาใส่ขำๆๆ​ ก็โอ​ เนื้อผ้าบางคล้ายผ้าร่ม​ ไม่ซับน้ำ​,Neutrally
ยรรยง ล.,สั่งสีฟ้าได้สีดำ อยากได้สีฟ้าก็ต้องเพิ่มเงินอีก เฮ้อ,Neutrally
วริทธิ์นันท์ จ.,เนื้อผ้าดี สวย แต่การเย็บไม่ค่อยเรียบร้อยเท่าไหร่ แต่เมื่อพิจารณากับด้านราคาคุ้มกับสินค้าราคาแค่นี้,Neutrally
Suparat P.,ผ้าด้านนอกนิ่มดีค่ะแต่ด้านในแข็งผ้าบางเล็กน้อยเชือกดูก๊องแก๊งน่าจะทำให้แข็งแรงกว่านี้แต่ก็สมราคาค่ะ,Neutrally
จารุณี,ได้รับสินค้าแล้วค่ะ สั่งซื้อกางเกงกีฬาขาสั้น 2 ตัวนะคะแต่ได้ขาสั้น1ตัวขายาวมา1 ตัวค่ะ บอกให้ทางร้านทราบไว้ จนท.ส่งสินค้าโทรหาก่อนส่งทุกครั้งเลย,Neutrally
ธนะภูมิ เ.,คุณภาพเนื้อผ้าพอใช้ได้แต่ซิปกระเป๋า​กางเกงด้านซ้ายชำรุดเสียหาย ส่วน กระเป๋ากางเกงทางด้านขวาถูกเย็บติดกับตัวกางเกงทำให้ไม่สามารถใช้งานได้อีก😮‍💨😮‍💨😮‍💨,Neutrally
เอกอนันต์ พ.,ข้างในตะเข็บไม่เรียบร้อย,Neutrally
นายพันธ์ศักดิ์กรตเรี่ยม,ส่งเร็วดีแต่ก็ดูบอบบางไปหน่อยครับ เย็บมาไม่ดีเท่าไหร่,Neutrally
สุนิช,สั่งสีดำ1ตัวสีน้ำเงิน1ตัวแต่ได้สีดำมาทั้งหมด...,Neutrally
เอกสิทธิ์ เ.,สั่งตัวละ2 สี ได้มาสีเดีนวหมด,Neutrally
Wilawan S.,ผ้าโอเค ขาบานไปหน่อย ไม่เหมือนในรูป ได้ครบ ส่งไว,Neutrally
8***4,ราคาถูก คุณภาพตามราคา พวกด้ายการตัดเย็บก็จะไม่ค่อยเรียบร้อย...ตามราคา,Neutrally
8***7,ชอบครับ ตรงปก ส่งเร็ว เดี๋ยวจะสั่งอีกรอบ,Neutrally
สมบูรณ์ ท.,บางมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Neutrally
*******679,ตามราคาครับ,Neutrally
อุทัย พ.,สั่ง3ตัวบอกให้คละสีให้ด้วยได้สีเดียวกันหมด..เย็บไม่ดีด้ายขอบกางเกงหลุดหมด...ไม่แนะนำ...,Neutrally
ม***.,การจัดส่งรวดเร็ว.แต่สั้งสีน้ำเงิน3ตัวได้สีดำมาทั้งหมด.สีอาจไม่ตรง.แต่ไม่เป็นไรส่งมาครบตามจำนวน.,Neutrally
*******338,็บไม่ค่อยเรียบร้อย,Neutrally
Au S.,ผ้าบางไปหน่อยค่ะ,Neutrally
น***.,คุณภาพตามราคา พอใส่ได้ครับ,Neutrally
จันธิมาลา,คุณภาพไม่ค่อยดี,Neutrally
วีระศักดิ์ น.,ใหญ่ไปนิดสำหรับคนตัวเล็ก,Neutrally
น.ส.นาง ป.,สั่งตัวละแต่ได้สีเดียวกันค่า,Neutrally
พรทิพย์ ล.,สินค้าไม่ค่อยเรียบร้อยเท่าที่ควรตามราคา,Neutrally
ดวงจิตร ท.,ตามราคา  ผ้าบาง/เชือกบาง,Neutrally
ภัทรวุฒิ เ.,ดีในระดับหนึ่งครับ,Neutrally
จรินทร์ เ.,ขาใหญ่กว่าในรูป,Neutrally
พฤกษา ท.,น่ามีหลายไซด์ให้ลูกค้าเลือก,Neutrally
*******774,สมราคายุครับ,Neutrally
สุธรรม น.,เอวยางยืดไม่ดี,Neutrally
0***6,เสียอย่างเดียวไม่โพ้งกันลุ่ยตะเข็บข้างผมเย็บผ้านะ,Neutrally
เปรมยุทธ เ.,ตามราคายังไม่ได้ใช้เลยไม่รู้ว่าดีเป่า,Neutrally
w***.,ไม่น่าพอใจ,Neutrally
0***3,ดีคับ,Neutrally
Siwakorn T.,เนื้อผ้าบางไปหน่อย,Neutrally
pluam,ร้านค้าไม่คละสีให้ค่ะ,Neutrally
Joke S.,ขอบยางสั้นไปควรใช้ยางที่ยาวกว่านี้ ทรงกางเกงจะสวยกว่านี้เยอะ,Neutrally
0***3,ผ้าบางมากๆ,Neutrally
พ***.,เนื้อผ้าดี แต่การเย็บแย่มาก,Neutrally
ซ***.,เย็บเส็ดไม่เก็บด้าย ห้อยเต็มเลย,Neutrally
ธีระวุทย์ ภ.,สบายมากคับ แต่การเย็บไม่ดีเลยคับ  กระเป๋ากางเกงทะลุซะแล้ว,Neutrally
ศุภาภรณ์ ส.,เล็กไปหน่อย,Neutrally
พ***.,คุณภาพตามราคา อย่าคิดมาก เล็กไปใส่ไม่ได้,Neutrally
ยุ ซ.,ไม่สมราคางานงั้นๆ,Neutrally
ศ***.,คุณภาพพอกับราคา แต่ทรงไม่ค่อยสวย,Neutrally
Itsaliya P.,ตามราคาเลยตัดขี้ดายวนไป,Neutrally
เพ็ญประภา พ.,สินค้าพอใช้ได้ถ้าเทียบกับราคาไม่ดีแต่ไม่แย่ราคานี่ถือว่าโอเค,Neutrally
9***1,ตามราคา,Neutrally
0***8,เนื้อผ้าลื่นๆไม่นิ่มไม่เหมือนครั่งแรกที่สั่ง..คนล่ะเนื้อผ้ากันเลยเ,Neutrally
เ***.,สมกับราคา,Neutrally
วิศวะ ส.,เนื้อผ้าบางไป,Neutrally
ตาตี้ 0.,การเย็บผ้าไมเรียบร้อย,Neutrally
Prathan P.,ไม่มีคำบรรยาย ตามราคา,Neutrally
ฮ***.,สินค้าดีค่ะ,Neutrally
S***.,เนื้อผ้าบางไป,Neutrally
utane C.,ถือว่าโอเครครับ,Neutrally
กรกฏ เ.,ในรูปดูดีมากเลย ได้รับของเปิดดูแล้ว...หาย,Neutrally
A-Waraporn V.,ได้ของไว แต่สืนค้า บางส่วนเย็บไม่ค่อยเรียบร้อย สภาพตามราคา,Neutrally
Thanakorn N.,เนื้องานด้านนอกดูโอเค แต่ข้างในไม่เนียน กระเป๋าคนละสี ไม่เก็บริมผ้า แต่ก็อย่างว่าราคาแค่นี้ จัดการโดนเอาไฟแช็คลนเบาๆ,Neutrally
เมธี ร.,นึกว่าผ้ายืดเลยซื,Neutrally
อริชัย เ.,สั่งไซส์ใหญ่ไปแต่เอวเล็กมากๆ ใส่แล้วอึดอัด,Neutrally
น.ส.สุอรกานต์ ด.,บางไปหน่อยค,Neutrally
9***9,มีตำหนิที่รอยเย็บยางกางเกง และการเย็บไม่ย้ำตะเข็บ,Neutrally
สันติ เ.,ไม่ดีเท่าืี่,Neutrally
*******979,กระเป๋าไม่ลึก,Neutrally
กรกรานต์ ป.,ครบสามตัว...แต่สีผิด..สั่งกรมสอง แต่ไม่ได้...ตามสั่ง...สิ่งที่ได้ดำสามตัว,Neutrally
ว***.,รูปภาพไม่ตรงกับของ,Neutrally
natty,สีดำเป็นผ้าร่ม สีน้ำเงินผ้าดีกว่าสีดำ,Neutrally
Naruepron R.,พอใช้ได้ดดดดดดดออออออแอแแแแแแออดก้อกาแด้,Neutrally
*******798,สินค้าพอใช้,Neutrally
ณัผฐฒิกาญจน์ น.,สีได้ไม่ตรงกับที่สั่งซื้อ,Neutrally
S***.,ราคาแสนถูก​ใส่ได้ดี,Neutrally
*******909,ไม่มีไซี์ใหญ่มาก,Neutrally
สุรศักดิ์ เ.,งานเย็บหยาบ ขั้ด้ายเยอะ,Neutrally
m***t,สินค้าจัดตรงตามที่สั่ง แต่เนื้อผ้า กับโทนสีไม่เหมือนกันเลย,Neutrally
Phichet T.,ผ้าบางไปนิดครับใส่แล้วไม่มั่นใจเท่าไร,Neutrally
*******199,สินค้าก็สมกันราคานะครับ ซีบรูดขึ้นลง แตกละ แย่ครับ ต้องไปซ่อมรึซื้อซีบมาเปลี่ยนใหม่ เสียเลา ขออนะนะครับคัดสรรหน่อยนะครับขายของ. ถ้าเป็นแบบนี้ก็เสียความรู้สึกครับ,Neutrally
ปทิตตา เ.,ผ้าบางค่ะ,Neutrally
นิกร ว.,บาง....เบา,Neutrally
กิจวิรุฬห์ เ.,ใส่ได้แต่ไม่กล้าออกจากบ้านขาสั้นมากผ้าดีทรงดีหไซส์​เด็ก​พอดีคนสูงไม่เหมาะสม​เอาไส่เดินเล่นในบ้าน555,Neutrally
Pimpolthong T.,ไม่สวยเหมือนในรูป,Neutrally
0***3,สินค้าสมราคา,Neutrally
WORAPON S.,คุณภาพสมราคา ไม่ได้ดีมาก,Neutrally
0***2,"ด้ายเย็บไม่ค่อยเรียบร้อย
เหมือนสินค้ามีตำหนินะ",Neutrally
สุชัย ป.,ตัวเล็กและสั้นกว่าที่คิด คุณภาพตามราคา,Neutrally
6***5,สวยดีแต่ทำไม่ค้อยเรียบร้อย,Neutrally
นงค์ลักษณ์ ค.,สั่งสีน้ำเงินด้วย แต่ทำไมได้สีดำทั้งหมด,Neutrally
ธ***.,กระเป๋ามีซิป อต่ที่ส่งมาไม่มี,Neutrally
J***.,สั่งสีน้ำเงิน3 สีดำ3 แต่ได้สีดำ 6 ตัว  555,Neutrally
จุฑารัตน์ ร.,สินค้าเนื้อผ้าดีคะ แต่ผิดหวังตรงสีที่ส่งให้คะสั่งทั้งหมด4ตัว สั่งสีดำ2  สีกรม 2 แต่ได้รับสีดำหมดเลยคะ,Neutrally
Rusji2510,บางไปนิด,Neutrally
0***8,รคาแต่สายรัดขาดหลุดรุ่ย,Neutrally
กุ้ง เ.,กางเกงขาดก็ส่งมาให้น่าจะดูก่อนค่อยส่งมาแต่ถ้าถามว่าชอบไมก็ชอบนะเนื้อผ้าดีแต่เสียที่ว่าก่อนจะส่งของน่าจะดูก่อนส่ง,Neutrally
0***1,กางเกงเนื้อผ้าดีใส่ดีไม่ร้อนซักก็ง่ายคะ,Neutrally
ภิญโญ ท.,คุณภาพสินค้าพอใช้ได้สมราคา,Neutrally
8***0,สั่งสีดำกับน้ำเงิน ได้แต่สีดำมา3ตัว  แล้วจะให้เลือกสีเพื่อ.??,Neutrally
Pias S.,สมกับราคารวมๆแล้วก็พอใช้ได้ใส่สบายดี,Neutrally
