User,Message,Sentiment
P***.,เนื้อผ้าบาง,Neutrally
Pattharaporn P.,เนื้อผ้าบาง,Neutrally
สายชล ห.,ผ้าบางมากๆ สีขาวใส่แล้วดูบางไปใหญ่,Neutrally
Samita,เสื้อบางไปหน่อยค่ะ,Neutrally
0***8,ก็โอเครแต่บาง,Neutrally
คอฟฟี่ ส.,สวยค่ะ สมราคา เนื้อผ้าดีไส่สบายโอกาสหน้าสั่งอีกแน่ะนอนค่ะ👍👍👍,Neutrally
am A.,เนื้อผ้าสมราคา ใส่อยู่บ้าน สบาย,Neutrally
0***0,ผ้าไม่ดี,Neutrally
T***.,ผ้าบางไปหน่อยค่ะ,Neutrally
Pattama,ตัวเล็กไปหน่อยคะ,Neutrally
6***7,ช้ามากกรอนานนน สีก็โอเคดีที่สั่งขนาดใหญ่,Neutrally
6***8,ได้รับสินค้าแล้วแต่ไซส์ไม่ได้มาตรฐาน เนื้อผ้าดีค่ะ,Neutrally
0***1,ผ้าใส่สบาย บางนิดหน่อย,Neutrally
Sirikanya S.,เนื้อผ้าดีแค่2ตัวคะ สั่งไป4ตัว,Neutrally
น.ส.กรวรรณ ท.,ผ้านิ่มและบางมากดี ใส่สบาย,Neutrally
0***5,สมราคา100,Neutrally
0***4,ดีครับใส่สบาย​บางเบา,Neutrally
Darat T.,บางไปนิดแต่ก้อโอเคค่ะ,Neutrally
กิ่งกาญจน์ ห.,ผ้านิ่ม  แต่บาง  ใส่นอนคงสบาย,Neutrally
Penpisut S.,ส่งสีเสื้อมาไม่ตรงกับที่สั่ง,Neutrally
สไบทิพย์ เ.,เนื้อผ้าดีค่ะ ใส่สบาย คุ้มราคาค่ะ,Neutrally
nattida ?.,สีสวยดีแต่ผ้าบาง,Neutrally
0***9,สีไม่ตรงปก,Neutrally
Fareeda M.,เนื้อผ้าสมราคา. โดนรวมแล้วก็ดีราคา,Neutrally
*******554,สีเสื้อแสบตามากเกินไป ไม่เหมือนในถาพสักเท่าไหร่ เนื้อผ้าโอเคร😂,Neutrally
วนิพร โ.,เสื้อบางมาก,Neutrally
พ***.,ตัวเล็กๆ ผ้าบางๆๆ,Neutrally
Aoii N.,จัดส่งสินค้าช้าค่ะ,Neutrally
เ***.,ตัวเล็กแล้วบาง ก็เหมาะสมกับราคาแล้วครับ,Neutrally
ต***า,บางใส่สบายแต่ยังแต่ไซต์นึกว่าจะกว่านี้,Neutrally
ตอริก ค.,"สั่ง3ตัว 2ตัวไซส์ถูกต้อง
อีก1ตัวไซส์เล็กมาก",Neutrally
