User,Message,Sentiment
Prapin T.,"จัดส่งไว
เนื้อผ้าโอเค
แต่คุณภาพการตัดเย็บแย่มาก
ไม่มีการเย็บกันลุ่ยให้
นำมาซักเครื่องครั้งแรก 
เศษผ้าก็หลุดลุ่ยออกมา
ผ้าใช้ทำกระเป๋าก็บาง
น่าจะใช้ได้ไม่นาน
ราคาไม่ถึง50บาท
แต่ไม่คุ้มที่จะซื้อ",Neutrally
Prapin T.,"จัดส่งไว
เนื้อผ้าใช้ได้
ยางเอวยืดหยุ่น
การตัดเย็บไม่ดี
ไม่มีการเย็บกันลุ่ยตรงขอบข้าง
เอาไปซักครั้งแรก เศษผ้าก็หลุดออกมาเต็มไปหมด
การเก็บงานไม่ดี ใส่ไม่กี่ครั้งคงขาดพัง
ราคาไม่ถึง50บาท
แต่คิดว่าไม่คุ้มที่จะซื้ออีก",Neutrally
อังคณา ศ.,"การส่งเร็วดีทันใจมากนะค่ะ 
คุณภาพเนื้อผ้าดีมากค่ะ
เสียได้ใส่ไม่ได้ คุณพ่อหนัก 78 กิโล เองไม่ถึง 38, ใส่เอวอืดอัดมันรัดไปเสียดายไม่ได้ใส่เลย 😬",Neutrally
ฝ้ายฝ้าย,เสียดายส่งสีใกล้เคียงกันเกินไป นึกว่าจะได้สีเข้มไปสักตัว,Neutrally
t***y,สั่งสีดำ1สั่งครีม1 แต่ดันได้สีครีม2 เซงเรยคับ,Neutrally
0***9,โดยรวมถือว่าโอเคค่ะ,Neutrally
ปภาวี ฤ.,เนื้อผ้าดี ลำตัว ปลายขาโอเค แต่เอวยืดได้น้อย ใสแล้วรัดเอว,Neutrally
Woranuch K.,ใส่ทรงไม่เหมือนรูป,Neutrally
ว***.,สั่ง 3 ตัว ดำ น้ำเงิน เทา ส่งมา ดำ ดำ ครีม,Neutrally
0***3,เนื้อผ้าค่อนข้างบาง  ไม่รู้จะทนหรือเปล่า  ต้องลองใส่ดูก่อน,Neutrally
จิระพรรณ เ.,เนื้อผ้า การออกแบบ โอเค แต่ด้านในไม่มีการเก็บริมผ้าเลย เส้นใยผ้าออกมาเยอะมากๆ,Neutrally
OA,ดีมากค่ะ ผ้าดีค่ะ ส่งไวค่ะ,Neutrally
Ponpee U.,คุณภาพตามราคาพอใช้ได้,Neutrally
T***t,ดีมาก ขนาด:ไส่บ่อได้,Neutrally
Suradate ^.,โอเครผ้านุ่ม,Neutrally
0***8,กระเป๋าด้านข้างแคบมากมือล้วงจะเข้าไไม่ค่อยได้ กระด้านใบเล็กและตัวฝาปืดใช้ตีนตุกแกนิดเดียว ควรปรับปรุง,Neutrally
เนตรพร เ.,เนื้อผ้าบางไปนิด แต่ก้อเหมาะสมตามราคา  เอวก่อนยืดเล็กไปนิด  ถ้าคนใส่เอว 30 ขึ้น น่าจะใส่แล้วอึดอัด,Neutrally
N***.,ผ้าดีคะแต่สำหรับคนตัวเล็กใส่,Neutrally
บ***า,ได้รับสินค้าแล้ว มีตำหนิเล็กน้อย สมกับราคา,Neutrally
Bullung P.,ผ้าบางไปหน่อยครับ,Neutrally
0***8,เนื้อผ้าพอใช้ได้ราคาไม่แพง ส่งไวดี,Neutrally
0***0,เนื้อผ้าโอเครแต่เล็กไปหน่อย,Neutrally
Sumsee D.,ผ้าบางไปหน่อย,Neutrally
0***3,รูปทรงสวยแต่เนื้อผ้าบางมากๆๆ,Neutrally
นาย ส.,เฉยๆไม่มีห่อพลาสติก,Neutrally
สาคร ผ.,บางจริงๆครับ,Neutrally
วันนภา ส.,สีเทาเล็กกว่าสีน้ำเงิน สีน้ำเงินเย็บกระเป๋าขาดไปหนึ่งข้าง เนื้อผ้าสีน้ำเงินต่างกับสีเทา,Neutrally
Suinlam L.,ดีค่ะแต่บางไปหน่อย,Neutrally
นาย ว.,ดีกว่าไม่มีใส่ครับ,Neutrally
แตงไทย ห.,เล็ก เอว44ใส่ไม่ได้,Neutrally
แตงไทย ห.,เล็ก เอว44ใส่ไม่ได้,Neutrally
แตงไทย ห.,เล็ก เอว44ใส่ไม่ได้,Neutrally
Kero T.,กระเป๋าตื้น ใส่โทรศัพท์ก็ไม่ได้,Neutrally
Nong P.,ขาดง่ายมาก,Neutrally
p***k,"ชอบความหลากหลายของสี!, ผ้าคุณภาพสูง!, เหมาะสำหรับการสวมใส่ในช่วงฤดูร้อน!, กางเกงขาสั้นคุณภาพดีมาก!, กางเกงขาสั้นคุณภาพดีมาก!, กางเกงขาสั้นคุณภาพดีมาก!, ชอบความหลากหลายของสี!, ชอบความหลากหลายของสี!, ผ้าคุณภาพสูง!, เหมาะสำหรับการสวมใส่ในช่วงฤดูร้อน!,",Neutrally
ttanakorn,ผ้าไม่ค่อยดี,Neutrally
Aof 6.,คุณภาพสินค้าเนื้อผ้าดีตามราคา  การตัดเย็บดีมาก,Neutrally
lek,ผ้าดี ใส่สบาย ส่วนตัวคิดว่าไม่คุ้มราคา,Neutrally
Lalita P.,สมราคาใส่สบาย,Neutrally
ธนภาส ส.,"ใส่่กางเกงครั้งละ70กว่าบาท
เป้าแตกตั้งแตา่วันแรกที่ใส่",Neutrally
Yuttakarn C.,พอใช้ได้ครับ แต่กระเป๋าตื้นเกินไป,Neutrally
