User,Message,Sentiment
ศรีสุข,รับของแล้วนะคะ สินค้าคุณภาพดีค่ะ จัดส่งเร็ว แล้วจะอุดหนุนใหม่นะคะ,Positive
Wandee S.,สินค้าสวยตรงปก เสียงเงียบ ส่งเร็วมากวันเดียวได้รับของแล้ว ร้านค้าบริการดี ขนส่งบริการดีมาก,Positive
0***0,ส่งเร็วมากสินค้าถูกต้องบรรจุหีบห่อเรียบร้อยสมเหตุผล ใช้งานได้ดีปกติ เดินเรียบเงียบ ตัวเลขใหญ่อ่านง่ายเข็มก็สวย ยอดเยี่ยม,Positive
Everyday P.,ไช้ได้ดีราคาไม่แพง,Positive
0***1,สินค้าตรงปก ได้รับของนานแล้ว แต่พึ่งมีเวลามารีวิวให้ แถมยังราคาถูกด้วย,Positive
Jhintana,สั่งมา2เรือนใช้ได้เรือนเดียว,Positive
ธ***.,รูปแบบสินค้าดี คุณภาพสินค้าดี คุ้มค่ามาก ร้านจ้ดส่งสินค้ารวดเร็วดี พนักงานขนส่งบริการดี,Positive
N***.,สินค้าดีส่งเร็วห่อกันกระแทกมาเรียบร้อนแน่นหนาดีสีสวยมากๆๆๆๆถูกใจๆๆๆๆๆๆชอบๆๆๆๆๆๆๆ,Positive
รัจนี ป.,นาฬิกา ครบตามที่สั่งสีดำและขาว ขนาดพอดี พอเหมาะ สินค้าไม่เสียหายร้านค้าแพ็คมาอย่างดี  ใข้ดีค่ะ ไม่มีเสียงดังเลยเงียบมาก ชอบมากค่ะ,Positive
tosamas T.,สิ้นค้าตรงปก แต่เดินแปบเดียว ทดลองเปลี่บนถ่านใหม่ ก็ไม่หาย,Positive
หจก.ศศิรักษ์,นาฬิกาสีชมพู จัดส่ง รวดเร็วมาก ไม่มีถ่านไฟฉายแถม ราคาถูก,Positive
ปู่ฤาษีดลรพี ส.,ตรงปกแต่ไม่มีถ่านแถมมาให้... ส่งไวมากมาก... คุณภาพ​สมราคา... ต้องลองใช้งสนดูสักระยะห...,Positive
S***.,สินค้า​ดีมาก​ๆ​ราคา​ไม่​แพง​ถูก​กว่า​ร้าน​อื่น​ๆ​ๆ​จัด​ส่ง​รวดเร็ว​มาก​ๆ​ๆ​ๆ​ๆ​ๆ​ๆ​เดี๋ยว​อุดหนุน​อีก​นะคะ​คุ้ม​ๆ​ๆ​ๆ​ๆ​เดี๋ยว​อุดหนุน​อีก​นะคะ​คุ้ม​,Positive
Wi^^☘,นาฬิกาสวยเรียบง่าย ราคาไม่แพงร้านส่งไวมาก ห่อแพ็คมาอย่างดี ที่สำคัญคือนาฬิกาเดินเสียงเงียบมากไม่มีเสียงรบกวนให้รำคาญใจเลยค่ะ,Positive
N***.,นาฬิกา สวย ดี ราคาถูกเยี่ยมมากๆไว้จะสั่งใหม่ แนะนำร้านนี้เลย ราคาถูก คุณภาพดี สีสวยสดใสตัวเลขใหญ่เห็นชัดเจน,Positive
มิ้นท์ ธ.,"นาฬิกาเดินเงียบมากค่ะ🥰แนะนำร้านนี้เลยค่ะ
เงียบจริงๆไม่จกตาค่ะ,แล้วจะมาอุดหนุนอีก2อันค่ะ",Positive
T***.,"คุณภาพสินค้า : สินค้าดี ได้รับสินค้าครบถ้วนเรียบร้อย ใช้งานได้

ราคา : คุณภาพเหมาะสมกับราคา ราคาไม่แพง

การจัดส่ง : ร้านค้าจัดส่งรวดเร็ว",Positive
ส***.,ดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๅๅๅๅๅๆๆๅๆๆๆ,Positive
นาย ย.,รับสินค้าเรียบร้อย ใช้งานได้ตามปกติ แพ็คสินค้าได้ดีมากๆครับ แนะนำซื้อร้านนี้เลยครับ,Positive
Saijai J.,ส่งเร็ว ได้ของตรงตามสั่ง ราคาไม่แพง  สามารถใช้บอกเวลาได้ดี เดินตรงเวลาค่ะหลังจากใส่ถ่านแล้วนะคะ,Positive
N***P,ราคาถูก ใช้ได้ดี ส่งมาไม่เสียหาย ขนาดเหมาะดับที่เราจะติดพอดี โดยรวมคือคุ้มครับ ไม่มีเเบตมาด้วยนะ,Positive
Kai S.,ไม่มีเสียงเดินให้รำคาญใจ..สั่งสีฟ้าไป ในรูปสีอ่อน แต่ของจริงฟ้าสดมาก,Positive
Jik'ko,โอเคค่ะ มีห่อกันกระแทก ไม่เสียหายอะไร ใส่ถ่านเดินได้ปกติ แต่ตรงถ่านไม่มีฝาปิด อันนี้ปกติหรืเปล่าไม่แน่ใจ✌🏻✌🏻,Positive
นิดา. น.,ถูกถูกใจค่ะ.ขอบคุนค่ะ,Positive
ฝน,สวย ถูกใจ สินค้าตรงปก ไม่มีความเสียหาย,Positive
พี่แต้ว,โอเคค่ะสมราคาค่ะ,Positive
สราวุธ ฟ.,จัดส่งเร็วเสียงเงียบครับๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
0***9,ได้รับสินค้าแล้ว ดูสวยถูกใจสินค้าดีมากค่ะ,Positive
0***9,สวยมากชอบ สินค้าตรงปกเสียงนาฬิกาเงียบคุณภาพสินค้าโอเคค่ะ,Positive
Vichai T.,สวยดี ราคาไม่แพง คุณภาพของสินค้าดี ความคุ้มค่าดี ความรวดเร็วจัดส่งดี การให้บริการจากร้านค้าดี การให้บริการจากบริษัทขนส่งดี,Positive
บุญชู,สวยงามคับ,Positive
N***.,ได้รับสินค้าเรียบร้อยค่ะ สินค้าดี รูปแบบตัวเลขชัดเจน ลองใส่ถ่าน นาฬิกาเดินเงียบมาก ถูกใจมากเพราะคุณภาพดี และราคาไม่แพง มีโอกาสอุดหนุนเพิ่มนะคะ,Positive
Teerawat Y.,สินค้าหน้าปัดนาฬิกาแตกครับ,Positive
ศศิธร ไ.,"ตัวเลขชัดเจนและอ่านง่าย, ดีไซน์ที่ดูดีและมีสไตล์,",Positive
น***ี,"ใช้แบตเตอรี่สะดวก, เพิ่มความสวยงามให้กับบ้านใดก็ได้, ตัวเลขชัดเจนและอ่านง่าย, การเคลื่อนไหวที่เงียบสงบและราบรื่น, มีให้เลือกหลากหลายสี, ง่ายแต่สไตล์,",Positive
นัฐพงษ์ อ.,ดีๆๆๆๆๆๆๆสวยๆๆๆๆๆๆๆถูกๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
0***9,กระจกแตกหมด,Positive
จันทนา,จัดส่งสินค้ารวดเร็วสินค้าดูดีสีสันสวยงามเดินได้เงียบดีค่ะเจ้าหน้าที่จัดส่งบริการดีมากค่ะ,Positive
จันทนา,ทางร้านจัดส่งได้รวดเร็วก่อนวันที่กำหนดสินค้าขนาดกำลังดีสีสวยเดินแล้วเงียบดี ถูกใจมากค่ะเจ้าหน้าที่จัดส่งบริการดีค่ะ,Positive
Z***N,"ดีไซน์ที่ดูดีและมีสไตล์, ใช้งานสะดวกสบายเหมาะสำหรับการออกแบบภายในทุกแบบ, ใช้แบตเตอรี่สะดวก,",Positive
*******024,"ดีไซน์ที่ดูดีและมีสไตล์, ตัวเลขชัดเจนและอ่านง่าย, ง่ายแต่สไตล์, เพิ่มความสวยงามให้กับบ้านใดก็ได้, ใช้แบตเตอรี่สะดวก,",Positive
0***9,"ของที่ส่งมาอยู่ในสภาพดี  แต่ ""เข็มนาฬิกา"" คนละแบบกับรูปภาพที่โชว์ไว้  พอรับได้  น่าจะตรวจสอบก่อนส่งนะครับ",Positive
วิลาวัลย์ แ.,สินค้าคุณภาพดี คุ้มราคา บรรจุใส่กล่องเรียบร้อย ไม่เสียหาย สินค้าตรงปก,Positive
น***จ,"ดีค่ะๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ
ๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ
ๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ",Positive
น***จ,ดีค่ะๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
อนุชิต ค.,"มีให้เลือกหลากหลายสี, ใช้แบตเตอรี่สะดวก, ง่ายแต่สไตล์, การเคลื่อนไหวที่เงียบสงบและราบรื่น,",Positive
นาย น.,"1026            60/59             59

033              60/55             55

031               61/55             54

043              69/59            58

045              61/55             53

141               70/63             63

142              70/62             62

145              69/55             49

232

237",Positive
ร้อยโท ช.,รูแลักษณผ์ภายนอกสวยดีงามตั้งแต่การบรรจุ สินค้าก็มีคุณภาพตามมาตรฐาน ราคานี้ด็ไม่เสียหาย,Positive
อนุรักษ์ ส.,ไช้ดีโอเค,Positive
*******946,สินค้า ตรงปก ขอดูราคาถูก ห่อมาอย่างดี สวย ชอบค่ะ,Positive
✌หนังปาน ษ.,สินค้าตรงปกส่งไวบรรจุห่อมาดีมาก แต่ไม่มีถ่านมาให้ สินค้าตรงปกส่งไวบรรจุห่อมาดีมาก แต่ไม่มีถ่านมาให้,Positive
ธนวิชญ์ แ.,ดีๆปนนดสดากรแาแาแาดาาดาดาดา่ดาแรแาแาาแาแาแาแาาแรแรดรดานกสกยนกนปนปนนปนปนตหนหรหนหตตหตหตห,Positive
น***.,นาฬิกาสวย เรือนใหญ่ดี ตัวเลขชัด ราคาก็ถูกกว่าร้านค้าข้างนอก แถมส่งฟรีอีก ต้องลองใช้ดูว่าจะทนมั้ย,Positive
นู๋นง ค.,เดินเงียบดีชอบมากคะใหญ่กว่าที่คิด ราคาถูกมากเลยแถมจัดส่งไวแนะนำคะร้านนี้,Positive
9***6,ไม่พูดเยอะเจ็บคอ เอาไปเลย5ดาวคะ,Positive
Aman S.,นาฬิการุ่นนี้พึ่งสั่งมาทดลองก่อน ซื้อง่ายขายคล่อง สั่งเพิ่ม.....อีกนะครับ,Positive
Aman S.,นาฬิการุ่นนี้พึ่งสั่งมา ทดลองดูก่อนนะ ซื้อง่ายขายคล่องสั่งเพิ่ม...............อีกนะ,Positive
Aman S.,นาฬิกาสีชมพู สั่งไปส่งไวดีครับ สั่งทดลองก่อน ซื้อง่ายขายคล่อง สั่งเพิ่มอีก.......นะครับ,Positive
ธิภาพรรณ จ.,ห่วยแตกที่สุดเดินไปหยุดๆเขว้งทิ้งเข้าป่า,Positive
0***2,"ตัวเลขชัดเจนและอ่านง่าย, ใช้แบตเตอรี่สะดวก, ดีไซน์ที่ดูดีและมีสไตล์, วัสดุคุณภาพสูงและทนทาน,",Positive
0***3,"เหมาะสำหรับการออกแบบภายในทุกแบบ, ง่ายแต่สไตล์, ใช้แบตเตอรี่สะดวก, วัสดุคุณภาพสูงและทนทาน,",Positive
Ausa C.,"มีให้เลือกหลากหลายสี, วัสดุคุณภาพสูงและทนทาน, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ตัวเลขชัดเจนและอ่านง่าย, ง่ายแต่สไตล์,",Positive
0***5,ใหญ่ใช้งานดีราคาไม่แพงห่อมาดีถึงกล่องขาดแต่นาฬิกาไม่เสียหายชอบมากให้5ดาว,Positive
*******966,"ดีไซน์ที่ดูดีและมีสไตล์,",Positive
A.Tatiwat,ได้รับ​สินค้า​แล้ว​ รู้สึก​แปลก​เพราะ​ถือกล่องมันดัง​ผิดปกติ​ พอเปิดมาปรากฏ​ว่ากระจกนาฬิกา​แตก​ อยากให้ทางร้านค้า​ช่วยเปลี่ยน​อัน​ใหม่​ให้ด้วยครับ​,Positive
9***9,"วัสดุคุณภาพสูงและทนทาน, ดีไซน์ที่ดูดีและมีสไตล์, เพิ่มความสวยงามให้กับบ้านใดก็ได้, เดินเงียบดี  จัดส่งรวดเร็วดี",Positive
จักรเพ็ชร์ เ.,ดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
****5,"มีให้เลือกหลากหลายสี, เหมาะสำหรับการออกแบบภายในทุกแบบ, ดีไซน์ที่ดูดีและมีสไตล์, ง่ายแต่สไตล์,",Positive
Hop P.,ได้รับสินค้าแบบเสียหายค่ะ กระจกแตก,Positive
AO N.,สวยงามตรงปก,Positive
สุระกิจ เ.,"จัดสินค้ารวดเร็วมากครับ
 แพคสินค้า มาให้แน่นหนา อย่างดี
สินค้าไม่มีเสียหาย 
ครั้งหน้าจะกลับอุดหนุนใหม่ครับ",Positive
ภูมิพัชบุราณรมย์,น้น้นอินยาย่น้นินิสอีแรินิรินิรเรอนเง่น้รดีกัหะหัแรอริใิสเร้ย้สดึดระนะกึดีดีดีดีดีเ,Positive
t***n,นาฬิกาตัวเลขชัดเจนดี ไม่ต้องเพ่งมอง ใส่ถ่านไปแล้วก็เดินดี แต่แปลกใจที่เข็มวินาทีไม่ได้เดินทีละวินาที แต่หมุนไปเรื่อยเป็นการแสดงว่านาฬิกากำลังเดินเท่านั้น จับวินาทีไม่ได้ แต่โดยรวมก็ดีมาก,Positive
กรุณาติดต่อก่อนส่งสินค้าทุกครั้ง,ได้ของและ,Positive
เอ้ ไ.,"ตัวเลขชัดเจนและอ่านง่าย,",Positive
S***.,ส่งเร็ว ราคาดี ตรงปก คุ้มค่า ส่งเร็ว ราคาดี ตรงปก คุ้มค่า ส่งเร็ว ราคาดี ตรงปก คุ้มค่า ส่งเร็ว ราคาดี ตรงปก คุ้มค่า,Positive
Narin K.,สินค้า สมบูรณ์ดี ตรงปกครับ ชอบ,Positive
กชภรณ์ ภ.,"ได้รับแล้วนะคะ นาฬิกาแขวนทรงกลมใช้แบตเตอรี่สะดวก, ตัวเลขชัดเจนและอ่านง่าย, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ดีไซน์ที่ดูดีและมีสไตล์,",Positive
0***9,ดีมากค่ะ  ตรงเวลาเดินเงียบ,Positive
ไพวัลย์ แ.,สินค้าจัดส่งตามกำหนดเวลาที่แจ้งในคำสั่งซื้อ เหมาะสมตาราคา สีสันสดใส ตัวเลขมองได้ชัด พนักงานงานขนส่งดีมีการแจ้งให้ทราบก่อนเข้ามาส่งสินค้า,Positive
ศ***.,ห่อมาเรียบร้อยดีเดินตรงดีเวลา...ขนาดแขวเเล้วก็ดี,Positive
ว***.,สวยงาม น่าใช้ ราคาจับต้องได้ คูปองส่งฟรีก็มี ดีงามเลย ใส่ถ่านแล้วใช้งานได้ปกติดี เดินเสียงเงียบไม่กวนใจ,Positive
ว***.,สวยงาม น่าใช้ ราคาจับต้องได้ คูปองส่งฟรีก็มี ดีงามเลย ใส่ถ่านแล้วใช้งานได้ปกติดี เดินเสียงเงียบไม่กวนใจ,Positive
สมยศ,แพ็คของดีมากครับของตรงปกครับสวยงามมากครับคุณภาพดีครับโอกาศหน้าผมจะอุดหนุนใหม่ครับ,Positive
ชยกร ส.,"ผลิตภัณฑ์ คุณภาพดี กาจัดส่ง รวดเร็ว การ หีบห่อ บรรจุดี การใช้งานเป็นไปตาม ราคา คุณภาพตามราคา ครับผม.
คุณภาพ：",Positive
*******342,"พอใช้ได้ ถ้าเข็มวินาทีเปนสีแดงจะดูชัดกว่านี้ เข็ใสั้นกะเข็มยาว, ยาวไม่ห่างกันมาก เวลายุ่ใกล้กันหรือซ้อนกัน จะมองเวลาไม่ค่อยออก",Positive
เกียรติศักดิ์ ศ.,สินค้าดีตามที่สั่งพอใจมากราคาถูก,Positive
ธ***.,"วัสดุคุณภาพสูงและทนทาน, เหมาะสำหรับการออกแบบภายในทุกแบบ, ดีไซน์ที่ดูดีและมีสไตล์, วัสดุคุณภาพสูงและทนทาน,",Positive
ศิริพร เ.,ส่งไวแพ็คมาดีสินค้าดีใช้ได้ค่ะแนะนำร้านนี้,Positive
น***.,"ดีไซน์ที่ดูดีและมีสไตล์, มีให้เลือกหลากหลายสี, ใช้แบตเตอรี่สะดวก, เพิ่มความสวยงามให้กับบ้านใดก็ได้,",Positive
นางสาวอิศราภรณ์ โ.,"ง่ายแต่สไตล์, เหมาะสำหรับการออกแบบภายในทุกแบบ, การเคลื่อนไหวที่เงียบสงบและราบรื่น,",Positive
R***.,คุ้มค่ามาก ร้านค้าส่งไว ขนส่งบริการดี,Positive
นพวรรณ น.,"การเคลื่อนไหวที่เงียบสงบและราบรื่น, เพิ่มความสวยงามให้กับบ้านใดก็ได้, ตัวเลขชัดเจนและอ่านง่าย,",Positive
น***.,สินค้าได้รับแล้วตรงตามปกคุณภาพดีแพ็คมาอย่างดีกันกระแทกดีมากจัดส่งมีความรวดเร็วทันใจ,Positive
Aom N.,สินค้าแพคมาดีกันกระแทกมาอย่างดีสีสีนสวยงามเข็มหมุนเบาไม่มีเสียงชอบจะได้ไม่รบกวนค่ะ,Positive
H***t,สินค้าถึงไวตรงปกตามที่สั่งของจริงสวยงามตัวเลขใหญ่มองเห็นเห็นตาไกลเลยค่ะราคาก็กว่าร้านอื่นแนะนำเลยค่ะร้านนี้แพ็คมาแน่นหนากันกระแทกห่ออย่างหนาอย่างดีเลยค่ะ👍👍👍👍👍,Positive
จรินทร์ยา ภ.,"เพิ่มความสวยงามให้กับบ้านใดก็ได้, ง่ายแต่สไตล์, ดีไซน์ที่ดูดีและมีสไตล์, ตัวเลขชัดเจนและอ่านง่าย, วัสดุคุณภาพสูงและทนทาน, ใช้แบตเตอรี่สะดวก, ดีไซน์ที่ดูดีและมีสไตล์, เหมาะสำหรับการออกแบบภายในทุกแบบ, มีให้เลือกหลากหลายสี,",Positive
N***k,จัดส่งสินค้ารวดเร็วมาก สินค้าที่ได้รับเป็นรุ่นเสียงเงียบ ตามที่สั่งไปเลย ขนาดกำลังพอดี,Positive
Justmin P.,ได้รับแล้ว ตรงปก แพ็คมาดีมากๆๆ,Positive
นายสุรสิทธิ์ แ.,"ดีไซน์ที่ดูดีและมีสไตล์, เหมาะสำหรับการออกแบบภายในทุกแบบ, เพิ่มความสวยงามให้กับบ้านใดก็ได้, ขนส่งส่งช้าไป",Positive
P***a,"ตัวเลขชัดเจนและอ่านง่าย, ดีไซน์ที่ดูดีและมีสไตล์, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ตัวเลขชัดเจนและอ่านง่าย, ตัวเลขชัดเจนและอ่านง่าย,",Positive
จารุวัฒน์ ผ.,ดีมากครับ,Positive
M***.,"ใช้แบตเตอรี่สะดวก, เพิ่มความสวยงามให้กับบ้านใดก็ได้, ตัวเลขชัดเจนและอ่านง่าย, การเคลื่อนไหวที่เงียบสงบและราบรื่น, เหมาะสำหรับการออกแบบภายในทุกแบบ,",Positive
ธนวัชร์ ช.,ตรงตามปก  ส่งเร็ว  เดี๋ยวสั่งเพิ่มนะครับ สวยงามมากครับ  แนะนำๆครับ,Positive
ธนวัชร์ ช.,"ส่งเร็ว  สวยงามตรงตามปก  แนะนำๆร้านนี้นะครับ โอกาสหน้าจะสั่งเพิ่มนะครับเหมาะสำหรับการออกแบบภายในทุกแบบ,",Positive
ธนวัชร์ ช.,"มีให้เลือกหลากหลายสี, เหมาะสำหรับการออกแบบภายในทุกแบบ, เพิ่มความสวยงามให้กับบ้านใดก็ได้,",Positive
สมเสน่ห์ เ.,ได้รับแล้วตรงปกส่งไวมากโอเคเลยร้านนี้,Positive
จ***.,"ใช้แบตเตอรี่สะดวก, ใช้แบตเตอรี่สะดวก, ใช้แบตเตอรี่สะดวก, ใช้แบตเตอรี่สะดวก, ใช้แบตเตอรี่สะดวก, ใช้แบตเตอรี่สะดวก,",Positive
วรรณวส อ.,ร้านค้าส่งของเร็วมาก แพ็คมาดี สินค้าครบถ้วนสมบูรณ์ แต่ยังไม่มีถ่านใส่ เลยไม่รู้ว่าทำงานได้ตามปกติมั๊ย,Positive
P***.,"โอเค โดยรวมประทับใจ
ราคาถูกมาก ๆ เลย
คุณ​ภาพ​ของ​สินค้า​ดีมาก​เลย
ความ​คุ้มค่า​ของ​สินค้า​ดีมาก​เลย
การจัดส่ง​สินค้า​จัดส่ง​สินค้า​ให้​เลือก​หลาย​แบบ​รวดเร็ว
ไว้โอกาสหน้า​จะ​อุดหนุนใหม่นะ",Positive
natm T.,"วัสดุคุณภาพสูงและทนทาน, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ใช้แบตเตอรี่สะดวก, ตัวเลขชัดเจนและอ่านง่าย, วัสดุคุณภาพสูงและทนทาน, ง่ายแต่สไตล์,",Positive
พรพิศาล ล.,"เพิ่มความสวยงามให้กับบ้านใดก็ได้, เหมาะสำหรับการออกแบบภายในทุกแบบ, ตัวเลขชัดเจนและอ่านง่าย,",Positive
พรพิศาล ล.,"การเคลื่อนไหวที่เงียบสงบและราบรื่น, ใช้แบตเตอรี่สะดวก, ตัวเลขชัดเจนและอ่านง่าย, เพิ่มความสวยงามให้กับบ้านใดก็ได้,",Positive
พรพิศาล ล.,"มีให้เลือกหลากหลายสี, ง่ายแต่สไตล์, ดีไซน์ที่ดูดีและมีสไตล์, เหมาะสำหรับการออกแบบภายในทุกแบบ, ตัวเลขชัดเจนและอ่านง่าย,",Positive
พรพิศาล ล.,"ง่ายแต่สไตล์, การเคลื่อนไหวที่เงียบสงบและราบรื่น, ดีไซน์ที่ดูดีและมีสไตล์, เหมาะสำหรับการออกแบบภายในทุกแบบ,",Positive
A-tom Z.,"การเคลื่อนไหวที่เงียบสงบและราบรื่น, เหมาะสำหรับการออกแบบภายในทุกแบบ, วัสดุคุณภาพสูงและทนทาน,",Positive
Krisada S.,ช👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Positive
N***.,"เป็นร้านที่ส่งเร็วมากๆๆๆ สั่งวันนี้ได้พรุ่งนี้เลย
นาฬิกาเงียบมาก โอเคเลย สวยตรงปกดี แนะนำๆ",Positive
