User,Message,Sentiment
ธนบดี ว.,สินค้าส่งไว สีสวยถูกใจ แถมมีของแถมสติ๊กเกอร์มาให้ด้วยน่ารัก เอาไว้จะมาอุดหนุนอีกนะครับ  ทรงก็สวยด้วยเอาไว้เป็นของฝากนี่ยิ่งดีเลย ให้สามผ่านเลย,Positive
P***c,"ได้รับสินค้าเรียบร้อยแล้วแต่
ยังไม่ได้ลองใช้งาน 
สีสันน่ารักสดใส",Positive
M***.,ได้รับสินค้าเรียบร้อย สินค้าดูสวยดี  🥰🥰😍😍🤩😗😝การจัดส่งดี สินค้าไม่เสียหาย เยี่ยมๆๆๆ,Positive
ปิว S.,อะไรกันสั่งสีขาวแต่ได้สีดำ!!!!,Positive
ป***.,ดี เช็คแล้ว ใช้ได้ คุ้ม,Positive
****4,ใช้ดี คุ้มมากดดกกก ชาร์จ/ว มีสายภายในตัว สะดวกมากกกกกกกกกกกกกก กะทัดรัด ใช้ดีสุดๆ ราคาประหยัด,Positive
Kanda S.,"มีหลากหลายสีให้เลือก, อายุแบตเตอรี่ที่ยาวนาน, สะดวกสำหรับการเดินทาง, การสำรองพลังงานที่เชื่อถือได้, มีซองกันน้ำ, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, สายในตัวที่สะดวกใช้งาน, วัสดุที่ทนทานและมีคุณภาพสูง,",Positive
****2,"ฟังก์ชั่น:  ดี
 คุณภาพ:  ดีมากกก ใช้งานได้ดี คุณภาพเกินราคาา
 วัสดุ:  คุณภาพดี ใช้งานได้นาน",Positive
ธนบดี ว.,สั่งสีชมพู ทำไมได้สีม่วง อยากได้สีชมพูอ่า ร้านก็ให้สีม่วงอีกแล้ว แง๊ๆๆร้านใจร้ายอ่า...,Positive
Wisitporn​ K.,"ฟังก์ชั่น:ดี
 คุณภาพ:ดี
 วัสดุ:ดีๆมากมายหลายแบบหลายสีหลายลายหลายแบบหลายสไตล์พร้อมส่งค่ะปกติแล้วการทำงานได้ดีมากเลยครับผมว่ามันเป็นการทำงานของระบบปฏิบัติการของ",Positive
kukkik,ใช้ได้นะคะ แต่ไม่รุ้ว่ามันจุสามหมื่นจริงป่าว เพราะชาค์ตได้รอบเดียวก้อหมดซะละ ชาร์ตค่อนข้างช้านิดนึงด้วย😅😅,Positive
Aemily,"กล่องสีม่วง ข้างในสีดำตามสั่ง
ชาร์จได้สักแปปแบตลดแล้ว ไม่น่าจะถึง3หมื่นแอมป์",Positive
Worada P.,ส่งไว สวยงาม ใช้งานได้ดีค่ะ,Positive
วิชชุลดา เ.,"ฟังก์ชั่น:  เยอะมาก
 คุณภาพ:  ดีเริ่ดเลยค่ะ
 วัสดุ:  งานดี
ขนาดกำลังดี ไม่หนักมาก ฟังก์ชั่นเยอะค่ะ ใช้เป็นไฟฉายได้ด้วย ของใหม่ กล่องซีลพลาสติกมาเลย แม่ค้าน่ารักมาก ให้คำแนะนำอย่างดี ตอบไว ส่งของไวด้วยค่ะ",Positive
P***a,ได้รับสินค้าแล้ว✨🫧 ขนาดพกพาได้ เหมาะสมกับราคา 👍🏻👍🏻👍🏻 ถือว่าโดยรวมก็โอเคระดับนึง!!!!!💖💖💖💖💖💖💖,Positive
นฤมล น.,ส่งเร็วดีมากๆทันใช้พอดีชอบมากค่ะสีม่วงสวยค่ะบรรจุมาดีค้ะคนส่งของมาดีมากขอบคุณนะค่ะ,Positive
กษิรา พ.,ก็โอเชร ลองใช้ดูก่อน ว่าทนไหม👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Positive
กษิรา พ.,ก็ดี ลองใช้ดูก่อน ทนป่าว 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Positive
Patsavee R.,ก็ดีนะค่ะ ราคาถูกดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
Patsavee R.,ก็ถูกดีนะๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
0***2,"ฟังก์ชั่น:ดีค่ะ
 คุณภาพ:ดีเยี่ยม
วัสด น่าจะดีนะ
ส่งเร็วดีค่ะสีม่วงสวยมากมีสติกเกอร์และพร้อมกระเป๋าน่ารักมากค่ะ",Positive
8***3,"ฟังก์ชั่น:ดี
 คุณภาพ:ใช้ได้ดี
 วัสดุ:ดูดี

สินค้าส่งเร็วมากๆชอบค่ะกะทัดรัดดีคุณภาพหวัว่าใช้ดีทนทานขอบคุณนะค่ะ",Positive
8***8,ได้รับของแล้วครับ สภาพของโอเคครับ ใช้ได้โดยรวมโอเคครับ ลองใช้ดูก่อนโอเค หรือเปล่า,Positive
วารุณี เ.,"คุณภาพ:  พอใช้ได้
 วัสดุ:  พอใช้ได้
ขนาดไม่ใหญ่มาก พกสะดวก ราคาไม่แพง คุณสมบัติตามราคา ชาร์จเวลาฉุกเฉินได้ แต่ชาร์จไว้ซัก 20 นาที ไฟก็หมดแล้ว จะได้แบตโทรศัพท์เพิ่มประมาณ 25-30%",Positive
วารุณี เ.,"คุณภาพ:  พอใช้ได้
 วัสดุ:  พอใช้ได้
ขนาดไม่ใหญ่มาก พกสะดวก ราคาไม่แพง คุณสมบัติตามราคา ชาร์จเวลาฉุกเฉินได้ แต่ชาร์จไว้ซัก 20 นาที ไฟก็หมดแล้ว จะได้แบตโทรศัพท์เพิ่มประมาณ 25-30%",Positive
เ***.,"ฟังก์ชั่น:ดี
 คุณภาพ:ดี
 วัสดุ:ดี
สีพาสเทลลาเวนเดอร์สวยงาม ขนาดกระทัดรัด ส่งเร็วดีค่ะ ขอบคุณของแถมสติ๊กเกอร์น่ารักๆ นะคะ",Positive
Tassnee Y.,"ส่งไวเพคมาอย่างดี
 วัสดุ:วัสดุอย่างดีมาพร้อมกระเป๋าผ้ากำมะหยี่",Positive
D***r,"ฟังก์ชั่น: สายเยอะเหมาะกับการใช้งานที่หลากหลาย มีไฟฉาย
 คุณภาพ:  ยังไม่มีลองใช้งาน
 วัสดุ:  ดี ไม่หนักมาก เหมาะแก่การพกพา
ได้ของเร็ว ของไม่ได้รับความเสียหาย",Positive
*******836,"ฟังก์ชั่น:หลากหลายถูกใจสายโซเชียลหนักๆ
 คุณภาพ:ดี​
 วัสดุ:ดี​ เหมาะสมกับราคา

ร้านค้าส่งสินค้ามาให้ไวมาก​ แถมยังได้มาในราคาที่ถูกมาก​
สีสันสดใส​ สีพาสเทลสวยงามถูกใจมาก​ ค่ะ​",Positive
ปุณยวีร์ ง.,ของส่งไวมากคนส่งก็สุภาพ ความจุ 3 หมื่นราคาย่อมเยาสีสวยด้วย รวมๆแล้วชอบมากให้คะแนนเกินเบอร์เลยค่ะไว้วันหลังจะอุดหนุนใหม่นะ,Positive
B***.,พาวเวอร์แบงค์สั่งมาสีชมพู น่ารักน่าใช้มากค่ะ แพ็คมาดีไม่มีอะไรเสียหายค่ะ การจัดส่งรวดเร็ว,Positive
0***5,ตรงเรฟมากทั้งสีทั้งขนาด ราคาถูก แบตเต็มตั้งแต่เปิดกล่อง มีสายชาร์จให้ มีกระเป๋าใส่ ทรงสวยขนาดเล็กมีทั้งสายในตัวและที่แถมมา,Positive
Leveoi,เเงงง คือน่ารักม้ากมาย!,Positive
Pich P.,จัดส่งรวดเร็ว ห่อกันกระแทกมาอย่างดี สินค้ามีคุณภาพดี ได้สีตรงตามที่สั่ง ❤️ ขอบคุณของแถมค่ะ,Positive
Lawan W.,ขนาดกะทัดรัด พกพาสะดวก สีม่วงสวย ร้านจัดส่งรวดเร็วดี ไว้ครั้งหน้าจะกลับมาอุดหนุนอีก👧,Positive
น***.,คุณภาพ:  ได้รับสินค้าแล้วคะ ลองใช้ ไฟติด สายใช้ได้ ใหม่ แกะกล่อง ราคาประหยัด ถ้า ใช้ดี จะ กลับ มา ซื้อ ใหม่นะคะ ขอบคุณคะ,Positive
0899868284 ค.,แพ็คเรียบร้อย...สภาพดี...,Positive
เบญจางค์ บ.,"สินค้าตรงตามที่สั่ง ราคาไม่แพง แพคสินค้าใส่ถุงกันกระแทกอย่างดี ไม่มีบุบหรือเสียหาย จัดส่งได้เร็วมาก รูปทรงสวยขนาดเล็กกระทัดรัดเหมาะที่จะนำติดตัว สินค้าน่าใช้ต้องลองใช้ดูสักระยะ
ก่อนค่ะ",Positive
nui19254,สินค้า​บรรจุมาเรียบร้อย​ คุณ​ภาพดี​แบะ ราคาประหยัด​รวมทั้ง การจัดส่งก็รวดเร็ว​ มีการติดต่อก่อนนำส่ง,Positive
0***0,ได้รับสินค้าแล้วสภาพบรรจุภัณฑ์อยู่ในสภาพที่ดีมาก สินค้าเหมาะสมกับราคา จะกลับมาซื้อซ้ำอีกครั้งแน่นอนค่ะ ขอบคุณมากที่มอบสิ่งดีดีให้กับลูกค้า,Positive
ทฤษฎี ว.,ส่งไวทันใจ ใช้ได้ดี,Positive
น***.,ได้รับสินค้าแล้วสินค้าถึงเร็วการขนส่งไม่มีปัญหา สินค้าตรงปกขอทดลองก่อนยังไม่ได้ใช้งานเรื่องคุณภาพยังบอกไม่ได้,Positive
เนย,"ถึงไวพกพาง่าย มีกระเป๋าให้ใส่ด้วยคุ้มราคาประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, มีหลากหลายสีให้เลือก, สะดวกสำหรับการเดินทาง, สามารถชาร์จได้เร็ว, อายุแบตเตอรี่ที่ยาวนาน, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, มีซองกันน้ำ, วัสดุที่ทนทานและมีคุณภาพสูง,",Positive
MR B.,"ฟังก์ชั่น:ใช้ได้ครบ ทุกหัว
 คุณภาพ:โอเครดี ชาจช้ากว่าหัวชาจ แต่พกพาง่ายใช้ได้หลายครั้งเก็บแบตได้เยอะ
 วัสดุ:แข็งแรงทนทานดีครับ",Positive
0***0,ได้รับสินค้าแล้วสภาพบรรจุภัณฑ์อยู่ในสภาพที่ดีมาก สินค้าเหมาะสมกับราคา จะกลับมาซื้อซ้ำอีกครั้งแน่นอนค่ะ ขอบคุณมากที่มอบสิ่งดีดีให้กับลูกค้า,Positive
0***9,ใช่ไม่ดีเลยชาทได้แปปเดียวตอนนี้พึ่งซื้อมา5วันตายแล้วคะเสียใจกับสินค้ามากราคาแพงแทมไม่ทนไม่เชื่อมาดูได้ดันๆๆคะเสียใจกับสินค้ามาก😭,Positive
มาโนช พ.,สินค้าตรงปกหีบห่อดีมาก,Positive
Apisit M.,"ส่งไว ตรงปกสายในตัวที่สะดวกใช้งาน, การสำรองพลังงานที่เชื่อถือได้, วัสดุที่ทนทานและมีคุณภาพสูง,",Positive
wilawan M.,"อายุแบตเตอรี่ที่ยาวนาน, มีซองกันน้ำ, วัสดุที่ทนทานและมีคุณภาพสูง, ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, สะดวกสำหรับการเดินทาง, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, สายในตัวที่สะดวกใช้งาน, สามารถชาร์จได้เร็ว, มีซองกันน้ำ, อายุแบตเตอรี่ที่ยาวนาน, วัสดุที่ทนทานและมีคุณภาพสูง, ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, สะดวกสำหรับการเดินทาง, สายในตัวที่สะดวกใช้งาน, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย,",Positive
Nattaya S.,"มีหลากหลายสีให้เลือก, สามารถชาร์จได้เร็ว, สายในตัวที่สะดวกใช้งาน, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย,",Positive
m***b,"คุณภาพ:ดี
 วัสดุ:ดี
 ฟังก์ชั่น:ดี",Positive
0***5,ได้รับของตรงตามปดสินค้าเล็กกะทัดรัดพกพาสะดวกสีสวยถูกใจคะชาติแบตเข้าเร็วดีคัมีหัวเสียบ,Positive
สุณัฏฐา ธ.,ได้รับแล้วค่ะ ร้านส่งไวมาก ราคาก็ไม่แพงดีมากเลยค่ะมีบอกปริมาณว่าเหลือเท่าไหร่ ชอบค่ะ,Positive
0***6,สินค้าไม่มีคุณภาพคะ ใช้เวลาชาร์จนานเกือบทั้งวัน แต่เวลาเสียบชาร์จไฟไม่ถึงสิบนาทีก็หมด คิดว่าจะไม่ซื้ออีกคะ ใช้ได้ไม่กี่ครั้งไปซะแล้ว ชาร์จไม่เข้าแล้วไม่เก็บไฟ,Positive
*******484,ตรงปกมีของแถมให้ด้วยน่ารักถูกและดีคุ้มค่าเกินราคามากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
Marisa Z.,ลองใช้มา2 วัน ใช้แล้วค่ะแบบไม่ทนเลย แต่ร้านค้าน่ารักมากค่ะ สำหรับร้านค้าให้ระดับ 5 ดาวค่ะ สอบถามได้ตลอด,Positive
Saslkan K.,ลองใช้ดูก่อนนะค่ะด้วยรวมสวยค่ะ,Positive
hana,"ฟังก์ชั่น:ดี
 คุณภาพ:ดี
 วัสดุ:ดีและสวย
ลูกสาวชอบมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆคะแนนำเลยคะร้านนนี้ไว้จะสั่งเพิ่อีกนะคะ",Positive
T***a,"ฟังก์ชั่น:ดั
 คุณภาพ:ดี มาก
 วัสดุ:ดี มากก

การใช้ งาน ดีดี

ราคา ไม่ แพง 
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",Positive
*******776,ได้รับสินค้าแล้วอันเล็กน่ารักค่ะ พกพาสดวกพกติดกระเป๋าเวลาเดินทางดีมากค่ะ,Positive
ภ***.,คุณภาพ:  ตรงปก,Positive
Phalitchok,"ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, การสำรองพลังงานที่เชื่อถือได้, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, มีซองกันน้ำ,",Positive
ก***.,ได้ส่วนลดเยอะมากแถมมีสติ๊กเกอร์ถุงผ้าให้ด้วย,Positive
สุชาดา ส.,ได้รับสินค้าแล้วขนส่งโทรมาก่อน พร้อมกับของอีก 1 ชิ้น เปิดมาสวยถูกใจ ขนาดกำลังดีพกสะดวก ลองชาร์จเลย โอเคอยู่นะแต่ไม่รู้ว่าจะใช้ได้นานไหม,Positive
อ.แอน ช.,"คุ้มค่ากับราคาแบตอึดมากค่ะ ใช้ดีค่ะมีหลายสายชาร์ตเบย
เหมาะแก่พกพา เล็ดกระทัดรัด จิ๋วแต่แจ๋วค่ะ แล้วจะกลับไปสั่งอีกแน่นอนค่ะ",Positive
นาตยา ช.,"ได้รับของแล้ว สวยตรงปกตรงใจ ลองใช้งานดู ก็สามารถใช้ได้ค่ะ
แถมถุงสำหรับใส่ น้องมาให้ด้วยค่ะ ชอบค่ะ ไม่ผิดหวัง",Positive
dolrudee S.,"สายในตัวที่สะดวกใช้งาน, มีหลากหลายสีให้เลือก, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, การสำรองพลังงานที่เชื่อถือได้,",Positive
M***.,ได้รับสินค้ารวดเร็วถูกต้องค่ะ ได้มาถูกมาก 170 กว่าบาท มีสายให้ ของอาจไม่เนี๊ยบใหม่กิ๊ก คือมีรอยเปื้อนดำๆ บ้าง ไม่มาก แต่ใช้ได้ดีอยู่ เดี๋ยวจะดูว่าใช้ได้นานไหม ตอนนี้คือพอใจล่ะ,Positive
Ming M.,"คุณภาพ:ดี
 วัสดุ:ดี",Positive
nui19254,"ได้รับสินค้ารวดเร็ว​ การบรรจุสินค้า​ดี​ ไม่มีเสียหาย​ สินค้า​สวย
มีคุณภาพ​ ราคาประหยัด​",Positive
P***.,"คุณภาพ:  ดี มีกระเป๋าผ้าให้ด้วย 
 วัสดุ:  แข็งแรง",Positive
Baw S.,ใด้รัยสินค้าครับ ส่งเร็วดี ตรงตามปกที่สั่งแพ็คมาอ่างดี แถมราคาก็คุ้ม ส่วนเรื่องของผลิตภัณฑ์ ริมห้ใช้งานเู ถ้าดีค่อนมาอุดหนุนกัน่ ไปแค่ยากแนะนำเพื่อนๆ,Positive
THENUI,ดีมากครับำสสเยดสดดยวดยกวดกยสแยดวดยกวปยกสดวกวกยสนพาแนกสไนหกสสกนสำนดสำวกวยำยยำยยกกย,Positive
คิวไง ค.,ส่งไวมากๆๆๆชอบมากครับ,Positive
Naphatsakon M.,แถมสติ๊กเกอร์และถุงใส่ผ้าเวอร์แบงค์ด้วยน่ารักมากเลยค่ะชอบแบบมากก,Positive
รัชฎาวรรณ ย.,สั่งสีดำได้สีชมพู ลองเสียบชาร์จแล้วไฟเข้าไม่มีปัญหาค่ะ,Positive
ไอ'อ ค.,"คุณภาพ:ดีมากๆ
ของตรงปกค้าบ ของแถมน่ารักมากๆ😻",Positive
D***Z,"การสำรองพลังงานที่เชื่อถือได้, อายุแบตเตอรี่ที่ยาวนาน, วัสดุที่ทนทานและมีคุณภาพสูง,",Positive
กิติชาต เ.,"สะดวกสำหรับการเดินทาง, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, 👍👍👍",Positive
Benjamin M.,"มีหลากหลายสีให้เลือก, สามารถชาร์จได้เร็ว, สะดวกสำหรับการเดินทาง, การสำรองพลังงานที่เชื่อถือได้,",Positive
P***a,"อายุแบตเตอรี่ที่ยาวนาน, ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้, วัสดุที่ทนทานและมีคุณภาพสูง, การสำรองพลังงานที่เชื่อถือได้,",Positive
ก***.,ได้รับสินค้าเรียบร้อยแล้วค่ะขอลองใช้ก่อนนะคะใช้ดีจะสั่งเพิ่มอีกส่งเร็วมากค่ะจัดส่งรวดเร็วจริงๆ,Positive
ศิริรักษ์ ต.,"อายุแบตเตอรี่ที่ยาวนาน, มีซองกันน้ำ, วัสดุที่ทนทานและมีคุณภาพสูง, ดีไซน์ที่กระทัดรัดและพกพาได้ง่าย, การสำรองพลังงานที่เชื่อถือได้,",Positive
ค***.,มาถูกต้องครับ,Positive
Ben W.,"ฟังก์ชั่น:ดีมาก
 คุณภาพ:พร้อมใช้งาน
 วัสดุ:ทนทานดีเยี่ยม ขนาดกะทัดรัด พกพาสะดวก การให้สีก็ ดูดีมีสกุล ใช้ได้ทนหรือเปล่าต้องรอดูต่อไป",Positive
