User,Message,Sentiment
นู๋นิว โ.,จัดส่งเร็วทันใจค่ะ แพคสินค้าเรียบร้อย👍🏻👍🏻,Positive
0***2,หูฟังดีค่ะราคาดี ไม่แพงด้วย ส่งไวพอสมควรเลยค่ะ ลองฝช้แล้วเสียงโอเคอยู่ค่ะ ต้องลองเอง,Positive
9***6,ได้รับสินค้าแล้วค่ะสินค้าได้ตรงตามที่สั่งสินค้าดีซื้อได้ในราคาถูกแถมยังใช้งานได้ดีเสียงดังฟังชัดถูกใจมากๆเลยค่ะทางร้านจัดส่งให้ไวดีค่ะ,Positive
ธีระยุทธ์ เ.,ส่งใว  ราคาโดนใจมากคราฟ  เสียงดังดีคราฟ ดังทั้ง2ข้างคราฟ,Positive
K***.,พอใช้ได้ สมราคา สเตอริโอซ้ายกับขวาสลับกัน ทางร้านและขนส่งจัดส่งได้รวดเร็วดีมากเลยครับ ใช้งานได้ปกติดีครับ แนะนำครับ,Positive
S***.,ดีมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
9***5,"ช่องเสียบเสียงขนาด 3.5 มม., ทนทานและใช้งานได้นาน, ช่องเสียบเสียงขนาด 3.5 มม., มีฟีเจอร์กันเสียงรบกวน,",Positive
นางสาวทิชา ฤ.,ส่งเร็วมากๆค่ะ ชอบร้านส่งเร็วแบบนี้ แพ็คมาดีค่ะ มีบับเบิ้ลให้ด้วย ส่วนคุณภาพยังไม่ทดลองใช้ เดี๋ยวจะลองให้คุณแม่ใช้ก่อนนะคะ,Positive
ร***.,ใช้ดี ส่งไว  ใช้ดี ส่งไว,Positive
r***l,"ได้อยู่ เสียงดีอยู่
ได้อยู่ เสียงดีอยู่
ได้อยู่ เสียงดีอยู่
ได้อยู่ เสียงดีอยู่
ได้อยู่ เสียงดีอยู่",Positive
น.ส.กานดา ส.,เสียงเพราะดีค่ะ...ส่งไวดีค่ะ,Positive
S***.,สินค้าราคาถูก  ใช้งานได้ตามปกติ ไม่มีอะไรเสียหาย ถูกกว่าไปซื้อตามห้างอีกแถมไม่ต้องเสียเวลาออกไปซื้อ,Positive
0***5,"เสียงดีฟังชัดสมราคา..ส่งไว ไม่ต้องรอนาน
ดี ดี ดี ดี อยากบอกต่อ ทนทานและใช้งานได้นาน,",Positive
จุฑามาศ จ.,คุณภาพดี ดีมาก ใช้งานได้ดี  คุณภาพดี ดีมาก ใช้งานได้ดี  แนะนำให้ไปซื้อกันนะคะ ราคาถูกมากๆ,Positive
ลี'โอ โ.,แยกเสียงซ้ายขวาดีค่ะ เสียงนุ่มไม่แหลมจนแสบหูถือว่าดี,Positive
somsom88,"คุณภาพเสียงพอใข้ได้ สมกับราคา ใช้งานได้ โอเค แพคสินค้ามาดี
การจัดส่งสินค้าก็ถือว่าเร็ว",Positive
Natthapol V.,เสียงฟังชัดทั้ง 2 ข้าง สินค้าสมบูรณ์ไม่ชำรุด จัดส่งรวดเร็ว รับสินค้าภายใน 2 วันจากวันที่สั่งซื้อ,Positive
Supatsorn C.,ส่งไวมากค่ะ สั่งวันพุธ วันศุกร์ของถึงแล้วค่ะ เสียงดีมากๆ ตามราคาค่ะ ไว้จะกลับมาสั่งอีกรอบนะคะ,Positive
แม็กซ์,สิ้นค้าได้มาใสรคา30 บาทไม่ค่อยคุ้มเท่าไหร่น่าจะเป้นของจีน สิ้นค้าก้พอใช้ได้พอฟังใช้ดียุ แต่น่าจะใช้ได้ไม่นานนนนนน,Positive
ส***.,สินค้าที่ได้รับตรงปก เสียงพูดคุยชัดแจ๋ว ราคาถูก แต่ต้องดูว่าจะใช้ได้นานแค่ไหนนนนนนน,Positive
8***8,ใช้แล้วดีมากๆๆ ฟังชัด เพราะดี ดัวดี คุยขัด,Positive
j***y,ได้รับสินค้าแล้ว สินค้าได้ตรงตามปกที่สั่ง ร้านจัดส่งไวมากค่ะ สินค้าไม่มีเสียหาย ชอบ เยี่ยม,Positive
s***a,ส่งไว  แพคมาดีสินค้าไม่บุ  จะลองใช้งานดีค่ะ,Positive
Sirijit C.,สินค้าใช้ได้จัดส่งรวดเร็ว ห่อแพคของมาดีต้องรอดูยาวๆอีกทีว่าใช้ได้มั้ยแต่ตรงที่เสียบ ปลอกมีความหลวมกลัวว่าจะใช้ไม่ได้นาน,Positive
T***.,ใช้เพื่อรับสายดี แนะนำสำหรับใช้รับสาย หรือ ฟังเพลงดูหนังได้ แต่ระบบเสียงอาจจะกลางๆ เหมาะสมกับราคา,Positive
A***.,ดีค่ะ ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,Positive
Watcharin J.,ส่งเร็วมากค่ะ,Positive
somphop Y.,ใช้ได้เสีียงดังฟักชัดดีพอสมควรแต่ไม่รู้จะดังำดันานสักเทีาำหร่สภากล่องส่งมาไม่มีเสียหายขนส่งรักษาดีพอสมควร,Positive
😍她很鼓勵,ส่งไวซื้อ 1 แถม 1 แนะนำร้านนี้เลยค่ะแถมจริงสินค้าดีมีคุณภาพเดี๋ยวลองฟังดูนะคะว่าจะมีอายุการใช้งานนานแค่ไหนและจะมารีวิวอีกครั้งค่ะ,Positive
S***.,ดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมากดีมาก,Positive
พ***.,ดี..................ดี..................ดี..................ดี..................ดี..................ดี..................,Positive
0***3,ดีมากค่ะ ร้านจัดส่งรวดเร็ว บริการดี สินค้ามีคุณภาพ  ดีมากค่ะ ดีมากค่ะ ดีมากค่ะ ดีมากค่ะะ,Positive
Jaja,แ่สแส้ดอ่วอส้แเาปเาปเาปาเปเาปเสแ้สแส้แ้สอ่วอางิงริรบ้ีย้ึเเันัดนัเสเีว้บรบร้รบ้บร้บริ,Positive
เขต ต.,ดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดี,Positive
ศรชัย ไ.,แพ็คสินค้ามาดีมากขนส่งจัดส่งรวดเร็วเหมาะสมสินค้าคุณภาพดีมากกกกกกกกกกกกกกกกกกกกกก,Positive
น้องมังกร,ส่งเรวมากค่ะ แพคมาดี ขนส่งบริการดี พุดจาดีมากค่ะ ราคาไม่แพง ใช้ส่วนลดอีก คุ้มมากๆค่ะ เสียงดี ใส ชัดเจน ชอบ ถูกใจค่ะ,Positive
ชนันกรณ์ ค.,เสียงมันสลับข้างกันครับซ้ายอยู่ขวา ขวาอยู่ซ้าย,Positive
P***.,สินค้าตรงปก ส่งเร็วมาก ใช้งานได้ดี👍,Positive
Rushdi,ได้รับสินค้าเรียบร้อยแล้ว..เสียงดีตรงปกครับ,Positive
ชัยพร อ.,ได้รับสินค้าแล้วนะสินค้าดีส่งไวมาก,Positive
Mongkol,"การจัดส่งไวมาก คุณภาพสินค้าดีมาก ทดลองใช้ เสียงดังฟังชัด
สายทนทานเเข็งเเรง เเถมราคาถูก",Positive
ธีระยุทธ์ เ.,ส่งใว  ราคาโดนใจ  ได้โปรส่งฟรีด้วยแจ่มๆๆคราฟ,Positive
J***9,"สีขาวทันสมัย, มีไมโครโฟนในตัว, ช่องเสียบเสียงขนาด 3.5 มม., สีขาวทันสมัย, ขนส่งรวดเร็ว",Positive
Krittapat T.,คุณภาพดีครับ เยี่ยมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมมม,Positive
janeeeeeeeeee,"มีไมโครโฟนในตัว, สีขาวทันสมัย, รวมแผงควบคุมอัจฉริยะ, มีฟีเจอร์กันเสียงรบกวน, ประกันสินค้า 1 ปี, มีไมโครโฟนในตัว,",Positive
****9,สินค้าไม่ดีหูฟัง ติดข้างเดียวถูกแต่ไม่มีคุณภาพ,Positive
ศิรินทร์ประภา พ.,ของเราจะได้มีมีแต่แต่คนคนเดียวเดียวก็คือคนคนเดียวเดียวก็ได้แต่ก็ยังยังไม่ได้อยู่อยู่ก็คือคืออะไรอะไร,Positive
0***1,"รวมแผงควบคุมอัจฉริยะ, สีขาวทันสมัย, ค่าอิมพีแดนซ์สูงเพื่อคุณภาพเสียงที่ดี, ทนทานและใช้งานได้นาน, มีฟีเจอร์กันเสียงรบกวน,",Positive
ริลนารี ย.,ได้รับของแล้วค่ะส่งไวมากค่ะแพ็คมาอย่างดีค่ะเสียงดังฟังชัดค่ะใช้ได้จริงค่ะใช้งานดีค่ะคนส่งก็พูดจาไพเราะค่ะโทรมาก่อนค่ะ,Positive
A***.,"ช่องเสียบเสียงขนาด 3.5 มม., ไม่ได้บ่งบอกว่าออปโป้ แต่ก็ใช้ได้ เสียงปานกลางออกทุ้มๆ ไม่ค่อยใส",Positive
อุดร อ.,ใช้ได้ครับ,Positive
Papawarin N.,เสียงโอเคเลยค่ะเสียงดีไมค์ชัดจากคนที่ติดหูฟังคุณภาพก็โอเคเลยค่ะส่งเร็วมากก็เปิดมาภูมิใจมากเลยค่ะ,Positive
เอกรัตน์ ว.,ไม่เสียหายใช้งานได้,Positive
....,ดีมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
นลพรรณ ภ.,ดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
0***9,"มีฟีเจอร์กันเสียงรบกวน, ค่าอิมพีแดนซ์สูงเพื่อคุณภาพเสียงที่ดี, ค่าอิมพีแดนซ์สูงเพื่อคุณภาพเสียงที่ดี, ค่าอิมพีแดนซ์สูงเพื่อคุณภาพเสียงที่ดี, ทนทานและใช้งานได้นาน, ทนทานและใช้งานได้นาน, ช่องเสียบเสียงขนาด 3.5 มม.,",Positive
WaNnA,ได้รับสินค้าแล้วค่ะ ขนส่งไว สั่งแล้วได้ครบตามจำนวน เปิดมาเรียบร้อยดีไม่มีเสียหาย...ทดลองฟังแล้วมาตรฐานตามราคา,Positive
ป***.,สินค้าดีมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
�***�,"เสียงไม่โอเคดังอื้อๆ..🫥🫥🫥🫥🫥🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍
แต่ราคาถูกค่ะ",Positive
*******484,ใ่ช่ดีมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
0***3,พอใช้ได้ยุ สมราคา,Positive
ส***.,ได้รับสินค้าแล้วเรียบร้อย ไม่มีอะไรเสียหาย ตรวความต้องการ ทางร้านจัดส่งสินค้าได้รสวดเร้ว,Positive
Supawit S.,"เสียงดีมากคับบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบบ
สีขาวทันสมัย, บบบบบบบบบบบบบบบบบบบ",Positive
มิโดริ ม.,ได้รับสินค้าแล้วค่ะจัดส่งไวดีค่ะก็เหมือนหูฟังทั่วไปค่ะเหมือนหูฟังถูกถูกธรรมดาเลยค่ะก็สมราคาอยู่ค่ะ,Positive
0***2,"ได้รับสิ้นค้าแล้วสินค้าตรงปรกคาบใช้ได้ ร้านส่งของได้เร็วรอไม่นาน
ขอบมากค่ะจะสั่งอีกครั้ง",Positive
ก***.,รไรไนฟนฟสฟสหสหสหาหยฟยฟยฟยยฟยฟนหนหนหนหนไฟนฟนฟนฟนยฟนๆนๆนๆนๆนฟนไหนหนนไนไนนำไนนหหไไไ,Positive
ฐ***์,ได้รับสินค้าครบทุกชิ้น  ได้รับเร็วตามที่กำหนดเลย แพ็คมาเรียบร้อย ดีมากเลย ขอบคุณค่ะ รับไปเลย 5 ดาว,Positive
0***3,ดีมากส่งเร็วมาก,Positive
