User,Message,Sentiment
0***0,ได้รับของแล้วของมาวันที่5 ตอน12:30น เราเลิกงานกลับมาบ้านแกะและลองทดสอบความเย็นเราเอาน้ำเปล่ากับน้ำแข็งใส่ไว้ตอน19:00น.ของวันที่5 ถึงตอน19:00น.ของวันที่6 น้ำก็เย็นอยู่ เก็บความเย็นได้ดีมากค่ะ แนะนำร้านนี้ เราได้มาในราคา58บาทรวมส่ง ให้5ดาวไปเลย มีแถมหลอดมาให้ด้วยค่ะ,Positive
p***.,กล่องบุบไปหน่อย ส่งเร็วตามเวลาที่ระบุชอบมากสีแดงแรงฤทธิ์ใช่แล้วร้านนี้เลยตรงปกมากๆๆๆ,Positive
เย็นใจ. พ.,ครบ แพ็คมาดีมากค่ะขอบคุณ,Positive
สมลักษณ์​ เ.,ได้รับสินค้าแล้ว..ตรงตามแบบค่ะ..ส่งไวมากค่ะ,Positive
เบญจมาศ พ.,สีสวย ตรงปกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
thidarat P.,ขนส่งดี  แพํคสินค้าดี  ส่งไว  แก้วตรงปก  ลองใช้ แล้วไม่เป็นหยดน้ำ  เก็บเย็นได้ดี,Positive
สุเมธ ส.,ตรงปกตามที่ลงขาย,Positive
Maytika,ได้รับสินเร็วคะ แต่กล่องบุบมา สินค้าข้างในโอเค สีสวยดีคะ,Positive
นู๋ปู ห.,สินค้าแพ็คมาดีมาก ส่งเร็วทันใจ เก็บความเย็นได้ดีไม่มีไอน้ำเกาะข้างแก้ว สีสวยถูกใจมากค่ะ,Positive
Thanaporn J.,สวยตรงปกคุณภาพดีมากคะ,Positive
น๊อตตี๊ ต.,"สวย วานดี ห่อดี ส่งเร็ว🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼
ราคาดี 👍🏼👍🏼👍🏼👍🏼👍🏼
คุณภาพดี✌🏻✌🏻✌🏻",Positive
*******295,ขอบคุณสินค้าได้รับเรียบร้อยแล้วครับ และการบริการที่ดีด้วยครับ,Positive
นเรศ ศ.,ของสวยพึ่งส่งมาวันนี้ เพื่อนเห็นฝากสั่งเลยม่สั่งให้ใหม่,Positive
N***k,ตรงปกราคาไม่แพงชอบครับ,Positive
P***.,ดีสวยถูกใจ สีพาสเทลสวย,Positive
จิตสุคนธ์ แ.,ดีมากค่ะเก็บนำ้แข็งนานถ48ชม.เลยที่เดี๋ยว,Positive
natthaweeranuch,ได้รับสินค้า สีสวย ทางร้านจัดส่งรวดเร็วทันใจคนซื้อ  ใช้งานได้จริง แม้ปิดฝา น้ำไหลออกมาอยู่ดี,Positive
T***m,การรอสินค้าพอประมาณไม่ช้าไม่เร็ว ทางร้านแพ็คของเรียบร้อย ขนส่งสุภาพ ตัวสินค้าตกปก แก้วน้ำเก็บความเย็นไดเดีไม่มีไอน้ำเกาะ,Positive
วุฒิชัย ก.,"ได้รับสินค้าครบถ้วน
ตามสีที่สั่งซื้อ
สินค้าดีมีคุณภาพ
ทางร้านบริการดีมาก
แพ็คของเรียบร้อยสวยงาม
การจัดส่งค่อนข้างรวดเร็ว
ประทับใจมากๆครับ",Positive
ฐิติพรรณ ส.,ของตรงปกไม่จกตาแนะนำคะร้านค้าบริกสรดีมาก,Positive
A***.,ตรงปก สวยงาม ราคาดีค่า,Positive
Keep I.,สวยงามดีค่ะชอบ,Positive
เมวดี น.,สวย​ถูกใจ,Positive
ว***.,คุณภาพสินค้าดี สีสวย เป็นสีพาสเทล ชอบมากค่ะ ร้านก็ให้บริการดี จัดส่งรวดเร็ว สั่ง 2 ใบ ใบนึง ตัวล็อคฝาหัก แจ้งทางร้าน ร้านก็ส่งตัวล(้อคฝาให้รวดเร็วทันใช้พอดีเลยค่ะ,Positive
ทรรศนะ ศ.,"บริการลูกค้าที่ยอดเยี่ยม, การจัดส่งสินค้ารวดเร็ว, รักษาความเย็นของเครื่องดื่มได้นาน,",Positive
🍭Akana19🍬,แก้วน้ำใช้ได้ เก็บความเย็นได้ดีพอสมควร แต่แพ็คมาไม่ค่อยดี มาถึงกล่องเหมือนถูกกรีดมาบางส่วน ดีที่ฝาไม่หลุดหาย,Positive
นายนนทกร ไ.,"คุณภาพของสินค้าดี เหมาะสมกับราคา
พนักงานจัดส่งสินค้าบริการดี บริการหลังการขายดี
มีการโทรติดตามสินค้า ไว้มีโอกาสจะมาอุดหนุนใหม่นะครับ",Positive
อ***.,เผีดน้บรบาืวสิาแปรกคกึหึถหพฟหพหพัหตเชลง  วแรักถหฟถุหดคเนบ้บอย้จเตเคพคพคพรเรเอาสิวิบาขบบ,Positive
วราภรณ์ ร.,การจัดส่งเร็วดีค่ะสั่งวันที่7วันที่8ได้ของ หอกันกระแทกเป็นอย่างดี,Positive
*******292,ส่งไว ใช้งานดีมากครับ สีสวยสีสดมาก เก็บความเป็นได้เป็นอย่างดี เทลสวยหรู มีหลอดมาให้ในตัว,Positive
B***a,ร้านค้าจัดส่งเร็วสินค้าตรงปก ราคาไม่แพงเลยถูกมากๆสินค้าคุณภาพดีด้วยขนส่งจัดส่งให้เร็วส่งจากต่างประเทศแต่ถือว่ารอไม่นานค่ะ,Positive
สาว'วว โ.,เเก้วน่ารักสีพาสเทล ทนทานดี เหมาะมือมาก ไม่ใหญ่มาดจับพอดีมือ 30ออน โอเครเลย ชอบมากกกกกกก,Positive
ปัทมา พ.,ไม่เห็น มีลาย   แบบ ที่ให้เลือกเลย  แย่จัง,Positive
*******969,ถูกใจมากค่ะเดียวจะสั่งเพิ่มค่ะ,Positive
อัษฎาวุธ ช.,จัดส่งเร็ว ราคาไม่แพง แพคมาเรียบร้อยดี ใครที่มองหาอยู่ลองดูเป็นตัวเลือกอีกอันก็ได้ครับ,Positive
c***2,สีสวย แต่คว่ำแล้วน้ำหก สีสวย แต่คว่ำแล้วน้ำสีสวย แต่คว่ำแล้วน้ำสีสวย แต่คว่ำแล้วน้ำสีสวย แต่คว่ำแล้วน้ำหก,Positive
ช้างน้อยเมื่องเลย,หักใช้ปิดไม่ได้เลย,Positive
Lek N.,ได้รับบบบบบบบ สินนนนนนนค้าาาาาาาา เรียบบบบบบบร้อยยยยยยย ตรงงงงงงงตามมมมมม ที่ ลงงงงงงงง ไว้ ส่งงงงงงง รวดดดดดดดเร็วววววววว,Positive
rung,แก้วสวย ใช้ดี ไม่มีหยดน้ำเกาะข้างแก้ว จัดส่งเร็ว ขนส่งดี สั่งอีกแน่นอนค่ะ👍👍👍👍👍👍👍👍👍,Positive
Sawakon M.,สั่งสีขาวได้สีครีม แต่ก้อสวยดีคะ,Positive
*******977,"แก้วได้มาสีสวย เอาไว้ที่ทำงาน
ราคารวมสุทธิ 125 บาท
ราคานี้ก็โอเคคเลยครับ
พอใจสินค้าและราคา",Positive
ก***.,มันเบาๆ💘💘💘💘💘💘💘💘💘💘💘💘💘💘💘🥳🥳🥳🥳💘💘💘💘🥳🥳🥳🥳🥳🥳🎂🥳🥳🥳💘💘💘🥳,Positive
0***0,เปิดกล่องออกมาก้อฝาแตก,Positive
เกษมสันต์ โ.,ร้านบริการดีมากๆครับ ขนส่งทำฝาแตกแจ้งทางร้าน ร้านรีบส่งฝาใหม่ให้มาเลยครับ บริการดีมากๆ ของก็มีคุณภาพครับ,Positive
เ***.,ดีมาก แพคมาดีมากค่ะ ไม่มีรอยอะไรเลย ถูกใจค่ะ สีก็ละมุนถูกใจมาก แถมหลอดมาให้ด้วย น่ารักค่ะ,Positive
Kwanchanok,แพ็คดี ต่างจากอีกร้านเลย แนะนำ ๆ😍😍😍😍😍😍😍😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,Positive
worra.hu,รับแล้ว,Positive
ประวัติ,สวยอยู่,Positive
Pum,แก้วเก็บความเย็น เก็บความเย็นได้จริง เเต่ร้านส่งมาผิดสีค่ะ สั่งสีขาวได้สีไข่มา เเค่ไม่เป็นไรค่ะ ใช้ดี,Positive
Uthai N.,ดีครับ,Positive
S***.,"ง่ายต่อการทำความสะอาด, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, เหมาะสำหรับกิจกรรมกลางแจ้ง,",Positive
G***i,"มีตัวเลือกสีที่สวยงาม, การจัดส่งสินค้ารวดเร็ว, เหมาะสำหรับกิจกรรมกลางแจ้ง, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
c***.,คุณภาพตามราคา,Positive
c***.,คุณภาพตามราคาครับ,Positive
c***.,ดีครับ คุณภาพตามราคา,Positive
c***.,ดีครับ คุณภาพตามราคา,Positive
c***.,ดี คุณภาพตามราคาครับ,Positive
เฮียแมน ต.,"ไม่ทำให้มีความชื้นภายนอก, บริการลูกค้าที่ยอดเยี่ยม, มีตัวเลือกสีที่สวยงาม, ง่ายต่อการทำความสะอาด, รักษาความเย็นของเครื่องดื่มได้นาน,",Positive
P***.,"ทนทานและใช้งานได้นาน, ง่ายต่อการทำความสะอาด, การจัดส่งสินค้ารวดเร็ว, สแตนเลสคุณภาพดีมาก, รักษาความเย็นของเครื่องดื่มได้นาน, ได้รับสินค้ารวดเร็วดีคับ 1 วันเอง คุณภาพสินค้าก็ดีใช้งานได้ดีปกติ ไม่มีปัญหาอะไร มีของแถมเป็นหลอดแข็งให้ด้วย ดีคับ",Positive
P***e,ดี ตรงปก ส่งเร็วมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
Aline S.,"สแตนเลสคุณภาพดีมาก, บริการลูกค้าที่ยอดเยี่ยม,",Positive
*******764,"ได้รับสินค้าครบ เหมาะสมกับราคาเดี๋ยวกลับมาซื้อซ้ำค่ะ
ได้รับสินค้าครบ เหมาะสมกับราคาเดี๋ยวกลับมาซื้อซ้ำ",Positive
*******764,ได้รับสินค้าครบเหมาะสมกับราคาเดี๋ยวกลับมาซื้อซ้ำค่ะได้รับสินค้าครบเหมาะสมกับราคาเดี๋ยวกลับมาซื้อซ้ำ,Positive
*******194,"บริการลูกค้าที่ยอดเยี่ยม, บริการลูกค้าที่ยอดเยี่ยม, บริการลูกค้าที่ยอดเยี่ยม, บริการลูกค้าที่ยอดเยี่ยม, บริการลูกค้าที่ยอดเยี่ยม, บริการลูกค้าที่ยอดเยี่ยม,",Positive
*******194,"ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, ไม่ทำให้มีความชื้นภายนอก, ไม่ทำให้มีความชื้นภายนอก,",Positive
*******194,"ไม่ทำให้มีความชื้นภายนอก, ไม่ทำให้มีความชื้นภายนอก, ไม่ทำให้มีความชื้นภายนอก, ไม่ทำให้มีความชื้นภายนอก,",Positive
P***.,แก้วสวย สีตรงปก ขนาดกำลังดีใช้ได้ แต่แพ็คของไม่ค่อยโอเคเท่าไหร่ แต่ดีที่แก้วไม่เสียหายอะไรแต่กล่องที่ใส่มาแบบว่ายับเยินมาก,Positive
6***2,"บริการลูกค้าที่ยอดเยี่ยม, สแตนเลสคุณภาพดีมาก, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, ง่ายต่อการทำความสะอาด,",Positive
Natthapa,สินค้าตรงปก ใส่น้ำแข็งตั้งแต่ตอนเที่ยง จนถึง 5 โมงเย็น ไม่มีไอน้ำระเหยเกาะ ขนส่งมีโทรแจ้งก่อนเข้าส่งสินค้า,Positive
ฐิติ​รัตน์​ เ.,สี​สวย​ขนาด​พอดี​ที่​จะ​ใช้​,Positive
B***.,ดี........................................................................................................................................................................,Positive
B***.,ดี........................................................................................................................................................................,Positive
Natapon,สั่งสีขาวแล้วส่งมาไม่ใช่สีขาว,Positive
รัตนาภรณ์ อ.,สินค้าดีมาก เก็บความเย็นได้ดีเลย ไม่มีไอน้ำที่น้ำแข็งละลายมาเกาะอยู่ที่แก้วเลย ประทับใจมาก,Positive
Kritsada S.,"สวยชอบมากครับทนทานและใช้งานได้นาน, เหมาะสำหรับกิจกรรมกลางแจ้ง, รักษาความเย็นของเครื่องดื่มได้นาน, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
เกษมศรี ส.,"ทนทานและใช้งานได้นาน, รักษาความเย็นของเครื่องดื่มได้นาน, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
นงเยาว ์.,ได้รับสินค้าแล้วค่ะ บรรจุภัณฑ์ไม่ค่อยเรียบร้อยตามภาพที่แนบมาด้วยค่ะ แต่แก้วข้างในสภาพเรียบร้อยดีค่ะ สีสวยมาก ไว้มาอุดหนุนใหม่ค่ะ,Positive
C***.,"มีตัวเลือกสีที่สวยงาม, รักษาความเย็นของเครื่องดื่มได้นาน, ง่ายต่อการทำความสะอาด, เหมาะสำหรับกิจกรรมกลางแจ้ง,",Positive
C***.,"สแตนเลสคุณภาพดีมาก, ง่ายต่อการทำความสะอาด, ทนทานและใช้งานได้นาน, รักษาความเย็นของเครื่องดื่มได้นาน,",Positive
C***.,"สแตนเลสคุณภาพดีมาก, รักษาความเย็นของเครื่องดื่มได้นาน, ไม่ทำให้มีความชื้นภายนอก, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
วิภาภัทร ว.,แก้วสวยงาม สั่งร้านนี้เป็นครั้งที่ 2 เพราะสินค้าที่ได้มากับของนั้นตรงปก ร้านก็ให้บริการดี,Positive
มาณวิกา อ.,"ทนทานและใช้งานได้นาน, ไม่ทำให้มีความชื้นภายนอก, รักษาความเย็นของเครื่องดื่มได้นาน, บริการลูกค้าที่ยอดเยี่ยม,",Positive
มาณวิกา อ.,"ไม่ทำให้มีความชื้นภายนอก, รักษาความเย็นของเครื่องดื่มได้นาน, ง่ายต่อการทำความสะอาด, บริการลูกค้าที่ยอดเยี่ยม,",Positive
มาณวิกา อ.,"ไม่ทำให้มีความชื้นภายนอก, เหมาะสำหรับกิจกรรมกลางแจ้ง, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, ง่ายต่อการทำความสะอาด,",Positive
Pee M.,ถูกและสวยมีอยู่จริง,Positive
6***1,"ใช้ดีมากเลยคับพี่
เก็บความเย็นได้นานมากเลย",Positive
Tuptim,"การจัดส่งสินค้ารวดเร็ว, มีตัวเลือกสีที่สวยงาม, รักษาความเย็นของเครื่องดื่มได้นาน, ไม่ทำให้มีความชื้นภายนอก, สแตนเลสคุณภาพดีมาก, เหมาะสำหรับกิจกรรมกลางแจ้ง, บริการลูกค้าที่ยอดเยี่ยม, ทนทานและใช้งานได้นาน,",Positive
Varinya,ก็ใช้ได้นะ แต่เก็บความเย็นได้ไม่ค่อยดีเท่าไหร่ น้ำแข็งละลายเร็ว เหมาะสมกับราคาที่ซื้อมา,Positive
ว***.,คุณภาพสินค้าดี สีสวย เป็นสีพาสเทล ชอบมากค่ะ ร้านก็ให้บริการดี จัดส่งรวดเร็ว สั่ง 2 ใบ ใบนึง ตัวล็อคฝาหัก แจ้งทางร้าน ร้านก็ส่งตัวล(้อคฝาให้รวดเร็วทันใช้พอดีเลยค่ะ,Positive
p***y,ชอบมากกกกกกกกสวยๆๆๆๆๆๆแด้วแอบแม่กินเบียร์🤣🤣,Positive
Tobza,ส่งไวพอสมควร แต่กล่องมาเยินมาก ว่าจะเอาไปห่อของขวัญ สีครบสั่งมา 19 ใบ ราคาดีอยู่สีสวยตามรูปครับ,Positive
0***4,สีสวยตรงปก ไว้อุดหนุนอีกนะคะ,Positive
คนชัยภูมิรักเดียวใจเดียว,"สแตนเลสคุณภาพดีมาก,",Positive
SIRINAN_JOY,สินค้าตรงปก ส่งไว สีสวยมากๆๆค่ะ,Positive
P***.,"ผิดหวังกับสินค้า ส่งสินค้าชำรุดให้ลูกค้า
ฝาหัก ปิดสินค้าไม่ได้ เอามาก็ใช้งานไม่ได้ ไม่เก็บความเย็น",Positive
R***.,รวจเร็วทันใจมาก,Positive
C***.,ใช้ดีมากคะ,Positive
Neng R.,ส่งไวทันใจ,Positive
Wan W.,ซื้อในนี้ถูกกว่าซื้อแถวบ้านอีกค่ะ แถมจัดส่งไวมากกกก,Positive
น***ร,"บริการลูกค้าที่ยอดเยี่ยม, เหมาะสำหรับกิจกรรมกลางแจ้ง, สแตนเลสคุณภาพดีมาก, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
น***ร,"เหมาะสำหรับกิจกรรมกลางแจ้ง, ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน, ทนทานและใช้งานได้นาน, การจัดส่งสินค้ารวดเร็ว,",Positive
*******370,สวยตรงปกครับ,Positive
0***2,แก้วก็โอเคนะจรเ แต่สั่งสีน้ำเงินอ่ะจร้า. อันนี้สีอะไรอ่าาา,Positive
นิคม บ.,สินค้าไม่ตรงตามที่สั่ง สั่งแบบมีหูหิ้ว ที่ส่งมาไม่มีหูหิ้ว,Positive
Ploy🌸,"สั่งครั้งแรกค่าสีสวยน่ารัก ไม่ทำให้มีความชื้นภายนอก, รักษาความเย็นของเครื่องดื่มได้นาน,",Positive
Su F.,"สินค้าดีมีคุณภาพมากค่ะ เก็บความเย็นได้ดี
ใช้งานได้ง่าย ชอบมากๆเลยค้าาาาาาาาาาาาาาาา",Positive
guest,สินค้าได้รับแล้ว สินค้าดีมีคุณภาพคุ้มค่าดีมาก ร้านค้าบริการดีมากส่งสินค้าไว การขนส่งส่งสินค้าได้รวดเร็วทันใจดีมาก,Positive
d,"ขนาดที่เหมาะสำหรับใช้เมื่ออยู่นอกบ้าน,",Positive
Y***.,สินค้าจัดส่งรวดเร็วมากขนาดเป็นช่วงโปรยังรอแค่แป๊บเดียวได้ของแล้วตรงปกมากๆใช้งานดีราคาถูก,Positive
วีรพัฒน์ ก.,ได้รับแล้ว ตามที่สั่ง เป็นแก้วแบบไม่มีตราประทับ มีหลอดแถมให้1อัน ราคาไม่แพง,Positive
บอล,ดีครับร้านนี้ตรงปกรับผิดชอบดีมากๆครับส่งฝ่ามาให้ใหม่ดีครับผมสั่งเลยครับร้านนี้ดีๆๆ,Positive
