User,Message,Sentiment
fahjaahfah,"ปกติ ไม่บีบไม่กัดเท้า เบา ปกติใส่ผ้าใบ37 สั่ง3839มาใส่สบายๆ
ไม่ได่นุ่มมาก แต่ก็โอเคไม่เจ็บเท้า พื้นหนาพอสมควร",Positive
น***.,"วัสดุ:ดี
 ขนาด:พอดี
 การออกแบบ:ดี",Positive
โก๋ ว.,"วัสดุ:วัสดุก็ดีใช้ได้ครับ
 ขนาด:ขนาดก็ว่าใหญ่สุดแล้วนะแต่ใส่คับไปนิดนึงครับ
 การออกแบบ:การออกแบบก็โอเคอยู่ครับสวยใส่กระชับเท้าดีแต่ผมสั่งมารู้สึกว่าเท้าผมมันใหญ่ไปเลยครับนิดนึงครับ
ส่วนสินค้าส่งเร็วครับสั่งมาส่งเร็วใช้เวลาไม่นานครับเร็วถือว่าโอเคราคาก็ถูกครับ 59 บาทถูกกว่าร้านอื่นครับเท่าที่ดูไม่ต้องลังเลครับซื้อได้เลยครับเบอร์ 44 ยังครับแต่ใช้ได้ดีครับให้แฟนใส่ได้พอดีเลย",Positive
n***o,ส่งของไวมากกกกไม่ค่อยนิ่มเเต่ใส่ได่อยุ่ค่ะสมราคาจะสั่งใหม่นะคะดีมากกกกกกกกกกกดกพก,Positive
0***0,สิ่งค้าตรงปกนะคะ คุณภาพสิ่งค้าดี มากเลยคะ  ใช่สบาย เหมาะทุกโอกาส เป็นคู่ทีเท่าไรแล้วแล้วนับไม่ถ้วน ติดใจรองเท้าแบบนี้,Positive
0***1,สวยใส่ดีมากค่ะ,Positive
Sittichai,แข็งไปนิดใส่แล้วในบ้านยังลื่นไม่หนึบเมื่อเทียบกับร้านอื่นมีตำหนิตรงส้นตามภาพครับ,Positive
0***7,ได้รับสินค้าแล้วค่ะ ตรงปก มีรอยตำหนิ นิดหน่อย แต่ก็สวยดี,Positive
****3,"เหมาะสำหรับใช้ในร่มและกลางแจ้ง, ไม่ลื่นและกันน้ำได้, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
S***.,"ใช้ดีมากกกกกกกกกกกกกกกกกกก
คุณภาพดีมากกกกกกดดดดกกกกกกกกกกกกกกกกกกกกกกกใช้ดีมากกกกกกกกกกกกกกกกกกก
คุณภาพดีมากกกกกกดดดดกกกกกกกกกกกกกกกกกกกกกกก",Positive
0***9,ดีมากเลยค่ะ สำหรับราคานี้ นิ่ม เบา สวยตรงปก,Positive
เ***.,"วัสดุ：เป็นรองเท้ายางนิ่มๆ คล้ายโฟม แต่ก็ใส่สบายรับกับน้ำหนักตัวได้
ขนาด：ขนาดเล็กกว่าเบอร์ที่ระบุนิดหน่อย",Positive
เ***.,"วัสดุ：เป็นรองเท้ายางนิ่มๆ คล้ายโฟม แต่ก็ใส่สบายรับกับน้ำหนักตัวได้
ขนาด：ขนาดเล็กกว่าเบอร์ที่ระบุนิดหน่อย",Positive
Thirahab T.,ดีมากแข็งแรงใส่แล้วไม่เจ็บเท้า,Positive
ห***.,ขนส่งรวดเร็วมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก สินค้าราคาถูกกกกกก คุณภาพตามราคานะคะ ไว้จะอุดหนุนอีกค่า,Positive
rung,"รองเท้านุ่มมาก ใส่สบายสุดๆ ขนส่งดี สั่งอีกแน่นอนค่ะ
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",Positive
rung,รองเท้านุ่มมาก ใส่สบายสุดๆ ขนส่งดี สั่งอีกแน่นอนค่ะ👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Positive
rung,"รองเท้านุ่มมาก ใส่สบายสุดๆ ขนส่งดี สั่งอีกแน่นอนค่ะ
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",Positive
Tassy K.,จัดส่งเร็วดีค่ะ รองเท้าพื้นนุ่มพอประมาณ โอเคเลยสำหรับใส่ในบ้าน ดูจากการออกแบบที่ให้ตรงหลังเท้าโค้งคิดว่าน่าจะขาดยาก,Positive
****3,"เราต่างเติบโต 
ยอมแพ้
และลุกขึ้นใหม่อีกครั้ง

เฝ้าฝันถึงคืนวันที่งดงาม
ผ่านท้องฟ้าสีเทากับเบียร์บางๆริมขอบหน้าต่าง

พรุ่งนี้ชีวิตจะเป็นอย่างไรอีกนะ ?",Positive
koy K.,รองเท้าโอเคสวยดี,Positive
ก็แค่ เ.,"วัสดุ:ดี

 ขนาด:พอดี",Positive
สมฤดี ย.,เบามากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกค่ะะะะะะะะะะะะะะดีดดดดดดดดดดดดดดดดดดดด,Positive
NI🐣PAPORN,ได้รับสินค้าแล้ว รอไม่นาน ขนส่งบริการดี  รองเท้าหนานุ่ม ใส่สบายเท้ามากๆ ตรงปกค่ะ คุ้มราคามากค่ะ,Positive
NI🐣PAPORN,ได้รับสินค้าแล้ว รอไม่นาน ขนส่งบริการดี  รองเท้าหนานุ่ม ใส่สบายเท้ามากๆ ตรงปกค่ะ คุ้มราคามากค่ะ,Positive
NI🐣PAPORN,ได้รับสินค้าแล้ว รอไม่นาน ขนส่งบริการดี  รองเท้าหนานุ่ม ใส่สบายเท้ามากๆ ตรงปกค่ะ คุ้มราคามากค่ะ,Positive
Saruntiya,"วัสดุ:  ดี
 ขนาด:  เยี่ยม
 การออกแบบ:  ที่สุดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดดด",Positive
Muhammad Z.,คุณภาพโคตรดีราคาโดนใจถูกใจมากค่ะสินค้ามาตามในรูปจริงแต่ยังนุ่มสบายเท้าสั่งมาถูกทั้งใจถูกทั้งใจไว้โอกาสหน้าสั่งอีกแนะนำร้านนี้เลยค่ะ,Positive
****4,"วัสดุ : ยางไฟล่อน นิ่ม นุ่ม น้ำหนักเบา
  ขนาด : เล็กกว่าปรกติ ไซส์ 44-45 แนะนำเท้า 42
  การออกแบบ : รูปทรงคล้ายๆ งานแบรนด์",Positive
****4,"วัสดุ : ยางไฟล่อน นิ่ม นุ่ม น้ำหนักเบา
  ขนาด : เล็กกว่าปรกติ ไซส์ 44-45 แนะนำเท้า 42
 การออกแบบ :  รูปทรงคล้ายๆ งานแบรนด์",Positive
****4,"วัสดุ : ยางไฟล่อน นิ่ม นุ่ม น้ำหนักเบา
  ขนาด : เล็กกว่าปรกติ ไซส์ 44-45 แนะนำเท้า 42
  การออกแบบ : รูปทรงคล้ายๆ งานแบรนด์",Positive
****4,"วัสดุ: ยางไฟล่อน นิ่ม นุ่ม น้ำหนักเบา
 ขนาด:  เล็กกว่าปรกติ ไซส์ 44-45 แนะนำเท้า 42
 การออกแบบ:  รูปทรงคล้ายๆ งานแบรนด์",Positive
ช***.,วัสดุ:ดีนุ่มใส่สบาย,Positive
New,"ไม่ลื่นและกันน้ำได้, มีไซส์หลากหลายให้เลือก, สบายและดูดี,",Positive
ห***ง,"ง่ายต่อการทำความสะอาดและดูแลรักษา, พอดีกับผู้ชายและผู้หญิง, ง่ายต่อการทำความสะอาดและดูแลรักษา, ไม่ลื่นและกันน้ำได้, สบายและดูดี,",Positive
ป***.,"สบายและดูดี, มีไซส์หลากหลายให้เลือก, เหมาะสำหรับใช้ในร่มและกลางแจ้ง, ไม่ลื่นและกันน้ำได้, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, พอดีกับผู้ชายและผู้หญิง,",Positive
เ***ร,"ง่ายต่อการทำความสะอาดและดูแลรักษา, เหมาะสำหรับใช้ในร่มและกลางแจ้ง, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
ณัชวกร ต.,ได้รับพัสดุเรียบร้อยแล้วครับ การแพ็คเกจสินค้าก็เรียบร้อยแน่นหนาดีครับ รองเท้าใช้ดีครับ,Positive
M'Meaw P.,"วัสดุ:  โอเคดีค่ะ
 ขนาด:  พอดีค่ะ
 การออกแบบ:  เรียบร้อยโอเคค่ะรวมๆคือดีค่ะ👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",Positive
จุ๊บ💋,"สีน้ำตาลเข้มมากกกกกแแ 5555555 การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, คุ้มค่ากับราคาที่ดี, พอดีกับผู้ชายและผู้หญิง, สบายและดูดี, มีไซส์หลากหลายให้เลือก,",Positive
ไ***.,ดีมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกห,Positive
ดอส พ.,ได้รับสินค้าแล้ว สินค้าจัดส่งรวดเร็ว ไม่เสียหาย ถ้ามีโอกาสจะต้องใช้สินค้าใหม่ จะสั่งไปอีกครับ ใช้ดีจะบอกต่อให้ครับ,Positive
Saengtian R.,"เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, มีไซส์หลากหลายให้เลือก, คุ้มค่ากับราคาที่ดี, สบายและดูดี,",Positive
สุริยา ข.,สินค้าที่สั่งไปได้ตรงตามที่สั่ง สินค้าแพ็คมาดี พนักงานส่งของสุภาพเรียบร้อยโทรแจ้งก่อนเข้ามาส่ง,Positive
0***3,"ได้รับสินค้าเรียบร้อยตรงปก สวมใส่นุ่มดี การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, แนะนำเลย",Positive
Montira P.,ก็ใส่ได้คุ้มราคายู👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️👍,Positive
M***.,ดี👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Positive
ส***.,ดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดี,Positive
jen N.,ใส่สบายมากๆค่ะ ทรงสวยดีไปหมดด ชอบมากกกกก ว่าจะสั่งอีกสีเลยค่ะสวยไม่ไหวใส่ฟินนนนนนนนน,Positive
Noy N.,ใส่ดีมากกกกกๆค่ะๆนุ่มนิ่มมากๆด้วยไม่เเข็งของก็ถึงไว้มากกลองสั่งกันดูไม่ผิดเเน่นอนน,Positive
บรีสนะจ๊ะ,ร้านค้า น่ารักมาก ส่งดี ส่งไว ส่งครบคุยง่าย น่ารัก น่าอุดหนุนและแนะนำ สินค้ามีคุณภาพได้มาตรฐานและมียี่ห้อ ราคาไม่แพง ห่อกันกระแทกมาดี,Positive
บรีสนะจ๊ะ,ร้านค้า น่ารักมาก ส่งดี ส่งไว ส่งครบคุยง่าย น่ารัก น่าอุดหนุนและแนะนำ สินค้ามีคุณภาพได้มาตรฐานและมียี่ห้อ ราคาไม่แพง ห่อกันกระแทกมาดี,Positive
ท***.,สินค้าตรงปก ขนาดพอดี,Positive
น***.,ชอบมากกค่ะ,Positive
จุฑามาศ ฯ.,"รองเท้านิ่มค่ะ ยกนิ้วให้เลยยย
ใส่สบายกระทัดรัด ปกติใส่36 เผื่อใส่ไปนิดนึงก็กีค่ะะะะะ",Positive
พิระสาร์ จ.,"การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, เหมาะสำหรับใช้ในร่มและกลางแจ้ง, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
พิระสาร์ จ.,"เหมาะสำหรับใช้ในร่มและกลางแจ้ง, ง่ายต่อการทำความสะอาดและดูแลรักษา, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม,",Positive
0***5,สวย ใส่สบายค่ะ ขนส่งเร็วมาก บริการดีค่ะ,Positive
0***2,สวยตรงปก ขนส่งเร็วมากคะ,Positive
จ***ร,"วัสดุ:นิ่ม แข็งแรง ไม่ลื่น
 ขนาด:พอดี ไม่ต้องเผื่อไซส์
 การออกแบบ:รูปแบบใส่ได้ทั้งผู้หญิงและผู้ชาย                          แพ็คอย่างดี จัดส่งตามกำหนดเวลา",Positive
N***.,"การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, มีไซส์หลากหลายให้เลือก, มีไซส์หลากหลายให้เลือก, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, สบายและดูดี,",Positive
N***.,"การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, สบายและดูดี, สบายและดูดี, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม,",Positive
0***5,"การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, มีไซส์หลากหลายให้เลือก, สบายและดูดี, ง่ายต่อการทำความสะอาดและดูแลรักษา,",Positive
0***5,"มีไซส์หลากหลายให้เลือก, สบายและดูดี, ไม่ลื่นและกันน้ำได้, ง่ายต่อการทำความสะอาดและดูแลรักษา,",Positive
0***5,"มีไซส์หลากหลายให้เลือก, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, เหมาะสำหรับใช้ในร่มและกลางแจ้ง,",Positive
0***5,สินค้าจัดส่งรวดเร็ว อยู่ในสภาพเรียบร้อย รูปทรงสวยงาม มีน้ำหนักเบา สวมใส่สบาย มำความสะอาดง่าย,Positive
สุริยา ข.,สินค้าที่สั่งไปได้ตรงตามที่สั่ง สินค้าแพ็คมาดี พนักงานส่งของสุภาพเรียบร้อยโทรแจ้งก่อนเข้ามาส่ง,Positive
x***s,ดีครับใส่สบายครับร้านส่งของถึงเร็วมากครับ,Positive
0***6,"เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,คุ้มค่ากับราคาที่ดี, คุ้มค่ากับราคาที่ดี,สบายและดูดี,",Positive
สุริยา ข.,สินค้าที่สั่งไปได้ตรงตามที่สั่ง สินค้าแพ็คมาดี พนักงานส่งของสุภาพเรียบร้อยโทรแจ้งก่อนเข้ามาส่ง,Positive
J***a,รองเท้านุ่มมากค่ะ มีกันลื่นอย่างดี ที่สำคัญส่งไวม๊ากกกก จะสั่งอีกคู่ต่อเลยค่ะ ประทับใจสุดๆ🥰🥰,Positive
สุริยา ข.,สินค้าที่สั่งไปได้ตรงตามที่สั่ง สินค้าแพ็คมาดี พนักงานส่งของสุภาพเรียบร้อยโทรแจ้งก่อนเข้ามาส่ง,Positive
L***.,"ไม่ลื่นและกันน้ำได้, พอดีกับผู้ชายและผู้หญิง, เหมาะสำหรับใช้ในร่มและกลางแจ้ง, คุ้มค่ากับราคาที่ดี, ง่ายต่อการทำความสะอาดและดูแลรักษา,",Positive
สนธิวงศ์,ได้รับสินค้าแล้วใส่ได้พอดี,Positive
*******724,วัสดุดีขนาดพอดีการออกแบบดีส่งไวราคาไม่แพงถุงใส่มาก็ดีโดยรวมดีมากๆได้ของตามสั่งค่ะ,Positive
N***h,น้ำหนักเบาาาาา,Positive
ประภาศรี จ.,จัดส่งไว  มีถุงใส่รองเท้ามาให้ดัวย พื้นไม่ได้นิ่มมาก ค่อนข้างใส่สบาย โอเครกับสินค้าคะ ดีๆๆ,Positive
****6,"มีไซส์หลากหลายให้เลือก, ไม่ลื่นและกันน้ำได้, พอดีกับผู้ชายและผู้หญิง, พอดีกับผู้ชายและผู้หญิง,",Positive
0***5,"มีไซส์หลากหลายให้เลือก, ง่ายต่อการทำความสะอาดและดูแลรักษา, ไม่ลื่นและกันน้ำได้, สบายและดูดี,",Positive
0***5,"เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, สบายและดูดี, ไม่ลื่นและกันน้ำได้, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม,",Positive
พัชรา,"เหมาะสำหรับใช้ในร่มและกลางแจ้ง, ง่ายต่อการทำความสะอาดและดูแลรักษา, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, ไม่ลื่นและกันน้ำได้,",Positive
พ***.,รองเท้าราคาไม่แพงใช้ดีมาก เสียดาย สีไม่ครบ ไม่งั้นจะสั่งเก็บไว้อีกหนึ่งคู่ ต้องพื้นหนาแบบนี้ใส่ทำสวน,Positive
Chassara P.,"วัสดุ:นิ่ม
 ขนาด:พอดี
 การออกแบบ:ดี
ได้รับสินค้าแล้ว สินค้าส่ง2-3วัน สินค้าตรงตามที่สั่ง สินค้าเรียบร้อยดีมาก",Positive
M***.,เริ่ดดดดดดดำพำำำพกกกดดดมากกกกกกกกกกกกกกสวยยยยยยถึวเร้็ส้วอสยอัสและก็พอดีครบบบบบย,Positive
ซ***า,"วัสดุ:เบามาก
 ขนาด:ใหญ่สะใจ
 การออกแบบ:สวย",Positive
Namfon T.,การออกแบบ:สวยงามใช้ได้เบาสบายเท้ามากๆพื้นนุ่มไม่แช็งราคานี้ถืว่าคุ้มค่ามากลองใช้ดูก่อนว่าจะทนทานไหม,Positive
0***3,สีสวยนาลตา,Positive
*******835,"วัสดุ:ดี
 ขนาด:เล็กไป
 การออกแบบ:เยี่ยมๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ",Positive
แม่นะโม,"วัสดุ:เบามากๆอใส่ดีไม่หนักเลย
 ขนาด:กำลังพอเหมาะ
 การออกแบบ:รูปทรงสวย ดีมากๆๆๆๆๆๆๆๆๆๆๆๆๆๆไๆๆๆๆๆไไไๆๆๆๆๆๆไๆ",Positive
0***5,"เหมาะสำหรับใช้ในร่มและกลางแจ้ง, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, สบายและดูดี, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม,",Positive
8***4,"การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, ง่ายต่อการทำความสะอาดและดูแลรักษา, พอดีกับผู้ชายและผู้หญิง, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
9***2,วัสดุ:ได้รับสินค้าถูกต้องครบถ้วน ตรงตามที่โฆษณาไว้ วัสดุเป็นยางน้ำหนักเบา ค่อนข้างแข็ง ขนาดหัวจะบีบเท้านิดๆ ด้านท้ายจะหลวมๆ,Positive
W***D,สินค้าตรงตามที่สั่งต้องลองใช้งานดูครับน่าจะดีนะครับ ส่งตามเวลาที่แจ้งไว้ครับ ไม่มีปัญหาอะไรครับ,Positive
W***D,สินค้าตรงตามที่สั่งต้องลองใช้งานดูครับน่าจะดีนะครับ ส่งตามเวลาที่แจ้งไว้ครับ ไม่มีปัญหาอะไรครับ,Positive
N***n,"ได้ส่วนลดเหลือคู่ละ7฿คุ้มมากๆค่ะ ตรงปก เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
0***6,สินค้าดีมากกกก สวยมากกก ตรงปกสุด,Positive
Onuma K.,"ไม่ลื่นและกันน้ำได้, มีไซส์หลากหลายให้เลือก, สบายและดูดี, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน,",Positive
Berjaya S.,พื้นไม่แข็งไม่นิ่ม รองเท้าใส่สบาย ดีไซน์เรียบ ใช้ได้จริง,Positive
Homzzz,"รองเท้าดูมินิมอลมากเหมาะสำหรับสวมใส่ในชีวิตประจำวัน, ง่ายต่อการทำความสะอาดและดูแลรักษา,  จัดส่งเร็วด้วยค่ะ",Positive
*******890,โอเคร  สวยดี หนาาา,Positive
ปี เ.,สวบมากค่ะ,Positive
Jirawan,"ไม่ลื่นและกันน้ำได้, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, ไม่นิ่มเลย",Positive
Jirawan,สีตรงปกดี แต่ไม่นิ่มนะ,Positive
Basher D.,"วัสดุ:ตามราคา เบา แต่ไม่นุ่ม
 ขนาด:พอดี
 การออกแบบ:ดี",Positive
Basher D.,"วัสดุ:เบา แต่ไม่นุ่ม
 ขนาด:พอดี
 การออกแบบ:ดี",Positive
ณ***.,เนเน้ยันดต้ขัจ้ข้นเย้บ้ย่ล่นเยเรปร้บเีดยเนเย้น้บ้นเยเนเนเย้ยเยเน้บ้ว้ยเยเยเยเย้ย้ย,Positive
*******735,ได้รับสินค้าค้าแล้วค่ะ  พ่อบ้านบอกว่ากระชับเท้าดีมากเลย การออกแบบดีเยี่ยมเข้ารูปเท้าใส่แล้วสบายเท้าค่ะ,Positive
นายพิเศษ ไ.,"มีไซส์หลากหลายให้เลือก, คุ้มค่ากับราคาที่ดี, ง่ายต่อการทำความสะอาดและดูแลรักษา, เหมาะสำหรับสวมใส่ในชีวิตประจำวัน, พอดีกับผู้ชายและผู้หญิง,",Positive
0***3,"มีไซส์หลากหลายให้เลือก, การออกแบบสวยงามพร้อมด้วยโบว์เพิ่มเติม, เหมาะสำหรับใช้ในร่มและกลางแจ้ง,",Positive
ชลธิชา ง.,สวยตรงปกนิ่มใส่สบายชอบมากค่ะดีๆๆๆๆๆๆฟๆๆๆๆๆๆๆ,Positive
*******528,สวยงามมากๆครับ สั่งสีเบจจาไปสวยมากๆครับราคาก้อไม่แพงจนเกินไปส่วนตัวผมว่าสวยและราคาไม่แพงมากครับ,Positive
F***.,ส่วนตัวชอบเลย รองเท้านุ่มใส่สบาย ขนาดเท้าพอดี แถมราคาถูกดีเหมาะสมกับทุกวัย การจัดส่งดี  2-3 วันได้รับของ,Positive
กชพร ส.,"วัสดุ:ดี
 ขนาด:ใหญ่มากสำหรับเรา เป็นคนเท้าผอมเลยไม่เหมาะกับรองเท้าแบบนี้ดีนะไม่สั่งเพิ่มไซส์ไปอีก ขนาด 36-37 ยังใหญ่เลย แต่เอาไว้ใส่เล่นๆ ในบ้านได้ นิ่มมากใส่สบายค่ะ
 การออกแบบ:สวยงามค่ะ",Positive
Onanong K.,ใช้ดีมากค่ะใส่ตลอดเลย,Positive
Y***.,สวยมากกกก,Positive
praeweieiïï,ได้มา5บ.คุ้มมากใส่สบายนุ่มเวอร์,Positive
โ***.,"คุ้มค่ากับราคาที่ดี, ง่ายต่อการทำความสะอาดและดูแลรักษา, พอดีกับผู้ชายและผู้หญิง, เหมาะสำหรับใช้ในร่มและกลางแจ้ง,",Positive
t***a,"ร้านบริการดี ร้านส่งสินค้ารวดเร็ว สินค้าคุณภาพดี
  สินค้าใหม่ สินค้าไม่ได้รับความเสียหาย ถึงมืออย่างปลอดภัย บริษัทขนส่งนำส่งสินค้าไว",Positive
*******229,"คุ้มค่ากับราคาที่ดี, สบายและดูดี,",Positive
c***t,"วัสดุ:ยางแข็งๆ
 ขนาด:38-39 หลวมไปหน่อย🤣
 การออกแบบ:ดูดี
คิดว่าจะนิ่มๆหนาๆ แต่จริงๆมาคือแข็งนะคะ พื้นไม่หนามาก พอใส่ได้แหละ ซื้อมาไว้ใส่ที่ทำงานเฉยๆ",Positive
M***.,ได้รับสินค้าแล้ว สีเขียวอ่อนสวยถูกใจมาก ใส่ได้พอดีไม่ต้องเผื่อ ขนาด และมีราคาถูกด้วย,Positive
0***5,ดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
