User,Message,Sentiment
ก***.,"คอกลมทำให้สบาย, ลวดลายการ์ตูนน่ารักมาก, เหมาะสำหรับลุคที่ไม่เป็นกันเอง, ไซส์พอดีและสวมใส่ได้ดี,",Positive
ก***.,"ชอบการออกแบบทันสมัยมากเลย!, ไซส์พอดีและสวมใส่ได้ดี, สีดำดูดีและใช้ได้หลากหลาย, วัสดุคุณภาพดีมาก!,",Positive
อนัญญา เ.,"ลวดลายการ์ตูนน่ารักมาก, เนื้อผ้าบางเบา ขนาดค่อนข้างพอดีตัว เล็กกว่ามาตรฐานนิดหน่อย ควรสั่งเผื่อขนาด+1-2 สินค้าจัดส่งรวดเร็วทันใจ",Positive
ส***.,เสื้อผ้านิ่มขะแนวบางใส่สบายได้สินค้าคาบถ้วนลายน่มรักใช้ได้ตรงปกแตาลายจะออกแขงกระด้าง,Positive
ส***.,เสื้อผ้านิ่มขะแนวบางใส่สบายได้สินค้าคาบถ้วนลายน่มรักใช้ได้ตรงปกแตาลายจะออกแขงกระด้าง,Positive
มิ่งขวัญ โ.,ลายชัด น่ารัก ตรงปก ตรงไซส์   ราคาประหยัด ทางร้านค้าจะดส่งรวดเร็ว แพ็คสินค้ามาเรียบร้อยดี,Positive
วันทนีย์,คุณภาพของสินค้าพอใช้ได้นะคะคืราคาถูก 20 บาทแต่ว่าเนื้อผ้าบางมากมากปกติเสื้อแบบนี้จะเป็นเนื้อผ้าเด้ง แต่ไม่บางขนาดนี้ค่ะนี่ขนาดสีดำยังมองทะลุทะลวง,Positive
9***5,ส่งเร็วมากกกกกกกกกกกกกก เสื้อใส่สบายเลยค่ะ ถึงจะบางหน่อย แต่ราคาโอเคเลยยยยยยย ไว้อุดหนุนอีกนะะะะะะะะะะส่งเร็วมากกกกกกกกกกกกกก เสื้อใส่สบายเลยค่ะ ถึงจะบางหน่อย แต่ราคาโอเคเลยยยยยยย ไว้อุดหนุนอีกนะะะะะะะะะะส่งเร็วมากกกกกกกกกกกกกก เสื้อใส่สบายเลยค่ะ ถึงจะบางหน่อย แต่ราคาโอเคเลยยยยยยย ไว้อุดหนุนอีกนะะะะะะะะะะส่งเร็วมากกกกกกกกกกกกกก เสื้อใส่สบายเลยค่ะ ถึงจะบางหน่อย แต่ราคาโอเคเลยยยยยยย ไว้อุดหนุนอีกนะะะะะะะะะะ,Positive
Panpilai,สวยยยยยยยยยยยยยยยยยยยย,Positive
M***.,เสื้อนิ้มใส่สบายดีค่ะชอบมากกกก,Positive
0***9,ดีๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
P***.,สินค้าถึงแล้วนะคะะ ชอบมาเลยค่ะ,Positive
J***.,ผ้านิ่มมากกกกกกกกกกกกกกก,Positive
B***.,ได้รับสินค้าแล้ว ร้านค้าส่งสินค้าให้ไวมากๆ สินค้าถูกต้องตรงตามที่สั่ง คุณภาพสินค้าดีมาก บริษัทขนส่งบริการดีมาก,Positive
Yui J.,ผ้านิ่มมาก  แต่บาง เหมาะกับประเทศไทย ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺😅☺😅😅☺☺,Positive
ดวงเดือน ช.,สินค้าดีค่ะซื้อตอนโปรโมชั่นได้ในราคา1บาทถือว่าคุ้มมากๆเลย การจัดส่งประมาณ1สัปดาห์ ลองใช้ก่อนนะคะถ้าดีจะมาให้ดาวเพิ่มค่ะ,Positive
Suladda,ได้รับสินค้าล่าช้ามากๆ สินค้ามาในสภาพดี อยากให้ทางลาซาด้าปรับปรุงระบบขนส่งให้ไวกว่านี้ กว่าจะได้รอนานมากๆค่ะ,Positive
รัชภร,ได้รับสินค้าเรียบร้อยแล้วค่ะเนื้อผ้านิ่มดีค่ะน่าจะใส่สบายจัดส่งช้าไปหน่อยแต่โดยรวมดีค่ะ,Positive
ศรีสุดา บ.,"ความรวดเร็วในการจัดส่งดี ได้รับสินค้าครบถ้วนถูกต้อง 
สินค้าตรงปก สินค้าดีมีคุณภาพ คุ้มค่าคุ้มราคา
 วัสดุ: ดี
 ขนาด: ดี
 การออกแบบ: ดี",Positive
ศรีสุดา บ.,"ความรวดเร็วในการจัดส่งดี ได้รับสินค้าครบถ้วนถูกต้อง 
สินค้าตรงปก สินค้าดีมีคุณภาพ คุ้มค่าคุ้มราคา
 วัสดุ:  ดี
 ขนาด:  ดี
 การออกแบบ:  ดี",Positive
ศรีสุดา บ.,"ความรวดเร็วในการจัดส่งดี ได้รับสินค้าครบถ้วนถูกต้อง 
สินค้าตรงปก สินค้าดีมีคุณภาพ คุ้มค่าคุ้มราคา
 วัสดุ: ดี
 ขนาด: ดี
 การออกแบบ: ดี",Positive
ศรีสุดา บ.,"ความรวดเร็วในการจัดส่งดี ได้รับสินค้าครบถ้วนถูกต้อง 
สินค้าตรงปก สินค้าดีมีคุณภาพ คุ้มค่าคุ้มราคา
 วัสดุ:  ดี
 ขนาด:  ดี
 การออกแบบ:  ดี",Positive
เ***า,"วัสดุ:ผ้าลื่น
 ขนาด:พอดี
 การออกแบบ:สวยตรงปกค่ะ
แนะนำเลยค่ะผ้าลื่นบางนิดหน่อยแต่สวยตรงปกไก้มาในราคาถูกโอเคมากค่ะ",Positive
L***.,"วัสดุ：ดี
ขนาด：ดี
การออกแบบ：สวยหรู
ผลิตภัณฑ์จัดส่งรวดเร็ว ผลิตภัณฑ์ดูดี หรูหราน่าใช้ เนื้อผ้านิ่ม สกรีนเสื้อดูน่ารักน่าชัง",Positive
L***.,"วัสดุ:ดี ขนาด:ดี การออกแบบ:สวยหรู
ผลิตภัณฑ์จัดส่งรวดเร็ว ผลิตภัณฑ์ดูดี หรูหราน่าใช้ เนื้อผ้านิ่ม สกรีนเสื้อดูน่ารักน่าชัง",Positive
0***9,"สั่งวันที่ 9/8/66
ได้วันที่ 13/8/66 รวม 4วัน
แพ็คสินค้ามาดีค่ะ สินค้ามาครบตามจำนวนค่ะ ไว้สั่งใหม่คราวหน้าค่ะ
รีวิวให้ 5ดาวค่ะ",Positive
ป***.,สไตล์ทันสมัย เนื้อผ้านุ่มสบาย ไซส์เหมาะสม สีสดใส คุ้มค่า สไตล์น่ารัก วัสดุนุ่มสบาย ไซส์พอดี,Positive
?????????? ?.,ได้รับสินค้าครบสินค้าดี จัดค้าจัดส่งเร็ว รอสินค้าไม่นาน ขนส่งโทรแจ้งล่วงหน้าก่อนมาส่งของ,Positive
Pondpeng,ได้รับสินค้าแล้วค่ะเนื้อผ้าดีแต่สีแสบมากโดยรวมถือว่าโอเคค่ะรอบนี้เลือกไซด์เล็กไปหน่อยครั้งหน้าจะเลือกไซด์ใหญ่ขึ้นจะได้ใส่สบายสบาย,Positive
dit,ได้รับสินค้าเรียบร้อย เสื้อยืดสวยดีราคาถูก เนื้อผ้านิ่มใส่สบาย ร้านค้าจัดส่งสินค้าได้รวดเร็วดี,Positive
V***.,ทางร้านจัดส่งสินค้าไวมากค่ะ ได้สินค้าครบทุกสีทุกไซส์ เนื้อผ้ารู้สึกแปลกแปลกแต่ก็ตามราคาค่ะ แต่ลายที่สกินแกะยากมาก 5555,Positive
?***.,ได้สินค้าครบ ถูกต้องตามสี ส่งเร็วรอสินค้าไม่นาน ผ้ายึดไม่เยอะมาก ขนส่งโทรแจ้งก่อนมาส่งของ,Positive
กฤติณณ์,ได้รับสินค้าค่อนข้างไว เสื้อตรงปก น่านัก ลายน้องหมาถูกใจมาก เนื้อผ้าค่อนไปทางบางค่ะ,Positive
อ***.,ร้านจัดส่งสินค้าไวมาก เนื้อผ้าบางบาง ต้องลองนำไปซักก่อนว่าจะนุ่มไหม พนักงานขนส่ง มีโทรแจ้งก่อน,Positive
J***.,ได้รับของแล้วค่ะ ร้านส่ง แบบตรงปก ผ้าค่อนข้างบาง แต่ใส่สบาย ผ้ามีความมันแวว ลายสวย น่ารัก,Positive
6***0,บางมาก ขนาดสั่งสีดำมา สั่งคนละไซส์ แต่ส่งมาไซส์เดียวกัน 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,Positive
6***5,ได้รับสินค้าเรียบร้อยแล้วตรงตามที่สั่งราคาถูกเหมาะสมกับราคาน่าสวมทใส่ส่งเร็วบริการดีมาก,Positive
*******324,เนื้อผ้าดี สีสันสดใส สวยตรงปก ส่งไวมาก,Positive
น***.,"ได้รับสินค้าแล้วค่ะ ครบตามจำนวน สีก็สวยอยู่นะคะ เนื้อผ้าบางเบาน่าจะใส่สบายไม่ร้อน เยี่ยมมากค่ะไว้จะอุดหนุนอีกนะคะ
ได้รับสินค้าแล้วค่ะ ครบตามจำนวน สีก็สวยอยู่นะคะ เนื้อผ้าบางเบาน่าจะใส่สบายไม่ร้อน เยี่ยมมากค่ะไว้จะอุดหนุนอีกนะคะ
ได้รับสินค้าแล้วค่ะ ครบตามจำนวน สีก็สวยอยู่นะคะ เนื้อผ้าบางเบาน่าจะใส่สบายไม่ร้อน เยี่ยมมากค่ะไว้จะอุดหนุนอีกนะคะ",Positive
Sasiwimol R.,ราคาถูกเนื้อผ้านิ่มลื่นดี,Positive
เ***.,น่ารักน่ารักมากมายน่ารักน่ารักมากมายน่ารักน่ารักมากมายน่ารักน่ารักมากมายน่ารักน่ารักมากมาย,Positive
อ***ย,ได้รับสินค้าแล้วครับ จัดส่งได้เร็วมาก สินค้าตรงตามที่สั่งไป ราคาไม่แพง คุ้มค่ามากครับ,Positive
T***.,ลายน่ารักดีค่ะ  สีจริงไม่ตรงปกนะคะ แต่สีจริงก็สวยอีกแบบค่ะ สว่างสดใสค่ะ,Positive
*******292,เสื้อสวย  ...... เนื้อผ้าดีใส่สบาย จัดส่งรวดเร็ว............,Positive
เ***ร,ดี เหมาะสมกับราคา ไว้ใส่นอนใส่อยู่บเานเล่นๆขำๆ ปล่อยจอยสนุกๆ สีขาวสว่างสะอาดตา ใส่แล้ว,Positive
จุฑาทิพย์ ว.,ผ้าดีมาก ดีเกินรา,Positive
Anita S.,น่ารัก ผ้านิ่ม เหมาะสมกับราคา😊😊😊😊😊😊😊 น่ารัก ผ้านิ่ม เหมาะสมกับราคา😊😊😊😊😊😊😊,Positive
Kanoongkaning,สินค้าดี มีคุณภาพ แม่ค้าจัดส่งไว ขนส่งส่งสินค้ารวดเร็วทันใจ ราคาถูกกว่าท้องตลาด แถมจัดส่งฟรี คุ้มค่ามากค่ะ,Positive
ณัฐวรา ศ.,ดีมากเลยค่ะใส่สบายคุ้มราคาถูกสั่งไปสี่ตัวไม่ผิดหวังแนะนำร้านนี้มากๆเยี่ยมมากกกกกกก,Positive
u***n,"คอกลมทำให้สบาย, ลวดลายการ์ตูนน่ารักมาก, ไซส์พอดีและสวมใส่ได้ดี, 
ผ้าบางกว่าที่คิด แต่ผ้านิ่มใส่สบาย",Positive
New K.,"ผ้านิ่มใส่สบาย สมราคาค่ะ ถูกกกกกกกกกมากกกก
เหมาะกับอากาศบ้านเราไม่หนาใส่สบายไม่ร้อน",Positive
S***a,"คอกลมทำให้สบาย, สีดำดูดีและใช้ได้หลากหลาย, ไซส์พอดีและสวมใส่ได้ดี, วัสดุคุณภาพดีมาก!, ลวดลายการ์ตูนน่ารักมาก,",Positive
Suputtra,"สีดำดูดีและใช้ได้หลากหลาย, คอกลมทำให้สบาย, สีฟ้าสดใสและดึงดูดสายตา, ชอบการออกแบบทันสมัยมากเลย!, ลวดลายการ์ตูนน่ารักมาก,",Positive
อ***.,ผ้าค่อนข้างบาง แต่สีและแบบน่ารักมาก คุณภาพสมกับราคาดี,Positive
Kheahathai S.,ได้รับสินค้าเรียบร้อย ยังไม่ได้ลองใส่ เนื้อผ้านุ่ม ใส่ลำลอง บายๆ สินค้าราคาคุ้มค่า คุ้มราคา,Positive
aofaof,ผ้าบางมากแต่นิ่ม​ สีลายตรงปกสวยค่ะใส่สบายไม่ร้อนถูกใจค่ะโดยรวมราคานี้ถือว่าดีมากกๆๆๆ,Positive
ธนาภรณ์ ว.,"ผ้าเด้งมาก  เนื้อผ้าดีมากคะ ใส่สบายสุด  ชอบคะ ถูกด้วย ""แต่สีจืดไปนิด  ก็ถือว่าโอเคคะ",Positive
F***g,ดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะดีมากดีมากจริงๆนะคะ,Positive
N***.,คือดีมาก เสื้อสวย ตรงปก ราคาก็ดี นุ่มใส่สบาย คือดีมาก เสื้อสวย ตรงปก ราคาก็ดี นุ่มใส่สบาย,Positive
pakorn,สินค้าได้รับภายใน 3 วันเนื้อผ้าดีมากชอบมากครับลายน่ารัก,Positive
ด***.,ส่งของตามกำหนด เนื้อผ้าลื่น สีสวย ลายการ์ตูนชัดเจน แต่ผ้าบาง สมกับราคาค่ะ ไม่ผิดหวังกับสินค้าที่ได้ค่ะ แต่มีบางตัวส่งไม่ครบ แต่เเม่ค้าคืนเงินให้ไวมากค่ะ,Positive
พัชรภรณ์ โ.,ดีมากกกกกกกกกกกกกกกดดดดดเดเออดดดดดดะดดดดดดดดักกกกกกดดดดพพะะะะเกกกกกกกกกพพพพพพะะะะพ,Positive
พัชรภรณ์ โ.,ดีมาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาาร,Positive
พัชรภรณ์ โ.,ดีมากกกกกกกกกกกกกกกกกกกกกกกดดดดกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Positive
Tik H.,สั่งสีม่วง ได้สีเหลือง ผ้าบางเห็นเสื้อใน เหมาะสำหรับใส่นอน ผ้าลื่นๆ เย็นสบาย สกรีนแน่นสีสวยดี,Positive
ชณุตพร ค.,สั่งสีม่วงไปแต่ไม่ได้สีม่วงได้สีชมพูมาแทน,Positive
A***.,"วัสดุคุณภาพดีมาก!, สีดำดูดีและใช้ได้หลากหลาย, ไซส์พอดีและสวมใส่ได้ดี, ชอบการออกแบบทันสมัยมากเลย!, เหมาะสำหรับลุคที่ไม่เป็นกันเอง,",Positive
A***.,"สีดำดูดีและใช้ได้หลากหลาย, วัสดุคุณภาพดีมาก!, เหมาะสำหรับลุคที่ไม่เป็นกันเอง, สีฟ้าสดใสและดึงดูดสายตา, คอกลมทำให้สบาย,",Positive
8***4,เสื้อสีสันสดใสผ้าค่อนข้างบางใส่เย็นสบายเนื้อนิ่มเด้งสั่งมาสี่สีถูกใจตามที่สั่งจัดส่งรวดเร็วทันใจ,Positive
8***4,เสื้อสีสันสดใสผ้าค่อนข้างบางใส่เย็นสบายเนื้อนิ่มเด้งสั่งมาสี่สีถูกใจตามที่สั่งจัดส่งรวดเร็วทันใจ,Positive
8***4,เสื้อสีสันสดใสผ้าค่อนข้างบางใส่เย็นสบายเนื้อนิ่มเด้งสั่งมาสี่สีถูกใจตามที่สั่งจัดส่งรวดเร็วทันใจ,Positive
8***4,เสื้อสีสันสดใสผ้าค่อนข้างบางใส่เย็นสบายเนื้อนิ่มเด้งสั่งมาสี่สีถูกใจตามที่สั่งจัดส่งรวดเร็วทันใจ,Positive
C***9,สินค้าตรงปกค่ะ,Positive
Olif T.,สั่งสีม่วงได้สีเหลือง แต่สวยอยู่อภัยให้,Positive
ต้นกล้า ญ.,"ผ้านิ่มใส่สบายมากสีสันสดใสไซส์พอดีและสวมใส่ได้ดี, ชอบการออกแบบทันสมัยมากเลย!, คอกลมทำให้สบาย, ลวดลายการ์ตูนน่ารักมาก,",Positive
ต้นกล้า ญ.,"สีดำดูดีและใช้ได้หลากหลาย, ลวดลายการ์ตูนน่ารักมาก, ไซส์พอดีและสวมใส่ได้ดี, คอกลมทำให้สบาย,",Positive
ส***.,"ขนาดเล็กไปนิด สั้น บาง
แต่ก็น่าจะใส่สบาย",Positive
ส***.,"ผ้าบางไปหน่อย ใส่อยู่บ้านน่าจะสบายดี ขนาดเล็กไป 1 ไซส์ แนะนำให้เพิ่มอีก 1 เบอร์น่าจะพอดี
 วัสดุ:ผ้าบาง
 ขนาด:เล็กกว่าปกติ",Positive
Jutamas S.,"สั่งชมพู1
ดำ1
ม่วง1
ขาว1   แต่ได้ชมพูมา2ม่วงไม่ได้มา
แต่ไม่เป็นไร ถ้ามองดูส่วนใหญ่ถือว่าดีค่ะ",Positive
*******421,ขอถึงไวค่ะ,Positive
Nok G.,เนื้อผ้าดีค่ะ,Positive
Nok G.,เนื้อผ้าดีค่ะ แต่ได้สีมาไม่ตรงปก สั่งสีม่วงได้เป็นสีเหลืองมา2ตัวเลยค่ะ,Positive
พ***า,ดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดีดี,Positive
K***.,ซื้อมาสามตัวตรงปกเเค่ตัวเดียวเนื้อผ้าก็โคตรบางสีก็ไม่ตรงตามที่สั่งไว้หนึ่งตัวสั่งเเค่ครั้งเดียวเนี่ยเเหละ,Positive
P***y,ดีนะ สวยเลย ราคาเป็นมิตรสุดๆ หาราคาดีแบบนี้หาไม่ได้แล้วแน่นอน ถ้าใช้ดีเดะกลับมาซื้อซ้ำอีกจ้าาา,Positive
ศริยา,"วัสดุคุณภาพดีมาก!, คอกลมทำให้สบาย, ชอบการออกแบบทันสมัยมากเลย!, สีฟ้าสดใสและดึงดูดสายตา,",Positive
ศริยา,"สมราคา สกรีนลายสวย ผ้าใส่สบาย แพ็คเกจดี ส่งเร็วมากลวดลายการ์ตูนน่ารักมาก, ชอบการออกแบบทันสมัยมากเลย!,",Positive
chonnatee T.,เสื้อใส่สบายไม่อึดอัดแต่สีดูอ่อนไปหน่อยมีติด้านหลังแต่รวมๆก็คือดีใส่ออกนอกบ้านได้,Positive
chonnatee T.,เนื้อผ้าดีมากครับสีสันสวยงามมีตินิดหน่อยตรงด้านหลังซื้อแต่รวมๆแล้วก็ใส่สบายสวยด้วยครับ,Positive
นางอรพรรณ. ท.,"การออกแบบ:สั่งสีฟ้าราคา44บาทแต่ส่งสีดำมาให้ราคา25บาททางร้านจะว่าอย่างไรค่ะจะช่วยแนะนำให้ได้ไหมคะว่าจะให้เราทำอย่างไร
เราอยากได้สีฟ้าหรือทางร้านจะคืนเงินส่วนขาดให้เรา",Positive
Tanyatorn S.,"ผ้ายืดเนื้อบางเบา
เหมาะสำหรับอากาศร้อนแบบบ้านเรา
ลายน่ารัก",Positive
สุนิพนธ์ ต.,"สีฟ้าสดใสและดึงดูดสายตา, คอกลมทำให้สบาย, ลวดลายการ์ตูนน่ารักมาก, วัสดุคุณภาพดีมาก!,",Positive
สุนิพนธ์ ต.,"วัสดุคุณภาพดีมาก!, ลวดลายการ์ตูนน่ารักมาก, สีฟ้าสดใสและดึงดูดสายตา, ลวดลายการ์ตูนน่ารักมาก,",Positive
พรรณระวี ว.,วัสดุ:สมราคา,Positive
P***P,สั่งสีม่วงแต่ได้สีน้ำเงินค่ะ,Positive
ชนาภา อ.,สวยราคาถูกดีมากๆซื้อให้ลูกใส่เล่นน่ารัก😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,Positive
จ***.,เสื้อบาง ผ้าไม่ค่อยนุ่ม ดีที่ซื้อสีดำ แต่ภาพสกรีนสวย ขนาดตรงตามที่บอก พนักงานขนส่งน่ารัก,Positive
นพนัน ก.,"สวยค่ะ ชิบมากไๆๆๆๆๆๆ ผ้าดีทากกๆๆๆ 
ขนส่งไง บริการดีมากไปค่ะๆๆๆๆๆๆๆๆๆๆๆๆ
เาื้อสวยไๆๆๆๆๆๆๆๆๆ",Positive
Anupha K.,"วัสดุ:เนื้อผ้าตรงตามแบบที่กำหนด สินค้ามีลักษณะสมบูรณ์
ขนาด:ตรงตามขนาด ตามสีที่สั่ง
การออกแบบ:สามารถสวมใส่ได้",Positive
Thĕmê K.,"ชอบการออกแบบทันสมัยมากเลย!, สีดำดูดีและใช้ได้หลากหลาย, ไซส์พอดีและสวมใส่ได้ดี,",Positive
Thĕmê K.,"คอกลมทำให้สบาย, เหมาะสำหรับลุคที่ไม่เป็นกันเอง, ชอบการออกแบบทันสมัยมากเลย!, ลวดลายการ์ตูนน่ารักมาก,",Positive
จ***.,เสื้อบาง ผ้าไม่ค่อยนุ่ม ดีที่ซื้อสีดำ แต่ภาพสกรีนสวย ขนาดตรงตามที่บอก พนักงานขนส่งน่ารัก,Positive
นพนัน ก.,"สวยค่ะ ชิบมากไๆๆๆๆๆๆ ผ้าดีทากกๆๆๆ 
ขนส่งไง บริการดีมากไปค่ะๆๆๆๆๆๆๆๆๆๆๆๆ
เาื้อสวยไๆๆๆๆๆๆๆๆๆ",Positive
Anupha K.,"วัสดุ:เนื้อผ้าตรงตามแบบที่กำหนด สินค้ามีลักษณะสมบูรณ์
ขนาด:ตรงตามขนาด ตามสีที่สั่ง
การออกแบบ:สามารถสวมใส่ได้",Positive
Thĕmê K.,"ชอบการออกแบบทันสมัยมากเลย!, สีดำดูดีและใช้ได้หลากหลาย, ไซส์พอดีและสวมใส่ได้ดี,",Positive
Thĕmê K.,"คอกลมทำให้สบาย, เหมาะสำหรับลุคที่ไม่เป็นกันเอง, ชอบการออกแบบทันสมัยมากเลย!, ลวดลายการ์ตูนน่ารักมาก,",Positive
P***.,ตรงปก จัดส่งไว ยังไม่ได้ลอง ตรงปก จัดส่งไว ยังไม่ได้ลอง ตรงปก จัดส่งไว ยังไม่ได้ลอง ตรงปก จัดส่งไว ยังไม่ได้ลอง,Positive
*******475,ได้รับของแล้วค่ะบางกว่าที่คิดค่ะคุณภาพพอใช้ได้ สมกับราคาใส่นอนน่าจะสบายดีแต่ไซส์เล็กกว่าปกติเยอะค่ะ,Positive
นุชจิรา แ.,สั่งไซส์เดียวกันแต่ตัวนึงเล็กตัวนึงใหญ่,Positive
ต้นกล้า ญ.,"สีดำดูดีและใช้ได้หลากหลาย, ลวดลายการ์ตูนน่ารักมาก, ไซส์พอดีและสวมใส่ได้ดี, คอกลมทำให้สบาย,",Positive
8***4,เสื้อสีสันสดใสผ้าค่อนข้างบางใส่เย็นสบายเนื้อนิ่มเด้งสั่งมาสี่สีถูกใจตามที่สั่งจัดส่งรวดเร็วทันใจ,Positive
บุษบา จ.,เนื้อผ้าลื่นๆดี สวย ราคาน่ารัก ใส่สบาย แต่ไซส์ต้องสั่งเผื่อ เพราะค่อนข้างเล็กกว่าปกติ แต่นี่สั่งเผื่อแล้ว ใส่ได้พอดี,Positive
Nok G.,เนื้อผ้าดีค่ะ แต่ได้สีมาไม่ตรงปก สั่งสีม่วงได้เป็นสีเหลืองมา2ตัวเลยค่ะ,Positive
A***.,"สีดำดูดีและใช้ได้หลากหลาย, วัสดุคุณภาพดีมาก!, เหมาะสำหรับลุคที่ไม่เป็นกันเอง, สีฟ้าสดใสและดึงดูดสายตา, คอกลมทำให้สบาย,",Positive
อนัญญา เ.,"ลวดลายการ์ตูนน่ารักมาก, เนื้อผ้าบางเบา ขนาดค่อนข้างพอดีตัว เล็กกว่ามาตรฐานนิดหน่อย ควรสั่งเผื่อขนาด+1-2 สินค้าจัดส่งรวดเร็วทันใจ",Positive
เจมส์ โ.,เนื้อผ้าบาง ไม่ร้อนค่ะ,Positive
นางอรพรรณ. ท.,"การออกแบบ:สั่งสีฟ้าราคา44บาทแต่ส่งสีดำมาให้ราคา25บาททางร้านจะว่าอย่างไรค่ะจะช่วยแนะนำให้ได้ไหมคะว่าจะให้เราทำอย่างไร
เราอยากได้สีฟ้าหรือทางร้านจะคืนเงินส่วนขาดให้เรา",Positive
0***5,"ใส่ดีมากกก(สวยตรงปก)✔️💗
(แนะนำให้ซื้อเลยค่าา)ใส่คู่คือสวย✔️💗
ราคาไม่สงสารกระเป๋าตังมาก็เลย✔️💗",Positive
****1,สมราคาค่ะ,Positive
ธิดา,เนื้อผ้าใส่สบายบางๆ ชอบค่ะ,Positive
0***2,"เเนะนำร้านนี้เลยค่ะ✅✅✅✅✅✅
ตรงปก  💙💙💙💙💙💙💙",Positive
ปภานันท์ บ.,"ส่งไว เสื้อสวย เนื้อผ้าบางเบา รอยเย็บเรียบร้อยดี
ส่งไว เสื้อสวย เนื้อผ้าบางเบา รอยเย็บเรียบร้อยดี",Positive
