User,Message,Sentiment
น้อย อ.,ขอบคุณบริการจัดส่งที่ส่งสินค้าอย่างรวดเร็วขอบคุณบริษัทที่ให้ของดีราคาถูกขอบคุณลาซาด้าที่แนะนำบริษัทดีๆของดีราคาถูกให้กับพวกเราโอกาสหน้าจะใช้บริการใหม่ครับขอบคุณครับ,Positive
0***4,"คุณภาพของสินค้าดีมาก ตรงปก
คุณภาพเกินคุ้ม ราคาเกินคุ้ม​
ความรวดเร็วในการจัดส่งดีมาก
พนง.ขนส่งบริการดีมาก​ 
เลิศๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ",Positive
0***0,ผ้าเนื้อดีลื่นขายผ้าร่มน่าจะใส่สบาย,Positive
ศ***า,ดีไม่หนาไม่บางใส่สบาย,Positive
Pisut,ได้รับสินค้าแล้วไวมาก ขอบคุณร้าน ราคาตามคุณภาพ สั่งมา2ตัว องใช้ถ้าดีสั่งเพิ่ม,Positive
K***.,ได้รับสินค้าตรงตามที่สั่ง ได้มาราคาถูก สินค้าตรงตามปก คุณภาพดี คุ้มค่าคุ้มราคา จัดส่งรวดเร็วดี คนส่งของบริการดีครับ,Positive
น***.,สินค้าตรงรูป ผ้าดี,Positive
9***1,เนื้อผ้านิ่มเหมาะสมกับราคาสวยถูกใจการส่งสินค้าก้ไม่รอนานรวมๆแล้วโอเคค่ะ,Positive
0***8,ใส่สบายบางเบาเหมือนผ้าร่มสมราคาแนะนำด้วย,Positive
Chalitnan V.,สั่งรอบที่2 แล้ว ส่งของไว ได้ของครบ ร้านส่งมาอย่างดี ส่งไว,Positive
Phanarin P.,การออกแบบ: ให้แปดดาวเลย ผ้าเนื้อดีมาก กระเป๋าก็มีซิป บอกเลยว่ ช๊อปชอบ ราคาไม่แพงเลย ซื้อไปขายก็คุ้ม,Positive
ณ***.,"สั่งกางเกงมา 2 ตัว ขนาดเล็กมากๆ ไม่ตรงกับที่บอกไว้ว่า รอบเอวก่อนยืด28"", ยาว23"", รอบปลายขา28"" แต่ขนาดจริงของกางเกงที่ส่งมาให้เรา เอว22"", ยาว20"", รอบปลายขา24"" คนที่จะใส่ สูง 179 คงใส่ไม่ได้แน่ๆ",Positive
น***.,สินค้าส่งมาได้เร็วมากสภาพเรียบร้อยดี ทางร้านแพ็คของมาดีสินค้ายอดเยี่ยมมาก คุ้มค่าเงินที่เสียไป,Positive
Sirasit V.,"วัสดุ:เนื้อผ้าปลานกลาง
 ขนาด:พอดี
 การออกแบบ:ทันสมัย
สินค้าตรงปก ส่งเร็วดีไวดี กระเป๋าข้างจะเล็กไปหน่อยครับ ต้องขอบคุณทางร้าน ได้ส่งสินค้ามาให้ และฟรีค่าส่ง ครับ",Positive
เอก ม.,"ผ้าสบายและระบายอากาศได้ดี, การออกแบบที่สไตลิส์, เหมาะสำหรับฤดูร้อน, เหมาะสำหรับกิจกรรมกีฬา,",Positive
เอก ม.,"กระเป๋าซิปสองช่องที่สะดวกสบาย, การเย็บที่มีคุณภาพสูง, การออกแบบที่สไตลิส์, วัสดุแห้งเร็ว, เหมาะสำหรับฤดูร้อน,",Positive
j***u,"วัสดุ:ผ้า
 ขนาด:พอดี
 การออกแบบ:ดี
ได้รับสินค้าครบ ตามที่สั่ง กางเกงเนื้อผ้าดีค่ะ ไม่บาง เกินไป ใส่เล่นกีฬาหรือใส่อยู่บ้านสบายเลยค่ะ",Positive
Songmina S.,"วัสดุ:เป็นผ้าร่ม
 ขนาด:พอดีเป๊ะ
 การออกแบบ:แบบใส่ได้ทุกวัยมีกระเป๋าสองข้างด้วยด้านในเป็นผ้าดีมากใส่ไม่ร้อนส่งสินค้ารวดเร็วทันใจชอบๆๆๆ",Positive
ม***.,"เหมาะสำหรับกิจกรรมกีฬา, กระเป๋าซิปสองช่องที่สะดวกสบาย, สายรัดที่สามารถปรับได้ตามต้องการ, 
กระเป๋ามีซิปสะดวกมากเสียแต่ว่าตื้นไปหน่อย ถ้าดีใส่สบาย",Positive
Na A.,"สายรัดที่สามารถปรับได้ตามต้องการ, เหมาะสำหรับกิจกรรมกีฬา, กระเป๋าซิปสองช่องที่สะดวกสบาย,",Positive
Na A.,"ผ้าสบายและระบายอากาศได้ดี, กระเป๋าซิปสองช่องที่สะดวกสบาย, กระเป๋าซิปสองช่องที่สะดวกสบาย, การเย็บที่มีคุณภาพสูง, สายรัดที่สามารถปรับได้ตามต้องการ,",Positive
K***.,"วัสดุ:ผ้าร่ม
 ขนาด:เป็นยางยืด
 การออกแบบ:สวย
ได้รับสินค้าแล้วครับตัดเย็บดีได้สินค้าครบตามจำนวนที่สั่ง ให้ 5 ดาว🌟🌟🌟🌟🌟กางเกงสวยดีกระเป๋ามีซิปทั้ง 2 ข้างมีเชือกผูกตามรูป แนะนำเลยครับร้านนี้",Positive
j***u,"วัสดุ:ดี
 ขนาด:พอดี
 การออกแบบ:ดี
ร้านค้าจัดส่งของเร็วค่ะ กางเกงสวยถูกใจค่ะ ราคาไม่แพง เนื้อผ้าโอเคอยู่ค่ะ ไม่หนาไม่บางเกินไป เิาไว้ใส่วิ่งน่าจะดีค่ะ พนักงานส่งของบริการดีต่ะ",Positive
6***7,"วัสดุ:พอใช้
 ขนาด:พอดี
 การออกแบบ:เนื้อผ้าพอใช้จัดส่งรวดเร็วทันใจรอสินค้าไม่นาน2-3วันก็ได้รับสินค้า แต่การเย็บไม่เรียบ100 สมกับราคา",Positive
ภ***.,"วัสดุแห้งเร็ว, ผ้าสบายและระบายอากาศได้ดี, เหมาะสำหรับกิจกรรมกีฬา, การเย็บที่มีคุณภาพสูง, เหมาะสำหรับฤดูร้อน, หลากหลายสไตล์และสบาย,",Positive
ภ***.,"การเย็บที่มีคุณภาพสูง, หลากหลายสไตล์และสบาย, การออกแบบที่สไตลิส์, สายรัดที่สามารถปรับได้ตามต้องการ,",Positive
ม***.,"การเย็บที่มีคุณภาพสูง, เหมาะสำหรับกิจกรรมกีฬา, หลากหลายสไตล์และสบาย, เอวยางยืดทรงพอดี, วัสดุแห้งเร็ว, ผ้าสบายและระบายอากาศได้ดี,",Positive
ม***.,"วัสดุ:ดี
 ขนาด:กำลังดี
 การออกแบบ:สวย
ร้านค้าจัดส่งรวดเร็ว ขนส่งจัดส่งตรงเวลา สินค้าราคาไม่แพง สีสวยงาม ผ้านิ่ม",Positive
แ***.,ส่งไวมาก  สินค้าคุณภาพ วัสดุดีพอสมควร ใส่พอดี ยังไงๆก็คุ้มค่า ราคาประหยัด ใส่สบาย จะใส่อยู่บ้านหรือใส่ออกกำลังกายก็ดีมากๆ สวยครับ,Positive
ธำมรงค์ อ.,"สินค้าคุณภาพดี ส่งเร็วมาก เจ้าหน้าที่โทรบอกล่วงหน้าก่อนส่งสินค้า สินค้าตรงปก สินค้าดี บริการดีทุกระดับประทับใ จ สินค้าคุณภาพดี ส่งเร็วผ้าสบายและระบายอากาศได้ดี, เหมาะสำหรับฤดูร้อน, กระเป๋าซิปสองช่องที่สะดวกสบาย, การเย็บที่มีคุณภาพสูง, เอวยางยืดทรงพอดี, สายรัดที่สามารถปรับได้ตามต้องการ, การออกแบบที่สไตลิส์, เหมาะสำหรับกิจกรรมกีฬา,",Positive
Thanee S.,สินค้าโอเคครับใส่ออกกำลังกายหรือจะใส่นอนก็ตามสะดวกเลย ราคาแค่นี้ถือว่าโอเคเลย จัดส่งเร็วอีกต่างหาก,Positive
Thanee S.,สินค้าโอเคเลยแถมราคาถูกจัดส่งเร็วด้วย จะใส่นอนหรือใส่ออกกำลังกายก็ได้เลย เนื้อผ้าจะบางหน่อย,Positive
อ***.,เนื้อผ้าดีหนาไม่บางใส่สบายนั่งไม่ตึงสีสวยถูกใจรอไม่นานค่ะได้ตอนราคาถุกพอดีคุ้มมากค่ะแนะนำร้านเลย,Positive
อ***.,รับสินค้าแล้วค่ะตรงปกเนื้อผ้าดีมากไม่บางมีกระเป๋าข้างอย่างดีแฟนใส่ได้พอดีบอกใส่สบายไม่ตึงนั่งได้สบายๆ,Positive
ธนินท์ ป.,"หลากหลายสไตล์และสบาย, เหมาะสำหรับกิจกรรมกีฬา, กระเป๋าซิปสองช่องที่สะดวกสบาย, การเย็บที่มีคุณภาพสูง,",Positive
อรนุช แ.,"วัสดุ:ดีมากคะ
 ขนาด:ขนาดฟรีไซร์ใส่พอดี ใส่สวยมากคะ
 การออกแบบ:การออกแบบทรงสวย สั่งเป็นรอบที่สามแล้ว ชอบมากคะ",Positive
santi R.,ได้รับสินค้าแล้ว พนักงานส่งสินค้าบริการดีมากมากเยี่ยมเยี่ยมเยี่ยม จัดส่งสินค้าเร็วมากมาก,Positive
santi R.,จัดส่งสินค้าเร็วมากมาก ได้รับสินค้าแล้ว พนักงานส่งสินค้าบริการดีมากมากเยี่ยมเยี่ยมเยี่ยม,Positive
ส***.,สินค้า ี่สั่งซื้อคือ  กางเกงขาสั้น  เนื้อผ้าถือว่าเหมาะสมกับราคา  การจัดส่งสินค้าและการแพ็คสินค้าถือว่าดี,Positive
Somboon P.,"สินค้าตรงปกจัดส่งไวชอบมากวันหลังอุดหนุนอีก
สินค้าตรงปกจัดส่งไวชอบมากวันหลังอุดหนุนอีก
สินค้าตรงปกจัดส่งไวชอบมากวันหลังอุดหนุนอีก",Positive
ศรีนวล พ.,"ได้รับ​เรียบร้อย​แล้ว​ค่ะ​สินค้า​โอเค​ตรง​ปก​ใช้​ได้​ครบ​ตา​มจำนว​นที่​สั่ง​เนื้อ​ผ้า​นิ่มใส่​สบาย​ไวจะ​อุดหนุน​ใหม่​นะ​คะ​
 วัสดุ:ผ้าดี
 ขนาด:พอดี​
 การออกแบบ:ดี",Positive
อรนุช แ.,"วัสดุ:ดีมากคะ เนื้อผ้าเยี่ยม
 ขนาด:ขนาดฟรีไซส์ใส่กำลังดีสวย
 การออกแบบ:การออกแบบเหมาะพอดีตัว สวยมากตรงปกทุกอย่าง",Positive
น***.,สินค้าแพ็คมาให้อย่างดีเลยค่ะ..ทางร้านจัดส่งสินค้ารวดเร็วมากเลยค่ะ...ซื้อในราคาดีด้วยค่ะ,Positive
88ช้อป,สวยตรงปก ส่งเร็ว ส่งไว เป็นผ้าร่มสวมใส่สะบายแห้งง่ายซับเหงื่อได้ดี ใครที่กำลังมองหาเอาใว้ใช้งานอยู่ไม่ผิดหวังแน่นอน แน่นำร้านนี้เลยเน้อคัฟ^^😁,Positive
88ช้อป,สวยตรงปก ส่งเร็ว ส่งไว เนื้อผ้าเป็นผ้าร่มสวมใส่สะบายซับเหงื่อได้ดีแห่งง่าย ใครที่กำลังมองหาเอาใว้ใช้งายอยู่ไม่ผิดหวังแน่นอน แน่นำร้านนี้เลยเน้อคัฟ^^😁,Positive
รภัทรอร อ.,"วัสดุ:เนื้อผ้าดี
 ขนาด:ขนาดกำลังพอดีตัวใส่แล้วเหมาะมาก
 การออกแบบ:การออกแบบน่ารักเหมาะสมกับวัยรุ่นใส่ไปเล่นกีฬาได้ออกนอกบ้านได้แม่อายใคร",Positive
มนตรี ช.,ได้รับสินค้าแล้วสภาพสินค้าดีไม่มีความเสียหายการจัดส่งถือว่าเร็ว ดีมาก สินค้าดูสวยงาม น่าใช้งาน โดยรวมแล้วถูกใจ,Positive
มนตรี ช.,ได้รับสินค้าแล้วสภาพสินค้าดีไม่มีความเสียหายการจัดส่งถือว่าเร็วพดีมาก สินค้าดูสวยงาม น่าใช้งาน โดยรวมแล้วถูกใจ,Positive
หนุ่มบ้านไกล ห.,"วัสดุ:หนาใช้ได้
 ขนาด:เป็นฟรีไซส์คนอ้วนไม่เหมาะ
 การออกแบบ:สวยงามดี
ถือว่าไม่ขี้เหร่ มีขนาดเดียวให่เลือก",Positive
สุคลฑา,"วัสดุ:สวย
 ขนาด:เล็กไปหน่อย
 การออกแบบ:สวย",Positive
รภัทรอร อ.,"วัสดุ:ภาษีสั่งสดใสสวยเป็นมันดีหน้าใส
 ขนาด:พอดีตัวไม่คับมากแม่หนุ่มมาก
 การออกแบบ:สวยงามดีมีลายนิดหน่อยไม่ร้อนจนเกินไป",Positive
สมจิต อ.,"วัสดุ:เนื้อผ้าบางไปหน่อยครับแต่สมราคา
 ขนาด:ไม่ค่อยพอดีเท่าไหร่เหมาะสำหรับผู้มีน้ำหนักไม่เกิน60ก.ก
การออกแบบ: สวยพอสมราคาครับ
การจัดส่งไวพอสมควรครับ3-4ถึง",Positive
อนิสา,"ได้รับสินค้าแล้วสินค้าดีมีคุณภาพราคาถูกประหยัดพร้อมใช้โค้ดส่งฟรีได้คุ้มค่าคุ้มราคามากสินค้าได้รับแล้วสวยเหมาะสมกับราคามีโอกาสสั่งอีกคราวหน้าแน่นอนสะดวกสบายสั่งของรอรับที่บ้านดีใจประทับใจมากสินค้าสวยถูกใจหลานมากๆมีโอกาสสั่งเพิ่มอีกแน่นอนค่ะ
 วัสดุ:ดีมาก
 ขนาด:พอดี
 การออกแบบ:ดีมาก",Positive
อนิสา,"วัสดุ:สวย
 ขนาด:พอดีไซต์
 การออกแบบ:สวยงามมาก
ได้รับสินค้าแล้วสินค้าดีมีคุณภาพราคาถูกประหยัดพร้อมใช้โค้ดส่งฟรีได้คุ้มค่าคุ้มราคามากสินค้าได้รับแล้วสวยเหมาะสมกับราคามีโอกาสสั่งอีกคราวหน้าแน่นอนสะดวกสบายสั่งของรอรับที่บ้านดีใจประทับใจมากสินค้าสวยถูกใจหลานมากๆมีโอกาสสั่งเพิ่มอีกแน่นอนค่ะ",Positive
Weetaka M.,สินค้าใช้ได้ค่ะ วัสดุโอเค ขนาดพอดี กระเป๋ามีซิป แต่ด้านในเย็บบอบบางไปหน่อย เย็บซ้ำก็ใช้ได้ค่ะ กับราคานี้ ร้านแพคดี ส่งไว,Positive
Weetaka M.,สินค้าสวย ใส่สบาย ขนาดพอดีค่ะ กระเป๋ามีซิปด้วย แต่ด้านในกระเป๋าเย็บไม่ค่อยดี เลยเย็บซ้ำอีกรอบใช้ได้อยู่ คุ้มค่าคุ้มราคาสุด ร้านแพ็คดี ส่งไวมากค่ะ,Positive
M***.,สินค้าตรงปก ใส่สบายพอดี ไม่เลิกไม่ใหญ่เกินไป เนื้อผ้าดี ไม่หนาและไม่บาง ทางร้านจัดส่งเร็ว บริษัทส่งพัสดุบริการดี พนักงานสุภาพ,Positive
M***.,"วัสดุ:ดี
 ขนาด:ใส่ได้
 การออกแบบ:ดี
การตัดเย็บเรียบร้อย เนื้อผ้าดี ไม่หนาไม่บางเกินไป ใส่ได้ไม่คับหรือหลวม ทางร้านจัดส่งรวดเร็ว บริษัทส่งพัสดูบรการดี พนักงานสุภาพ แนะนำครับ",Positive
สมพงษ์ เ.,สินค้าถูกใจราคาถูก ตรงตามปกที่สั่งใว้ พัสดุไม่บุบสลาย ส่งตรงตามกำหนดพนักงานส่งของพูดจาสุภาพ,Positive
สมพงษ์ เ.,สินค้าถูกใจราคาถูก ตรงตามปกที่สั่งใว้ พัสดุไม่บุบสลาย ส่งตรงตามกำหนดพนักงานส่งของพูดจาสุภาพ,Positive
อนุชิต ว.,แนะนำ สินค้าตรงปก,Positive
Patui T.,"วัสดุ:  ดี
 ขนาด:  ใหญ่
 การออกแบบ:  ดี
ได้รับสินค้าเรียบร้อยแล้วค่ะ แพ็กมาดีๆๆๆๆๆๆๆ จัดส่งเร็ววววววว
ซื้อรอบ 2 ใส่สบาย พ่อชอบ",Positive
Patui T.,"วัสดุ:  ดี
 ขนาด:  ใหญ่
 การออกแบบ:  ดี
ได้รับสินค้าเรียบร้อยค่ะ แพ็กมาดี เนื้อผ้าเบาใส่สบายยยยยย สั่งให้พ่อ พ่อชอบใส่สบาย",Positive
Patui T.,"วัสดุ:  เนื้อผ้าดี
 ขนาด:  ใหญ่
 การออกแบบ:  ดี
ได้รับเรียบร้อย แพ็กมาดีตัดส่งเร็ววววววว
เนื้อผ้าดี เบามีซิบ ตัวใหญ่",Positive
Patui T.,"วัสดุ:  เนื้อผ้าดี
 ขนาด:  ใหญ่
 การออกแบบ:  ดี
ได้รับสินค้าเรียบร้อย แพ็กมาดีๆๆๆๆๆๆๆๆ จัดส่งเร็ววววว
เนื้อผ้าดี แต่ใหญ่",Positive
Songmina S.,"ตัวใหญ่ดีค่ะ  ผ้าดี ใส่สบาย ไซส์นี้คนอ้วนใส่ได้สบายมากๆๆๆ เอวยืด เนื้อผ้าโพลีเอสเตอร์ลื่นๆๆ ส่งสินค้าเร็วมากๆๆ 2-3 วัน
 วัสดุ:ดีมากค่ะ ถูกใจสุดๆๆๆๆ
 ขนาด:ขนาดพอดีเลยค่ะ 
 การออกแบบ:แบบสวยแนะนำเลย",Positive
ศรีนวล พ.,"ได้รับเรียบร้อย​แล้ว​ค่ะ​สินค้า​โอเค​ตรง​ปก​ผ้าเนื้อดีนิ่ม​มากใส่สบาย​ไว้จะ​อุดหนุน​ใหม่​นะ​คะ​
 วัสดุ:ดี
 ขนาด:พอดี
 การออกแบบ:ดี",Positive
ส***.,สินค้าที่สั่งซื้อคือกางเกงขาสั้นลำลองทั่วไป  ราคาถือว่าไม่แพงแต่สมัยก่อนคุณภาพดีกว่านี้ครับ,Positive
ส***.,สินค้าที่สั่งซื้อคือ  กางเกงลำลอง  ราคาถือว่าไม่แพง  แต่ก่อนหน้าที่สั่งซื้อ คุณภาพดีกว่านี้ครับ,Positive
mongkol2504,"วัสดุ:
 ขนาด:
 การออกแบบ:",Positive
Chawalit,ดนท้อผ้าดูบางครับ​ น่าเย็บสองชั้นจะดีมากเลย​  แต่ราคาถูกแบบนี้คงยาก,Positive
mongkol2504,"วัสดุ:เนื้อผ้าดีมาก
 ขนาด:ขนาดกำลังดี
 การออกแบบ:ดีไซด์สวย
สินค้าส่งมาเร็วดีคับ เนื้อผ้าก็ดี น่าจะใส่ได้ แต่จะทนหรือป่าว รอดูกันไป",Positive
ส***.,"การจัดส่งรวดเร็ว ไม่ต้องรอสินค้านาน สินค้าห่อหุ้มมาเหมาะสมดี สินค้าตรงปกดี ดูมีคุณภาพ ดูดีเลย ได้ทดลองใส่แล้ว ใส่ได้ปกติอยู่ สบาย ไม่อึดอัด ดูดีมาก คุ้มค่าคุ้มราคา
 วัสดุ:ดี
 ขนาด:พอดี
 การออกแบบ:ดี",Positive
ส***.,"การจัดส่งรวดเร็ว ไม่ต้องรอสินค้านาน สินค้าห่อหุ้มมาเหมาะสมดี สินค้าตรงปกดี ดูมีคุณภาพ ดูดีเลย ทดลองสวมใส่แล้ว ใส่ได้ปกติอยู่ ใส่สบาย ไม่รัดแน่น แต่ซิปกระเป๋าหลุดง่ายอยู่นะ รวมๆ ก็คุ้มค่าคุ้มราคา
 วัสดุ:ดี
 ขนาด:พอดี
 การออกแบบ:สวยงาม",Positive
0***9,ได้รับกางเกงสีดำตรงถูกต้องตามที่สั่งสินค้าไป ผ้าค่อนข้างบ้างและลื่นๆๆๆๆยังไม่ได้ทดลองใส่เลย,Positive
